,0,1,2,3,4,5,name,label,pred
0,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,31680.0,2512.0,Link_Error_3_range10-flw0-rtt,L,L
1,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,30240.0,2512.0,Link_Error_3_range10-flw1-rtt,L,L
2,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,43200.0,2512.0,Link_Error_3_range10-flw2-rtt,L,L
24,0.1406758731397391,0.21666666666666665,0.129692220307867,0.10333333333333332,16806016.0,2191.0,Link_Error_8_range10-flw0-rtt,L,L
25,0.2047134140033716,0.14399676000592465,0.1661429686309951,0.2511571395452174,30240.0,2191.0,Link_Error_8_range10-flw1-rtt,L,L
26,0.2582696968658807,0.0705271125867622,0.188618239895048,0.1511295269716333,30240.0,2191.0,Link_Error_8_range10-flw2-rtt,L,L
21,0.16936675995945422,0.16999999999999998,0.13010550975131607,0.06333333333333332,16806016.0,2846.0,Link_Error_9_range10-flw0-rtt,L,L
22,0.2839459183422086,0.07030516425244869,0.2550339217069111,0.11047954382527651,30240.0,2846.0,Link_Error_9_range10-flw1-rtt,L,L
23,0.21090765819880206,0.030227935764830415,0.1099989100323612,0.12427040258874726,30240.0,2846.0,Link_Error_9_range10-flw2-rtt,L,L
18,0.5785793939189001,0.21,0.16283088637765863,0.43,16806016.0,1932.0,Normal_4_range10-flw0-rtt,N,N
19,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,30240.0,1932.0,Normal_4_range10-flw1-rtt,N,N
20,0.5875666988719287,0.1579206460849472,0.14857383173855113,0.31920130591638274,30240.0,1932.0,Normal_4_range10-flw2-rtt,N,N
6,0.5918353318887168,0.15,0.15902816750573,0.30333333333333334,31680.0,1847.0,Normal_6_range10-flw0-rtt,N,N
7,0.5929254371935974,0.16407834198366628,0.12203962569659911,0.33150522155883594,30240.0,1847.0,Normal_6_range10-flw1-rtt,N,N
8,0.5874884076827961,0.1579206460849472,0.14859595909539483,0.31920130591638274,43200.0,1847.0,Normal_6_range10-flw2-rtt,N,N
12,0.573019601404037,0.18333333333333332,0.14915221481573446,0.37666666666666665,144000.0,2698.0,Normal_8_range10-flw0-rtt,N,N
13,0.47084373172932753,0.17744974054169443,0.07554722259333731,0.12388000754797536,178560.0,2698.0,Normal_8_range10-flw1-rtt,N,N
14,0.6003091705943192,0.17133899712866074,0.14581611644104106,0.34603758243631483,34560.0,2698.0,Normal_8_range10-flw2-rtt,N,N
3,0.08729392604669617,1.3766666666666667,0.05977856340398436,0.3566666666666667,31680.0,2297.0,TCP_Congestion_0_range10-flw0-rtt,T,T
4,0.09323486175417765,1.382853414558058,0.05350923703743432,0.37166278212093085,30240.0,2297.0,TCP_Congestion_0_range10-flw1-rtt,T,T
5,0.11149478607637481,1.3877789364257125,0.10995243865359429,1.078636897318774,43200.0,2297.0,TCP_Congestion_0_range10-flw2-rtt,T,T
9,0.09288823119902406,0.49,0.06118346033440823,1.4766666666666666,144000.0,2282.0,TCP_Congestion_7_range10-flw0-rtt,T,T
10,0.05399014377878553,1.5903423431193402,0.040534887686528596,0.09709458515886499,178560.0,2282.0,TCP_Congestion_7_range10-flw1-rtt,T,T
11,0.06676969366915371,0.2721976969856928,0.05176746276880903,0.8233140217468485,34560.0,2282.0,TCP_Congestion_7_range10-flw2-rtt,T,T
15,0.03868874171016264,0.36333333333333334,0.036956790128555295,1.15,144000.0,2258.0,TCP_Congestion_8_range10-flw0-rtt,T,T
16,0.07875636434042621,0.3314386314758295,0.0647047834110999,0.41178739062148517,178560.0,2258.0,TCP_Congestion_8_range10-flw1-rtt,T,T
17,0.09184164888003142,1.4483605851954764,0.08824380385474799,0.3326860740936245,34560.0,2258.0,TCP_Congestion_8_range10-flw2-rtt,T,T
