,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,name,label,pred
33,0.15042655364290222,0.09666666666666665,0.12923359485759375,0.21666666666666665,0.09592818749543877,0.17666666666666664,0.07181843248402088,0.24999999999999997,0.0672338560122439,0.2966666666666667,0.06690845806562948,0.5166666666666666,0.05166966921678596,0.4766666666666667,0.0477660064823774,0.13666666666666666,Link_Error_2_range10-flw0-rtt,L,L
34,0.17633845050435604,0.11052394613491563,0.12297772945791609,0.2243971027587681,0.08821942309864624,0.1976034188472734,0.03774940635132555,0.49903236285158875,0.03276610551970693,0.7133818341435464,0.027958487368665793,0.40525446916135727,0.027361094490605687,0.6062070984975676,0.02734460247138448,0.2980797335153785,Link_Error_2_range10-flw1-rtt,L,L
35,0.35025090504820927,0.030226200796279037,0.12314872613654201,0.20486647206366904,0.08088737364228606,0.29218660769736404,0.06887409214844524,0.2518850066356586,0.05469258253836507,0.07724473536826865,0.043222068881936825,0.5004115465161751,0.020996300568124,0.4265252779030486,0.018474676339052684,0.7355042193761232,Link_Error_2_range10-flw2-rtt,L,L
6,0.17104468617914687,0.12333333333333332,0.11151091921672832,0.31666666666666665,0.08676468731441993,0.1633333333333333,0.07420341307226717,0.35,0.058925922704465526,0.2033333333333333,0.04317379961805244,0.43,0.02638684797907269,0.5633333333333332,0.02476516411407249,0.83,Link_Error_7_range10-flw0-rtt,L,L
7,0.1934200995670174,0.05691370439483942,0.18739002622409254,0.016739324822011594,0.13993663906732307,0.13056673361169044,0.13869317348580862,0.2845685219741971,0.06391851343246069,0.3582215511910481,0.046005985799818454,0.619355018414429,0.037191535599326406,0.47204895998072693,0.014856256460420197,0.7465738870617171,Link_Error_7_range10-flw1-rtt,L,L
8,0.43580848715486253,0.05039401061136603,0.034523227933757276,0.3057236643756206,0.0268033542904566,0.23853165022713255,0.02355549776495944,0.44682689408744547,0.012632737597286142,0.4871421025765383,0.010867957710537536,0.5274573110656311,0.009187398629392692,0.5677725195547239,0.007605649548982147,0.6618413393626071,Link_Error_7_range10-flw2-rtt,L,U
15,0.1406758731397391,0.21666666666666665,0.129692220307867,0.10333333333333332,0.10128893802662296,0.43666666666666665,0.09713114557560633,0.31666666666666665,0.06543482112144694,0.6299999999999999,0.060574583299052485,0.5166666666666666,0.025088143146583693,0.7233333333333333,0.023627855659929753,4.949999999999999,Link_Error_8_range10-flw0-rtt,L,L
16,0.2047134140033716,0.14399676000592465,0.1661429686309951,0.2511571395452174,0.1532416347286048,0.10381161767868986,0.1162036450854854,0.39850266141174495,0.08809075962175847,0.21766952093918843,0.06438309874578375,0.3516199953633044,0.061154161373712775,0.17748437861195365,0.04431667016805347,0.06362647535145508,Link_Error_8_range10-flw1-rtt,L,L
17,0.2582696968658807,0.0705271125867622,0.188618239895048,0.1511295269716333,0.11031180160555701,0.36606929866462284,0.10553864040964216,0.21829820562569252,0.10522647613976567,0.2989006200105636,0.0829643927727909,0.10411145191379181,0.06077911251164951,0.527274127434365,0.04114941132675046,0.45338858091489986,Link_Error_8_range10-flw2-rtt,L,L
9,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,0.06021444684103378,0.35,0.05331613438912524,0.08999999999999998,0.05002471223546692,0.37666666666666665,0.04432156438823309,0.056666666666666664,0.031136999854415016,0.25666666666666665,0.030173692711625587,0.2966666666666667,Normal_3_range10-flw0-rtt,N,N
