,0,1,2,3,4,5,6,7,8,9,10,11,12,13,name,label,pred
18,0.32373749499401605,0.09666666666666665,0.2928341877822139,0.06999999999999999,0.2919924808838288,0.1433333333333333,0.1362389846022683,0.17666666666666664,0.0393542451914347,0.24333333333333332,0.014954222594607828,0.45,0.012899219814322094,0.48333333333333334,Link_Error_2_range50-flw0-rtt,L,L
19,0.21693436456718784,2.465798949220745,0.16774102375591168,0.12412865458662253,0.10080824056366693,2.4188313501879692,0.04387080806395836,2.593282432309709,0.042786932285167854,2.345025123136464,0.0377051361775738,0.24490248067090392,0.035156707978593646,0.17780591062408094,Link_Error_2_range50-flw1-rtt,L,T
20,0.14890646809206837,0.03027470968824012,0.11210250089951788,3.1317505244168395,0.10860861001562412,3.0779288183044127,0.04324085827296258,3.199027657057373,0.030357479198896233,0.15810126170525396,0.02616602125778313,2.9231914132311854,0.0130097566405114,3.2528493631698,Link_Error_2_range50-flw2-rtt,L,T
24,0.17314495642375546,0.08333333333333331,0.1699596192766062,0.09666666666666665,0.15235863290696994,0.15666666666666665,0.1448264845041328,0.21,0.11082144658892126,0.27,0.08902486219274273,0.31666666666666665,0.07609181389683006,0.3566666666666667,Link_Error_3_range50-flw0-rtt,L,L
25,0.162754411139824,2.4592542997444493,0.07106777821212486,0.08387634037327589,0.06694626133183496,2.3988633346756907,0.047763873995075576,2.345182476836794,0.031931955944685037,0.39925138017679324,0.026657683644726444,2.237820761159001,0.024355586977875158,0.1576875199017587,Link_Error_3_range50-flw1-rtt,L,T
26,0.13852215553108882,0.13813186357436816,0.10885841891859784,0.24594209855924087,0.09802388718922514,0.2055132604399136,0.09511012254106856,0.2931090763651227,0.08875119949879802,0.0707504667088227,0.06412257646041537,0.3267997747978954,0.04858297594111749,0.40091931134999537,Link_Error_3_range50-flw2-rtt,L,L
21,0.26498018407602486,0.06333333333333332,0.26246836476153473,0.12999999999999998,0.24400790432397754,0.09666666666666665,0.18579289692409356,0.16999999999999998,0.167633388537378,0.21,0.13283050863994716,0.24333333333333332,0.09695574481396492,0.27,Link_Error_9_range50-flw0-rtt,L,L
22,0.328711563590175,0.056917515437955334,0.30274484856814143,0.10379076344568325,0.1759505950130163,0.17075254631386602,0.05341121505086277,0.21762579432159393,0.03186476593113838,0.3515493600579594,0.02737570559520699,0.4854729257943249,0.027342072607218573,0.4185111429261421,Link_Error_9_range50-flw1-rtt,L,L
23,0.17340228615941122,0.13105815040051874,0.17276844382153006,0.09073256566189758,0.1315631286453742,0.043686050133506245,0.10890154678146576,0.2721976969856928,0.10118725628839276,0.22515118145730142,0.09356555253339688,0.17810466592891008,0.06941892562606648,0.31252328172431393,Link_Error_9_range50-flw2-rtt,L,L
3,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,0.04988072740387956,0.22999999999999998,0.019869448672954405,0.39666666666666667,0.017488615255011226,0.31,0.015715423630090142,0.47,0.010623192365057238,0.5433333333333332,Normal_0_range50-flw0-rtt,N,N
4,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,0.09103397537379498,0.2514602885697921,0.045584810551127126,0.13075935005629188,0.037242803240158745,0.21122664239862535,0.03379238305789419,0.3252219732169311,0.014991596140121162,0.2849883270457644,Normal_0_range50-flw1-rtt,N,N
5,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,0.09446874550246914,0.25230622184115387,0.04682753574999126,0.1311992353574,0.035318501240581036,0.21193722634656922,0.032475090030116234,0.3330442128303231,0.013410080731636855,0.5079765266401898,Normal_0_range50-flw2-rtt,N,N
12,0.6218253058115922,0.08999999999999998,0.2149891667577417,0.18333333333333332,0.07439730236049759,0.27,0.04600580037494402,0.1433333333333333,0.02786527246484388,0.36333333333333334,0.023054773322739787,0.04333333333333333,0.020504348758136243,0.22999999999999998,Normal_5_range50-flw0-rtt,N,N
13,0.5861913866514838,0.11726949834085437,0.22590234922126856,0.23788955377716173,0.11630497233540249,0.3451073808316571,0.05392971527323692,0.4590263220770585,0.029957080698055458,0.1641772976771961,0.023876649796293278,0.2780962389225975,0.02384872653403002,0.5796463775133659,Normal_5_range50-flw1-rtt,N,N
14,0.5981044222942331,0.11095501570971719,0.19759987360798945,0.21854775821610964,0.0855674658047153,0.3328650471291516,0.04473746537270178,0.05715864445652098,0.03836793951945369,0.4337332432288945,0.017589910827900755,0.5480505321419364,0.014588899196400376,0.2656195830626563,Normal_5_range50-flw2-rtt,N,N
30,0.6381170019214999,0.08333333333333331,0.213117749452631,0.1633333333333333,0.07704979434173707,0.24333333333333332,0.033146172822770444,0.3233333333333333,0.026150211012112113,0.12999999999999998,0.0257201646239465,0.41,0.024208448458134257,0.49,Normal_9_range50-flw0-rtt,N,N
31,0.5959139529922949,0.19751080810944566,0.12404481706880344,0.39836925703430565,0.06180729417575555,0.592532424328337,0.04232371759672864,0.793390873253197,0.03389579167621324,0.15064383669364498,0.027179738599249003,0.994249322178057,0.020161505341932066,0.251073061156075,Normal_9_range50-flw1-rtt,N,N
32,0.7372335729109982,0.05723947545340651,0.22112051520997023,0.11111192293896557,0.033271023539842785,0.15825031448882976,0.03177410785145332,0.28619737726703254,0.029367141821094265,0.23905898571716835,0.019706620754261307,0.46128283159509953,0.012730442895675318,0.4141444400452353,Normal_9_range50-flw2-rtt,N,N
0,0.11825410963241059,0.3233333333333333,0.1177171250504938,0.37,0.09370375040106908,0.27666666666666667,0.08386394190935466,0.03,0.05883325757595801,0.6499999999999999,0.05348325426261009,0.7499999999999999,0.0426212281251186,0.09666666666666665,TCP_Congestion_4_range50-flw0-rtt,T,U
