,0,1,name,label,pred
30,0.24987401214091975,0.08999999999999998,Link_Error_4_range50-flw0-rtt,L,L
31,0.2517213984289615,0.31804717161822027,Link_Error_4_range50-flw1-rtt,L,T
32,0.25133606070635595,0.06387962765035735,Link_Error_4_range50-flw2-rtt,L,L
0,0.17850810985565316,0.04333333333333333,Link_Error_6_range50-flw0-rtt,L,L
1,0.5025535092208699,0.036831446876849,Link_Error_6_range50-flw1-rtt,L,N
2,0.33031315950732815,0.06391757619975898,Link_Error_6_range50-flw2-rtt,L,L
18,0.26498018407602486,0.06333333333333332,Link_Error_9_range50-flw0-rtt,L,L
19,0.328711563590175,0.056917515437955334,Link_Error_9_range50-flw1-rtt,L,L
20,0.17340228615941122,0.13105815040051874,Link_Error_9_range50-flw2-rtt,L,L
24,0.7803203543239953,0.04333333333333333,Normal_4_range50-flw0-rtt,N,N
25,0.6192919954090449,0.10389511848115525,Normal_4_range50-flw1-rtt,N,N
26,0.605740091384786,0.10424448924117848,Normal_4_range50-flw2-rtt,N,N
6,0.5954197428952538,0.10999999999999999,Normal_7_range50-flw0-rtt,N,N
7,0.5979005320159907,0.15070437718854152,Normal_7_range50-flw1-rtt,N,N
8,0.5964666753230669,0.1914693163870224,Normal_7_range50-flw2-rtt,N,N
33,0.6381170019214999,0.08333333333333331,Normal_9_range50-flw0-rtt,N,N
34,0.5959139529922949,0.19751080810944566,Normal_9_range50-flw1-rtt,N,N
35,0.7372335729109982,0.05723947545340651,Normal_9_range50-flw2-rtt,N,N
12,0.10700017930156976,0.5366666666666666,TCP_Congestion_0_range50-flw0-rtt,T,U
13,0.19342868142914169,0.5462140114080984,TCP_Congestion_0_range50-flw1-rtt,T,T
14,0.24999286885854316,0.548714706493345,TCP_Congestion_0_range50-flw2-rtt,T,T
9,0.20554944733340805,0.7299999999999999,TCP_Congestion_8_range50-flw0-rtt,T,T
10,0.12395107584230242,0.7270221711274166,TCP_Congestion_8_range50-flw1-rtt,T,T
11,0.19493368098599437,0.7299568891497896,TCP_Congestion_8_range50-flw2-rtt,T,T
21,0.2749325497799579,0.33666666666666667,TCP_Congestion_9_range50-flw0-rtt,T,T
22,0.19250903686902798,0.3388831545310876,TCP_Congestion_9_range50-flw1-rtt,T,U
23,0.19641316185028582,0.33990959683591954,TCP_Congestion_9_range50-flw2-rtt,T,U
15,0.14363958245677852,0.24333333333333332,UDP_Congestion_2_range50-flw0-rtt,U,U
16,0.11757144178923941,0.2449027764493573,UDP_Congestion_2_range50-flw1-rtt,U,T
17,0.21044530405304077,0.24595867159810433,UDP_Congestion_2_range50-flw2-rtt,U,U
3,0.06527132341443811,0.18999999999999997,UDP_Congestion_4_range50-flw0-rtt,U,L
4,0.1335500031126267,0.1575712147295694,UDP_Congestion_4_range50-flw1-rtt,U,T
5,0.12856895996448017,0.1043155266056414,UDP_Congestion_4_range50-flw2-rtt,U,L
27,0.33891278930068813,0.15666666666666665,UDP_Congestion_5_range50-flw0-rtt,U,T
28,0.3275615523912908,0.15772985527144753,UDP_Congestion_5_range50-flw1-rtt,U,T
29,0.28642864091126874,0.15822900402955406,UDP_Congestion_5_range50-flw2-rtt,U,T
