,0,1,name,label,pred
21,0.2946277338416856,0.04333333333333333,Link_Error_0_range50-flw0-rtt,L,L
22,0.22034856734189556,0.09712059863261564,Link_Error_0_range50-flw1-rtt,L,L
23,0.2362133804285677,0.09078137648976861,Link_Error_0_range50-flw2-rtt,L,L
12,0.17314495642375546,0.08333333333333331,Link_Error_3_range50-flw0-rtt,L,L
13,0.162754411139824,2.4592542997444493,Link_Error_3_range50-flw1-rtt,L,T
14,0.13852215553108882,0.13813186357436816,Link_Error_3_range50-flw2-rtt,L,L
6,0.3177258069000951,0.06333333333333332,Link_Error_7_range50-flw0-rtt,L,L
7,0.44097750432933475,0.07715587865902948,Link_Error_7_range50-flw1-rtt,L,L
8,0.1013877915047222,0.05044427449581535,Link_Error_7_range50-flw2-rtt,L,L
30,0.6812009266516337,0.07666666666666666,Normal_0_range50-flw0-rtt,N,N
31,0.6508112669729457,0.08382009618993069,Normal_0_range50-flw1-rtt,N,N
32,0.655077832391928,0.08410207394705128,Normal_0_range50-flw2-rtt,N,N
9,0.5664369487407124,0.12999999999999998,Normal_3_range50-flw0-rtt,N,N
10,0.7810483224049551,0.04365084521635257,Normal_3_range50-flw1-rtt,N,N
11,0.7306339924948672,0.057243330251285085,Normal_3_range50-flw2-rtt,N,N
18,0.577115556695574,0.12333333333333332,Normal_8_range50-flw0-rtt,N,N
19,0.6519665815744221,0.09051356491597677,Normal_8_range50-flw1-rtt,N,N
20,0.7806672455961404,0.04380381108656264,Normal_8_range50-flw2-rtt,N,N
33,0.10700017930156976,0.5366666666666666,TCP_Congestion_0_range50-flw0-rtt,T,U
34,0.19342868142914169,0.5462140114080984,TCP_Congestion_0_range50-flw1-rtt,T,T
35,0.24999286885854316,0.548714706493345,TCP_Congestion_0_range50-flw2-rtt,T,T
3,0.23625123462739805,0.5233333333333333,TCP_Congestion_3_range50-flw0-rtt,T,T
4,0.3210381072060153,0.5264608088657877,TCP_Congestion_3_range50-flw1-rtt,T,T
5,0.44482384446306006,0.5285166191377617,TCP_Congestion_3_range50-flw2-rtt,T,T
0,0.2923624087160855,0.43666666666666665,TCP_Congestion_7_range50-flw0-rtt,T,T
1,0.22641756063889587,0.4389229795043406,TCP_Congestion_7_range50-flw1-rtt,T,T
2,0.39390930473435953,0.44116978964923403,TCP_Congestion_7_range50-flw2-rtt,T,T
24,0.14363958245677852,0.24333333333333332,UDP_Congestion_2_range50-flw0-rtt,U,T
25,0.11757144178923941,0.2449027764493573,UDP_Congestion_2_range50-flw1-rtt,U,T
26,0.21044530405304077,0.24595867159810433,UDP_Congestion_2_range50-flw2-rtt,U,U
27,0.03802346292382121,0.43666666666666665,UDP_Congestion_3_range50-flw0-rtt,U,U
28,0.2001649517098655,0.21111506048932382,UDP_Congestion_3_range50-flw1-rtt,U,U
29,0.08625387673894813,0.2252877268929019,UDP_Congestion_3_range50-flw2-rtt,U,L
15,0.15915689034751665,0.3433333333333333,UDP_Congestion_9_range50-flw0-rtt,U,U
16,0.17790677154633544,0.345640518357421,UDP_Congestion_9_range50-flw1-rtt,U,U
17,0.12242020977464418,0.33970422256048394,UDP_Congestion_9_range50-flw2-rtt,U,T
