,0,1,name,label,pred
9,0.37021200687714195,0.08999999999999998,Link_Error_0_range10-flw0-rtt,L,L
10,0.15925570557854304,0.3314608251975046,Link_Error_0_range10-flw1-rtt,L,U
11,0.4283476971218321,0.06381453105908644,Link_Error_0_range10-flw2-rtt,L,L
21,0.15042655364290222,0.09666666666666665,Link_Error_2_range10-flw0-rtt,L,L
22,0.17633845050435604,0.11052394613491563,Link_Error_2_range10-flw1-rtt,L,L
23,0.35025090504820927,0.030226200796279037,Link_Error_2_range10-flw2-rtt,L,L
24,0.29159818375828095,0.07666666666666666,Link_Error_4_range10-flw0-rtt,L,L
25,0.39706690582329546,0.11721451559108785,Link_Error_4_range10-flw1-rtt,L,L
26,0.14901229933434457,0.13102292655966755,Link_Error_4_range10-flw2-rtt,L,L
3,0.5914766441223195,0.16999999999999998,Normal_0_range10-flw0-rtt,N,N
4,0.57646122693951,0.2041924184827881,Normal_0_range10-flw1-rtt,N,N
5,0.5934849625421289,0.21829820562569252,Normal_0_range10-flw2-rtt,N,N
30,0.5932059543533714,0.15,Normal_2_range10-flw0-rtt,N,N
31,0.5853623927049689,0.15739180744833625,Normal_2_range10-flw1-rtt,N,N
32,0.5934730268525623,0.21829820562569252,Normal_2_range10-flw2-rtt,N,N
33,0.4753795280461344,0.17666666666666664,Normal_7_range10-flw0-rtt,N,N
34,0.5882940757787359,0.2175675194855981,Normal_7_range10-flw1-rtt,N,N
35,0.5700812221685895,0.14450001198005913,Normal_7_range10-flw2-rtt,N,N
18,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,U
19,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,U
20,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
15,0.08020274992693763,0.4766666666666667,TCP_Congestion_3_range10-flw0-rtt,T,T
16,0.06073015783324932,0.49207025437655494,TCP_Congestion_3_range10-flw1-rtt,T,T
17,0.06652496547882877,0.7493917157198993,TCP_Congestion_3_range10-flw2-rtt,T,T
6,0.11718951164775239,1.2033333333333334,TCP_Congestion_6_range10-flw0-rtt,T,T
7,0.11619105617375924,1.2090649865061982,TCP_Congestion_6_range10-flw1-rtt,T,T
8,0.15313185103551968,1.2131280075535196,TCP_Congestion_6_range10-flw2-rtt,T,T
12,0.05587508524497991,0.35,UDP_Congestion_2_range10-flw0-rtt,U,U
13,0.06674891053194282,0.3850560355306941,UDP_Congestion_2_range10-flw1-rtt,U,T
14,0.11848955580018058,0.33266371599550976,UDP_Congestion_2_range10-flw2-rtt,U,U
0,0.056230538075766674,0.6233333333333333,UDP_Congestion_3_range10-flw0-rtt,U,T
1,0.07982375615142584,0.659706086538771,UDP_Congestion_3_range10-flw1-rtt,U,T
2,0.17470960443476405,0.3326413609023357,UDP_Congestion_3_range10-flw2-rtt,U,U
27,0.07655457600802584,0.5033333333333333,UDP_Congestion_9_range10-flw0-rtt,U,T
28,0.06755643662154683,0.49210319986590695,UDP_Congestion_9_range10-flw1-rtt,U,T
29,0.21783463990625615,0.3729369155032799,UDP_Congestion_9_range10-flw2-rtt,U,U
