,0,1,name,label,pred
6,0.37021200687714195,0.08999999999999998,Link_Error_0_range10-flw0-rtt,L,L
7,0.15925570557854304,0.3314608251975046,Link_Error_0_range10-flw1-rtt,L,U
8,0.4283476971218321,0.06381453105908644,Link_Error_0_range10-flw2-rtt,L,L
18,0.15042655364290222,0.09666666666666665,Link_Error_2_range10-flw0-rtt,L,L
19,0.17633845050435604,0.11052394613491563,Link_Error_2_range10-flw1-rtt,L,L
20,0.35025090504820927,0.030226200796279037,Link_Error_2_range10-flw2-rtt,L,L
12,0.27455924808372184,0.08999999999999998,Link_Error_3_range10-flw0-rtt,L,L
13,0.1932239153058543,0.07032399907266088,Link_Error_3_range10-flw1-rtt,L,L
14,0.1866401839007284,0.13774205099862485,Link_Error_3_range10-flw2-rtt,L,L
21,0.5914065024518609,0.15,Normal_1_range10-flw0-rtt,N,N
22,0.5854662963974709,0.15739180744833625,Normal_1_range10-flw1-rtt,N,N
23,0.5875319115989763,0.1579206460849472,Normal_1_range10-flw2-rtt,N,N
9,0.5932059543533714,0.15,Normal_2_range10-flw0-rtt,N,N
10,0.5853623927049689,0.15739180744833625,Normal_2_range10-flw1-rtt,N,N
11,0.5934730268525623,0.21829820562569252,Normal_2_range10-flw2-rtt,N,N
15,0.5785793939189001,0.21,Normal_4_range10-flw0-rtt,N,N
16,0.5878575603675156,0.15071447200215765,Normal_4_range10-flw1-rtt,N,N
17,0.5875666988719287,0.1579206460849472,Normal_4_range10-flw2-rtt,N,N
33,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,T
34,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,U
35,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
30,0.05222201997065502,1.6433333333333333,TCP_Congestion_4_range10-flw0-rtt,T,T
31,0.07252173928100025,0.793709719859652,TCP_Congestion_4_range10-flw1-rtt,T,T
32,0.10806043028683969,0.5004402698844147,TCP_Congestion_4_range10-flw2-rtt,T,U
27,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
28,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
29,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,U
0,0.056230538075766674,0.6233333333333333,UDP_Congestion_3_range10-flw0-rtt,U,U
1,0.07982375615142584,0.659706086538771,UDP_Congestion_3_range10-flw1-rtt,U,U
2,0.17470960443476405,0.3326413609023357,UDP_Congestion_3_range10-flw2-rtt,U,U
3,0.05093100173326805,0.35,UDP_Congestion_5_range10-flw0-rtt,U,U
4,0.09049125650127857,0.3248516574953006,UDP_Congestion_5_range10-flw1-rtt,U,T
5,0.1275618313850422,0.3594977473770356,UDP_Congestion_5_range10-flw2-rtt,U,U
24,0.03433986813561972,0.7633333333333332,UDP_Congestion_7_range10-flw0-rtt,U,U
25,0.08286616417914185,0.5388980098027891,UDP_Congestion_7_range10-flw1-rtt,U,U
26,0.0875388176026023,0.31252621187583474,UDP_Congestion_7_range10-flw2-rtt,U,T
