,0,1,name,label,pred
21,0.37021200687714195,0.08999999999999998,Link_Error_0_range10-flw0-rtt,L,L
22,0.15925570557854304,0.3314608251975046,Link_Error_0_range10-flw1-rtt,L,U
23,0.4283476971218321,0.06381453105908644,Link_Error_0_range10-flw2-rtt,L,L
0,0.15042655364290222,0.09666666666666665,Link_Error_2_range10-flw0-rtt,L,L
1,0.17633845050435604,0.11052394613491563,Link_Error_2_range10-flw1-rtt,L,L
2,0.35025090504820927,0.030226200796279037,Link_Error_2_range10-flw2-rtt,L,L
6,0.29159818375828095,0.07666666666666666,Link_Error_4_range10-flw0-rtt,L,L
7,0.39706690582329546,0.11721451559108785,Link_Error_4_range10-flw1-rtt,L,L
8,0.14901229933434457,0.13102292655966755,Link_Error_4_range10-flw2-rtt,L,L
30,0.5914065024518609,0.15,Normal_1_range10-flw0-rtt,N,N
31,0.5854662963974709,0.15739180744833625,Normal_1_range10-flw1-rtt,N,N
32,0.5875319115989763,0.1579206460849472,Normal_1_range10-flw2-rtt,N,N
12,0.578411078101052,0.21,Normal_5_range10-flw0-rtt,N,N
13,0.5996679606862548,0.17076398097448173,Normal_5_range10-flw1-rtt,N,N
14,0.593570754899289,0.21829820562569252,Normal_5_range10-flw2-rtt,N,N
15,0.5918353318887168,0.15,Normal_6_range10-flw0-rtt,N,N
16,0.5929254371935974,0.16407834198366628,Normal_6_range10-flw1-rtt,N,N
17,0.5874884076827961,0.1579206460849472,Normal_6_range10-flw2-rtt,N,N
3,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,U
4,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,U
5,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
33,0.0757548645395156,0.43666666666666665,TCP_Congestion_2_range10-flw0-rtt,T,T
34,0.05922258896383497,0.9878847488778552,TCP_Congestion_2_range10-flw1-rtt,T,T
35,0.05317327528832709,1.2462301119225492,TCP_Congestion_2_range10-flw2-rtt,T,T
27,0.03868874171016264,0.36333333333333334,TCP_Congestion_8_range10-flw0-rtt,T,U
28,0.07875636434042621,0.3314386314758295,TCP_Congestion_8_range10-flw1-rtt,T,U
29,0.09184164888003142,1.4483605851954764,TCP_Congestion_8_range10-flw2-rtt,T,T
18,0.05109406529556317,0.33,UDP_Congestion_0_range10-flw0-rtt,U,U
19,0.04481880090359483,0.4118149646393239,UDP_Congestion_0_range10-flw1-rtt,U,U
20,0.08765580577384932,0.6754081506575502,UDP_Congestion_0_range10-flw2-rtt,U,U
24,0.05587508524497991,0.35,UDP_Congestion_2_range10-flw0-rtt,U,U
25,0.06674891053194282,0.3850560355306941,UDP_Congestion_2_range10-flw1-rtt,U,T
26,0.11848955580018058,0.33266371599550976,UDP_Congestion_2_range10-flw2-rtt,U,U
9,0.07655457600802584,0.5033333333333333,UDP_Congestion_9_range10-flw0-rtt,U,T
10,0.06755643662154683,0.49210319986590695,UDP_Congestion_9_range10-flw1-rtt,U,T
11,0.21783463990625615,0.3729369155032799,UDP_Congestion_9_range10-flw2-rtt,U,U
