,0,1,2,name,label,pred
9,0.2946277338416856,0.04333333333333333,2082.0,Link_Error_0_range50-flw0-rtt,L,L
10,0.22034856734189556,0.09712059863261564,2082.0,Link_Error_0_range50-flw1-rtt,L,L
11,0.2362133804285677,0.09078137648976861,2082.0,Link_Error_0_range50-flw2-rtt,L,L
33,0.1482921519118241,0.13666666666666666,2651.0,Link_Error_1_range50-flw0-rtt,L,L
34,0.26673465397366747,0.06369473086679847,2651.0,Link_Error_1_range50-flw1-rtt,L,L
35,0.08880607607162505,0.17157977502392613,2651.0,Link_Error_1_range50-flw2-rtt,L,U
27,0.17850810985565316,0.04333333333333333,2315.0,Link_Error_6_range50-flw0-rtt,L,L
28,0.5025535092208699,0.036831446876849,2315.0,Link_Error_6_range50-flw1-rtt,L,N
29,0.33031315950732815,0.06391757619975898,2315.0,Link_Error_6_range50-flw2-rtt,L,L
30,0.5878082536086505,0.16999999999999998,1894.0,Normal_1_range50-flw0-rtt,N,N
31,0.7392981497350808,0.043644983245866,1894.0,Normal_1_range50-flw1-rtt,N,N
32,0.5975677650490292,0.14450001198005913,1894.0,Normal_1_range50-flw2-rtt,N,N
6,0.7803203543239953,0.04333333333333333,1669.0,Normal_4_range50-flw0-rtt,N,N
7,0.6192919954090449,0.10389511848115525,1669.0,Normal_4_range50-flw1-rtt,N,N
8,0.605740091384786,0.10424448924117848,1669.0,Normal_4_range50-flw2-rtt,N,N
3,0.5954197428952538,0.10999999999999999,1872.0,Normal_7_range50-flw0-rtt,N,N
4,0.5979005320159907,0.15070437718854152,1872.0,Normal_7_range50-flw1-rtt,N,N
5,0.5964666753230669,0.1914693163870224,1872.0,Normal_7_range50-flw2-rtt,N,N
21,0.12432781482746624,0.36333333333333334,1995.0,TCP_Congestion_1_range50-flw0-rtt,T,T
22,0.10860771139019025,0.3116018098771273,1995.0,TCP_Congestion_1_range50-flw1-rtt,T,T
23,0.13136642773835014,0.7513532022791406,1995.0,TCP_Congestion_1_range50-flw2-rtt,T,T
18,0.23625123462739805,0.5233333333333333,2004.0,TCP_Congestion_3_range50-flw0-rtt,T,T
19,0.3210381072060153,0.5264608088657877,2004.0,TCP_Congestion_3_range50-flw1-rtt,T,T
20,0.44482384446306006,0.5285166191377617,2004.0,TCP_Congestion_3_range50-flw2-rtt,T,T
0,0.14502338856532113,0.1633333333333333,2715.0,TCP_Congestion_6_range50-flw0-rtt,T,U
1,0.11443819590100436,0.30500288864548986,2715.0,TCP_Congestion_6_range50-flw1-rtt,T,L
2,0.24592036980802381,0.1578888155695034,2715.0,TCP_Congestion_6_range50-flw2-rtt,T,L
24,0.09943152482708972,0.39,2227.0,UDP_Congestion_0_range50-flw0-rtt,U,T
25,0.151381113503645,0.3991442481485828,2227.0,UDP_Congestion_0_range50-flw1-rtt,U,T
26,0.19214895991732084,0.400652531667795,2227.0,UDP_Congestion_0_range50-flw2-rtt,U,T
15,0.12153589859792635,0.5366666666666666,2453.0,UDP_Congestion_6_range50-flw0-rtt,U,T
16,0.12617559241369997,0.538934088126703,2453.0,UDP_Congestion_6_range50-flw1-rtt,U,T
17,0.07295587768378077,0.6432374010420514,2453.0,UDP_Congestion_6_range50-flw2-rtt,U,T
12,0.15915689034751665,0.3433333333333333,1665.0,UDP_Congestion_9_range50-flw0-rtt,U,U
13,0.17790677154633544,0.345640518357421,1665.0,UDP_Congestion_9_range50-flw1-rtt,U,U
14,0.12242020977464418,0.33970422256048394,1665.0,UDP_Congestion_9_range50-flw2-rtt,U,U
