,0,1,2,name,label,pred
15,0.2946277338416856,0.04333333333333333,2082.0,Link_Error_0_range50-flw0-rtt,L,L
16,0.22034856734189556,0.09712059863261564,2082.0,Link_Error_0_range50-flw1-rtt,L,L
17,0.2362133804285677,0.09078137648976861,2082.0,Link_Error_0_range50-flw2-rtt,L,L
3,0.1482921519118241,0.13666666666666666,2651.0,Link_Error_1_range50-flw0-rtt,L,L
4,0.26673465397366747,0.06369473086679847,2651.0,Link_Error_1_range50-flw1-rtt,L,L
5,0.08880607607162505,0.17157977502392613,2651.0,Link_Error_1_range50-flw2-rtt,L,T
21,0.17314495642375546,0.08333333333333331,2054.0,Link_Error_3_range50-flw0-rtt,L,L
22,0.162754411139824,2.4592542997444493,2054.0,Link_Error_3_range50-flw1-rtt,L,T
23,0.13852215553108882,0.13813186357436816,2054.0,Link_Error_3_range50-flw2-rtt,L,U
0,0.7105115647868145,0.056666666666666664,1734.0,Normal_2_range50-flw0-rtt,N,N
1,0.5970483937936988,0.11058320476360277,1734.0,Normal_2_range50-flw1-rtt,N,N
2,0.6170457180726924,0.10424448924117848,1734.0,Normal_2_range50-flw2-rtt,N,N
12,0.7803203543239953,0.04333333333333333,1669.0,Normal_4_range50-flw0-rtt,N,N
13,0.6192919954090449,0.10389511848115525,1669.0,Normal_4_range50-flw1-rtt,N,N
14,0.605740091384786,0.10424448924117848,1669.0,Normal_4_range50-flw2-rtt,N,N
24,0.6381170019214999,0.08333333333333331,1866.0,Normal_9_range50-flw0-rtt,N,N
25,0.5959139529922949,0.19751080810944566,1866.0,Normal_9_range50-flw1-rtt,N,N
26,0.7372335729109982,0.05723947545340651,1866.0,Normal_9_range50-flw2-rtt,N,N
27,0.10700017930156976,0.5366666666666666,2246.0,TCP_Congestion_0_range50-flw0-rtt,T,U
28,0.19342868142914169,0.5462140114080984,2246.0,TCP_Congestion_0_range50-flw1-rtt,T,U
29,0.24999286885854316,0.548714706493345,2246.0,TCP_Congestion_0_range50-flw2-rtt,T,U
9,0.11825410963241059,0.3233333333333333,1931.0,TCP_Congestion_4_range50-flw0-rtt,T,T
10,0.12236840028206376,0.7485787996508737,1931.0,TCP_Congestion_4_range50-flw1-rtt,T,T
11,0.08140242179888206,0.6624123652818852,1931.0,TCP_Congestion_4_range50-flw2-rtt,T,T
18,0.2749325497799579,0.33666666666666667,2012.0,TCP_Congestion_9_range50-flw0-rtt,T,T
19,0.19250903686902798,0.3388831545310876,2012.0,TCP_Congestion_9_range50-flw1-rtt,T,T
20,0.19641316185028582,0.33990959683591954,2012.0,TCP_Congestion_9_range50-flw2-rtt,T,T
33,0.03802346292382121,0.43666666666666665,1779.0,UDP_Congestion_3_range50-flw0-rtt,U,U
34,0.2001649517098655,0.21111506048932382,1779.0,UDP_Congestion_3_range50-flw1-rtt,U,U
35,0.08625387673894813,0.2252877268929019,1779.0,UDP_Congestion_3_range50-flw2-rtt,U,U
6,0.33891278930068813,0.15666666666666665,1427.0,UDP_Congestion_5_range50-flw0-rtt,U,L
7,0.3275615523912908,0.15772985527144753,1427.0,UDP_Congestion_5_range50-flw1-rtt,U,L
8,0.28642864091126874,0.15822900402955406,1427.0,UDP_Congestion_5_range50-flw2-rtt,U,U
30,0.15915689034751665,0.3433333333333333,1665.0,UDP_Congestion_9_range50-flw0-rtt,U,U
31,0.17790677154633544,0.345640518357421,1665.0,UDP_Congestion_9_range50-flw1-rtt,U,U
32,0.12242020977464418,0.33970422256048394,1665.0,UDP_Congestion_9_range50-flw2-rtt,U,U
