,0,1,2,3,name,label,pred
0,0.37021200687714195,0.08999999999999998,30240.0,3279.0,Link_Error_0_range10-flw0-rtt,L,L
1,0.15925570557854304,0.3314608251975046,30240.0,3279.0,Link_Error_0_range10-flw1-rtt,L,L
2,0.4283476971218321,0.06381453105908644,30240.0,3279.0,Link_Error_0_range10-flw2-rtt,L,L
15,0.2614720567848309,0.12999999999999998,146880.0,2914.0,Link_Error_5_range10-flw0-rtt,L,L
16,0.1589519424032332,0.19086664271569342,167040.0,2914.0,Link_Error_5_range10-flw1-rtt,L,L
17,0.26051497101149884,0.09068380729449124,38880.0,2914.0,Link_Error_5_range10-flw2-rtt,L,L
6,0.1406758731397391,0.21666666666666665,30240.0,2191.0,Link_Error_8_range10-flw0-rtt,L,L
7,0.2047134140033716,0.14399676000592465,30240.0,2191.0,Link_Error_8_range10-flw1-rtt,L,L
8,0.2582696968658807,0.0705271125867622,30240.0,2191.0,Link_Error_8_range10-flw2-rtt,L,L
24,0.5914065024518609,0.15,30240.0,1838.0,Normal_1_range10-flw0-rtt,N,N
25,0.5854662963974709,0.15739180744833625,31680.0,1838.0,Normal_1_range10-flw1-rtt,N,N
26,0.5875319115989763,0.1579206460849472,16804576.0,1838.0,Normal_1_range10-flw2-rtt,N,N
18,0.578411078101052,0.21,30240.0,2102.0,Normal_5_range10-flw0-rtt,N,N
19,0.5996679606862548,0.17076398097448173,31680.0,2102.0,Normal_5_range10-flw1-rtt,N,N
20,0.593570754899289,0.21829820562569252,16804576.0,2102.0,Normal_5_range10-flw2-rtt,N,N
21,0.47537496521308675,0.17666666666666664,30240.0,2685.0,Normal_9_range10-flw0-rtt,N,N
22,0.585253673266333,0.15739180744833625,31680.0,2685.0,Normal_9_range10-flw1-rtt,N,N
23,0.5921110130372428,0.2115813377602866,16804576.0,2685.0,Normal_9_range10-flw2-rtt,N,N
12,0.0757548645395156,0.43666666666666665,146880.0,2880.0,TCP_Congestion_2_range10-flw0-rtt,T,T
13,0.05922258896383497,0.9878847488778552,167040.0,2880.0,TCP_Congestion_2_range10-flw1-rtt,T,T
14,0.05317327528832709,1.2462301119225492,38880.0,2880.0,TCP_Congestion_2_range10-flw2-rtt,T,T
9,0.10037237285747526,0.37666666666666665,146880.0,2153.0,TCP_Congestion_5_range10-flw0-rtt,T,T
10,0.060272956751404344,0.59277055027493,167040.0,2153.0,TCP_Congestion_5_range10-flw1-rtt,T,T
11,0.13653022536979648,1.2870582462409919,38880.0,2153.0,TCP_Congestion_5_range10-flw2-rtt,T,T
3,0.11718951164775239,1.2033333333333334,30240.0,2093.0,TCP_Congestion_6_range10-flw0-rtt,T,T
4,0.11619105617375924,1.2090649865061982,30240.0,2093.0,TCP_Congestion_6_range10-flw1-rtt,T,T
5,0.15313185103551968,1.2131280075535196,30240.0,2093.0,TCP_Congestion_6_range10-flw2-rtt,T,T
