,0,1,2,3,name,label,pred
18,0.29159818375828095,0.07666666666666666,30240.0,2604.0,Link_Error_4_range10-flw0-rtt,L,L
19,0.39706690582329546,0.11721451559108785,30240.0,2604.0,Link_Error_4_range10-flw1-rtt,L,L
20,0.14901229933434457,0.13102292655966755,30240.0,2604.0,Link_Error_4_range10-flw2-rtt,L,L
12,0.1406758731397391,0.21666666666666665,36000.0,2191.0,Link_Error_8_range10-flw0-rtt,L,L
13,0.2047134140033716,0.14399676000592465,169920.0,2191.0,Link_Error_8_range10-flw1-rtt,L,L
14,0.2582696968658807,0.0705271125867622,36000.0,2191.0,Link_Error_8_range10-flw2-rtt,L,L
0,0.16936675995945422,0.16999999999999998,31680.0,2846.0,Link_Error_9_range10-flw0-rtt,L,L
1,0.2839459183422086,0.07030516425244869,31680.0,2846.0,Link_Error_9_range10-flw1-rtt,L,L
2,0.21090765819880206,0.030227935764830415,30240.0,2846.0,Link_Error_9_range10-flw2-rtt,L,L
9,0.5914766441223195,0.16999999999999998,36000.0,2034.0,Normal_0_range10-flw0-rtt,N,N
10,0.57646122693951,0.2041924184827881,169920.0,2034.0,Normal_0_range10-flw1-rtt,N,N
11,0.5934849625421289,0.21829820562569252,36000.0,2034.0,Normal_0_range10-flw2-rtt,N,N
15,0.47514759379101645,0.17666666666666664,36000.0,3357.0,Normal_3_range10-flw0-rtt,N,N
16,0.4705268370365323,0.17744872460068428,169920.0,3357.0,Normal_3_range10-flw1-rtt,N,N
17,0.5874374736544345,0.1579206460849472,36000.0,3357.0,Normal_3_range10-flw2-rtt,N,N
6,0.47537496521308675,0.17666666666666664,31680.0,2685.0,Normal_9_range10-flw0-rtt,N,N
7,0.585253673266333,0.15739180744833625,31680.0,2685.0,Normal_9_range10-flw1-rtt,N,N
8,0.5921110130372428,0.2115813377602866,30240.0,2685.0,Normal_9_range10-flw2-rtt,N,N
24,0.08729392604669617,1.3766666666666667,30240.0,2297.0,TCP_Congestion_0_range10-flw0-rtt,T,T
25,0.09323486175417765,1.382853414558058,30240.0,2297.0,TCP_Congestion_0_range10-flw1-rtt,T,T
26,0.11149478607637481,1.3877789364257125,30240.0,2297.0,TCP_Congestion_0_range10-flw2-rtt,T,T
21,0.05222201997065502,1.6433333333333333,30240.0,2194.0,TCP_Congestion_4_range10-flw0-rtt,T,T
22,0.07252173928100025,0.793709719859652,30240.0,2194.0,TCP_Congestion_4_range10-flw1-rtt,T,T
23,0.10806043028683969,0.5004402698844147,30240.0,2194.0,TCP_Congestion_4_range10-flw2-rtt,T,T
3,0.10037237285747526,0.37666666666666665,31680.0,2153.0,TCP_Congestion_5_range10-flw0-rtt,T,T
4,0.060272956751404344,0.59277055027493,31680.0,2153.0,TCP_Congestion_5_range10-flw1-rtt,T,T
5,0.13653022536979648,1.2870582462409919,30240.0,2153.0,TCP_Congestion_5_range10-flw2-rtt,T,T
