,0,1,2,3,name,label,pred
15,0.29159818375828095,0.07666666666666666,31680.0,2604.0,Link_Error_4_range10-flw0-rtt,L,L
16,0.39706690582329546,0.11721451559108785,30240.0,2604.0,Link_Error_4_range10-flw1-rtt,L,L
17,0.14901229933434457,0.13102292655966755,30240.0,2604.0,Link_Error_4_range10-flw2-rtt,L,L
6,0.2614720567848309,0.12999999999999998,31680.0,2914.0,Link_Error_5_range10-flw0-rtt,L,L
7,0.1589519424032332,0.19086664271569342,30240.0,2914.0,Link_Error_5_range10-flw1-rtt,L,L
8,0.26051497101149884,0.09068380729449124,16800256.0,2914.0,Link_Error_5_range10-flw2-rtt,L,L
0,0.1946417106778721,0.06333333333333332,31680.0,2696.0,Link_Error_6_range10-flw0-rtt,L,L
1,0.17249886285223778,0.3047577405368284,30240.0,2696.0,Link_Error_6_range10-flw1-rtt,L,L
2,0.2353754115662184,0.05037989294138403,16800256.0,2696.0,Link_Error_6_range10-flw2-rtt,L,L
9,0.5932059543533714,0.15,31680.0,1932.0,Normal_2_range10-flw0-rtt,N,N
10,0.5853623927049689,0.15739180744833625,30240.0,1932.0,Normal_2_range10-flw1-rtt,N,N
11,0.5934730268525623,0.21829820562569252,30240.0,1932.0,Normal_2_range10-flw2-rtt,N,N
18,0.47514759379101645,0.17666666666666664,31680.0,3357.0,Normal_3_range10-flw0-rtt,N,N
19,0.4705268370365323,0.17744872460068428,30240.0,3357.0,Normal_3_range10-flw1-rtt,N,N
20,0.5874374736544345,0.1579206460849472,31680.0,3357.0,Normal_3_range10-flw2-rtt,N,N
3,0.573019601404037,0.18333333333333332,31680.0,2698.0,Normal_8_range10-flw0-rtt,N,N
4,0.47084373172932753,0.17744974054169443,30240.0,2698.0,Normal_8_range10-flw1-rtt,N,N
5,0.6003091705943192,0.17133899712866074,16800256.0,2698.0,Normal_8_range10-flw2-rtt,N,N
12,0.08020274992693763,0.4766666666666667,31680.0,2331.0,TCP_Congestion_3_range10-flw0-rtt,T,T
13,0.06073015783324932,0.49207025437655494,30240.0,2331.0,TCP_Congestion_3_range10-flw1-rtt,T,T
14,0.06652496547882877,0.7493917157198993,30240.0,2331.0,TCP_Congestion_3_range10-flw2-rtt,T,T
21,0.10037237285747526,0.37666666666666665,31680.0,2153.0,TCP_Congestion_5_range10-flw0-rtt,T,T
22,0.060272956751404344,0.59277055027493,30240.0,2153.0,TCP_Congestion_5_range10-flw1-rtt,T,T
23,0.13653022536979648,1.2870582462409919,31680.0,2153.0,TCP_Congestion_5_range10-flw2-rtt,T,T
24,0.03868874171016264,0.36333333333333334,31680.0,2258.0,TCP_Congestion_8_range10-flw0-rtt,T,T
25,0.07875636434042621,0.3314386314758295,30240.0,2258.0,TCP_Congestion_8_range10-flw1-rtt,T,T
26,0.09184164888003142,1.4483605851954764,31680.0,2258.0,TCP_Congestion_8_range10-flw2-rtt,T,T
