,0,1,name,label,pred
0,0.3338180001973678,0.056666666666666664,Link_Error_1_range10-flw0-rtt,L,L
1,0.4280303726721927,0.01674156676220409,Link_Error_1_range10-flw1-rtt,L,L
2,0.24473063734815306,0.04367137451922434,Link_Error_1_range10-flw2-rtt,L,L
15,0.27455924808372184,0.08999999999999998,Link_Error_3_range10-flw0-rtt,L,L
16,0.1932239153058543,0.07032399907266088,Link_Error_3_range10-flw1-rtt,L,L
17,0.1866401839007284,0.13774205099862485,Link_Error_3_range10-flw2-rtt,L,L
24,0.17104468617914687,0.12333333333333332,Link_Error_7_range10-flw0-rtt,L,L
25,0.1934200995670174,0.05691370439483942,Link_Error_7_range10-flw1-rtt,L,L
26,0.43580848715486253,0.05039401061136603,Link_Error_7_range10-flw2-rtt,L,L
9,0.5932059543533714,0.15,Normal_2_range10-flw0-rtt,N,N
10,0.5853623927049689,0.15739180744833625,Normal_2_range10-flw1-rtt,N,N
11,0.5934730268525623,0.21829820562569252,Normal_2_range10-flw2-rtt,N,N
3,0.5785793939189001,0.21,Normal_4_range10-flw0-rtt,N,N
4,0.5878575603675156,0.15071447200215765,Normal_4_range10-flw1-rtt,N,N
5,0.5875666988719287,0.1579206460849472,Normal_4_range10-flw2-rtt,N,N
6,0.578411078101052,0.21,Normal_5_range10-flw0-rtt,N,N
7,0.5996679606862548,0.17076398097448173,Normal_5_range10-flw1-rtt,N,N
8,0.593570754899289,0.21829820562569252,Normal_5_range10-flw2-rtt,N,N
21,0.0757548645395156,0.43666666666666665,TCP_Congestion_2_range10-flw0-rtt,T,T
22,0.05922258896383497,0.9878847488778552,TCP_Congestion_2_range10-flw1-rtt,T,T
23,0.05317327528832709,1.2462301119225492,TCP_Congestion_2_range10-flw2-rtt,T,T
12,0.05222201997065502,1.6433333333333333,TCP_Congestion_4_range10-flw0-rtt,T,T
13,0.07252173928100025,0.793709719859652,TCP_Congestion_4_range10-flw1-rtt,T,T
14,0.10806043028683969,0.5004402698844147,TCP_Congestion_4_range10-flw2-rtt,T,T
33,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
34,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
35,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,T
30,0.056230538075766674,0.6233333333333333,UDP_Congestion_3_range10-flw0-rtt,T,T
31,0.07982375615142584,0.659706086538771,UDP_Congestion_3_range10-flw1-rtt,T,T
32,0.17470960443476405,0.3326413609023357,UDP_Congestion_3_range10-flw2-rtt,T,T
27,0.03433986813561972,0.7633333333333332,UDP_Congestion_7_range10-flw0-rtt,T,T
28,0.08286616417914185,0.5388980098027891,UDP_Congestion_7_range10-flw1-rtt,T,T
29,0.0875388176026023,0.31252621187583474,UDP_Congestion_7_range10-flw2-rtt,T,T
18,0.07655457600802584,0.5033333333333333,UDP_Congestion_9_range10-flw0-rtt,T,T
19,0.06755643662154683,0.49210319986590695,UDP_Congestion_9_range10-flw1-rtt,T,T
20,0.21783463990625615,0.3729369155032799,UDP_Congestion_9_range10-flw2-rtt,T,T
