,0,1,name,label,pred
24,0.3338180001973678,0.056666666666666664,Link_Error_1_range10-flw0-rtt,L,L
25,0.4280303726721927,0.01674156676220409,Link_Error_1_range10-flw1-rtt,L,L
26,0.24473063734815306,0.04367137451922434,Link_Error_1_range10-flw2-rtt,L,L
12,0.15042655364290222,0.09666666666666665,Link_Error_2_range10-flw0-rtt,L,L
13,0.17633845050435604,0.11052394613491563,Link_Error_2_range10-flw1-rtt,L,L
14,0.35025090504820927,0.030226200796279037,Link_Error_2_range10-flw2-rtt,L,L
0,0.1406758731397391,0.21666666666666665,Link_Error_8_range10-flw0-rtt,L,L
1,0.2047134140033716,0.14399676000592465,Link_Error_8_range10-flw1-rtt,L,L
2,0.2582696968658807,0.0705271125867622,Link_Error_8_range10-flw2-rtt,L,L
9,0.5914766441223195,0.16999999999999998,Normal_0_range10-flw0-rtt,N,N
10,0.57646122693951,0.2041924184827881,Normal_0_range10-flw1-rtt,N,N
11,0.5934849625421289,0.21829820562569252,Normal_0_range10-flw2-rtt,N,N
33,0.5918353318887168,0.15,Normal_6_range10-flw0-rtt,N,N
34,0.5929254371935974,0.16407834198366628,Normal_6_range10-flw1-rtt,N,N
35,0.5874884076827961,0.1579206460849472,Normal_6_range10-flw2-rtt,N,N
18,0.573019601404037,0.18333333333333332,Normal_8_range10-flw0-rtt,N,N
19,0.47084373172932753,0.17744974054169443,Normal_8_range10-flw1-rtt,N,N
20,0.6003091705943192,0.17133899712866074,Normal_8_range10-flw2-rtt,N,N
27,0.08729392604669617,1.3766666666666667,TCP_Congestion_0_range10-flw0-rtt,T,T
28,0.09323486175417765,1.382853414558058,TCP_Congestion_0_range10-flw1-rtt,T,T
29,0.11149478607637481,1.3877789364257125,TCP_Congestion_0_range10-flw2-rtt,T,T
21,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,T
22,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,T
23,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
6,0.10037237285747526,0.37666666666666665,TCP_Congestion_5_range10-flw0-rtt,T,T
7,0.060272956751404344,0.59277055027493,TCP_Congestion_5_range10-flw1-rtt,T,T
8,0.13653022536979648,1.2870582462409919,TCP_Congestion_5_range10-flw2-rtt,T,T
30,0.05093100173326805,0.35,UDP_Congestion_5_range10-flw0-rtt,T,T
31,0.09049125650127857,0.3248516574953006,UDP_Congestion_5_range10-flw1-rtt,T,T
32,0.1275618313850422,0.3594977473770356,UDP_Congestion_5_range10-flw2-rtt,T,T
3,0.05536311846064197,0.39666666666666667,UDP_Congestion_6_range10-flw0-rtt,T,T
4,0.10341951452001472,0.3984492889404574,UDP_Congestion_6_range10-flw1-rtt,T,T
5,0.14647202903038117,0.4266104266477131,UDP_Congestion_6_range10-flw2-rtt,T,T
15,0.03433986813561972,0.7633333333333332,UDP_Congestion_7_range10-flw0-rtt,T,T
16,0.08286616417914185,0.5388980098027891,UDP_Congestion_7_range10-flw1-rtt,T,T
17,0.0875388176026023,0.31252621187583474,UDP_Congestion_7_range10-flw2-rtt,T,T
