,0,1,name,label,pred
24,0.37021200687714195,0.08999999999999998,Link_Error_0_range10-flw0-rtt,L,L
25,0.15925570557854304,0.3314608251975046,Link_Error_0_range10-flw1-rtt,L,T
26,0.4283476971218321,0.06381453105908644,Link_Error_0_range10-flw2-rtt,L,L
6,0.15042655364290222,0.09666666666666665,Link_Error_2_range10-flw0-rtt,L,L
7,0.17633845050435604,0.11052394613491563,Link_Error_2_range10-flw1-rtt,L,L
8,0.35025090504820927,0.030226200796279037,Link_Error_2_range10-flw2-rtt,L,L
15,0.1406758731397391,0.21666666666666665,Link_Error_8_range10-flw0-rtt,L,L
16,0.2047134140033716,0.14399676000592465,Link_Error_8_range10-flw1-rtt,L,L
17,0.2582696968658807,0.0705271125867622,Link_Error_8_range10-flw2-rtt,L,L
0,0.47514759379101645,0.17666666666666664,Normal_3_range10-flw0-rtt,N,N
1,0.4705268370365323,0.17744872460068428,Normal_3_range10-flw1-rtt,N,N
2,0.5874374736544345,0.1579206460849472,Normal_3_range10-flw2-rtt,N,N
3,0.5785793939189001,0.21,Normal_4_range10-flw0-rtt,N,N
4,0.5878575603675156,0.15071447200215765,Normal_4_range10-flw1-rtt,N,N
5,0.5875666988719287,0.1579206460849472,Normal_4_range10-flw2-rtt,N,N
30,0.4753795280461344,0.17666666666666664,Normal_7_range10-flw0-rtt,N,N
31,0.5882940757787359,0.2175675194855981,Normal_7_range10-flw1-rtt,N,N
32,0.5700812221685895,0.14450001198005913,Normal_7_range10-flw2-rtt,N,N
12,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,T
13,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,T
14,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
18,0.05222201997065502,1.6433333333333333,TCP_Congestion_4_range10-flw0-rtt,T,T
19,0.07252173928100025,0.793709719859652,TCP_Congestion_4_range10-flw1-rtt,T,T
20,0.10806043028683969,0.5004402698844147,TCP_Congestion_4_range10-flw2-rtt,T,T
21,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
22,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
23,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,T
9,0.05093100173326805,0.35,UDP_Congestion_5_range10-flw0-rtt,T,T
10,0.09049125650127857,0.3248516574953006,UDP_Congestion_5_range10-flw1-rtt,T,T
11,0.1275618313850422,0.3594977473770356,UDP_Congestion_5_range10-flw2-rtt,T,T
27,0.05536311846064197,0.39666666666666667,UDP_Congestion_6_range10-flw0-rtt,T,T
28,0.10341951452001472,0.3984492889404574,UDP_Congestion_6_range10-flw1-rtt,T,T
29,0.14647202903038117,0.4266104266477131,UDP_Congestion_6_range10-flw2-rtt,T,T
33,0.0470642791248318,0.9633333333333333,UDP_Congestion_8_range10-flw0-rtt,T,T
34,0.11541385369421336,0.3716876726568767,UDP_Congestion_8_range10-flw1-rtt,T,T
35,0.14069459772491033,0.3662173314401577,UDP_Congestion_8_range10-flw2-rtt,T,T
