,0,1,name,label,pred
9,0.2946277338416856,0.04333333333333333,Link_Error_0_range50-flw0-rtt,L,L
10,0.22034856734189556,0.09712059863261564,Link_Error_0_range50-flw1-rtt,L,L
11,0.2362133804285677,0.09078137648976861,Link_Error_0_range50-flw2-rtt,L,L
3,0.17314495642375546,0.08333333333333331,Link_Error_3_range50-flw0-rtt,L,L
4,0.162754411139824,2.4592542997444493,Link_Error_3_range50-flw1-rtt,L,T
5,0.13852215553108882,0.13813186357436816,Link_Error_3_range50-flw2-rtt,L,L
12,0.3177258069000951,0.06333333333333332,Link_Error_7_range50-flw0-rtt,L,L
13,0.44097750432933475,0.07715587865902948,Link_Error_7_range50-flw1-rtt,L,L
14,0.1013877915047222,0.05044427449581535,Link_Error_7_range50-flw2-rtt,L,L
18,0.7105115647868145,0.056666666666666664,Normal_2_range50-flw0-rtt,N,N
19,0.5970483937936988,0.11058320476360277,Normal_2_range50-flw1-rtt,N,N
20,0.6170457180726924,0.10424448924117848,Normal_2_range50-flw2-rtt,N,N
21,0.7803203543239953,0.04333333333333333,Normal_4_range50-flw0-rtt,N,N
22,0.6192919954090449,0.10389511848115525,Normal_4_range50-flw1-rtt,N,N
23,0.605740091384786,0.10424448924117848,Normal_4_range50-flw2-rtt,N,N
27,0.577115556695574,0.12333333333333332,Normal_8_range50-flw0-rtt,N,N
28,0.6519665815744221,0.09051356491597677,Normal_8_range50-flw1-rtt,N,N
29,0.7806672455961404,0.04380381108656264,Normal_8_range50-flw2-rtt,N,N
0,0.10700017930156976,0.5366666666666666,TCP_Congestion_0_range50-flw0-rtt,T,T
1,0.19342868142914169,0.5462140114080984,TCP_Congestion_0_range50-flw1-rtt,T,T
2,0.24999286885854316,0.548714706493345,TCP_Congestion_0_range50-flw2-rtt,T,T
6,0.11825410963241059,0.3233333333333333,TCP_Congestion_4_range50-flw0-rtt,T,T
7,0.12236840028206376,0.7485787996508737,TCP_Congestion_4_range50-flw1-rtt,T,T
8,0.08140242179888206,0.6624123652818852,TCP_Congestion_4_range50-flw2-rtt,T,T
15,0.19272096153006116,0.43666666666666665,TCP_Congestion_5_range50-flw0-rtt,T,T
16,0.39288837278500877,0.4464917714755744,TCP_Congestion_5_range50-flw1-rtt,T,T
17,0.3343602484407545,0.44799572942176247,TCP_Congestion_5_range50-flw2-rtt,T,T
30,0.09943152482708972,0.39,UDP_Congestion_0_range50-flw0-rtt,T,T
31,0.151381113503645,0.3991442481485828,UDP_Congestion_0_range50-flw1-rtt,T,T
32,0.19214895991732084,0.400652531667795,UDP_Congestion_0_range50-flw2-rtt,T,T
24,0.14363958245677852,0.24333333333333332,UDP_Congestion_2_range50-flw0-rtt,T,T
25,0.11757144178923941,0.2449027764493573,UDP_Congestion_2_range50-flw1-rtt,T,T
26,0.21044530405304077,0.24595867159810433,UDP_Congestion_2_range50-flw2-rtt,T,T
33,0.12153589859792635,0.5366666666666666,UDP_Congestion_6_range50-flw0-rtt,T,T
34,0.12617559241369997,0.538934088126703,UDP_Congestion_6_range50-flw1-rtt,T,T
35,0.07295587768378077,0.6432374010420514,UDP_Congestion_6_range50-flw2-rtt,T,T
