,0,1,name,label,pred
33,0.1482921519118241,0.13666666666666666,Link_Error_1_range50-flw0-rtt,L,L
34,0.26673465397366747,0.06369473086679847,Link_Error_1_range50-flw1-rtt,L,L
35,0.08880607607162505,0.17157977502392613,Link_Error_1_range50-flw2-rtt,L,T
6,0.08675801734329462,0.056666666666666664,Link_Error_8_range50-flw0-rtt,L,L
7,0.35203690242388946,0.03685365844424693,Link_Error_8_range50-flw1-rtt,L,L
8,0.31695614860491406,0.1381225566835602,Link_Error_8_range50-flw2-rtt,L,L
3,0.26498018407602486,0.06333333333333332,Link_Error_9_range50-flw0-rtt,L,L
4,0.328711563590175,0.056917515437955334,Link_Error_9_range50-flw1-rtt,L,L
5,0.17340228615941122,0.13105815040051874,Link_Error_9_range50-flw2-rtt,L,L
15,0.6812009266516337,0.07666666666666666,Normal_0_range50-flw0-rtt,N,N
16,0.6508112669729457,0.08382009618993069,Normal_0_range50-flw1-rtt,N,N
17,0.655077832391928,0.08410207394705128,Normal_0_range50-flw2-rtt,N,N
18,0.7803203543239953,0.04333333333333333,Normal_4_range50-flw0-rtt,N,N
19,0.6192919954090449,0.10389511848115525,Normal_4_range50-flw1-rtt,N,N
20,0.605740091384786,0.10424448924117848,Normal_4_range50-flw2-rtt,N,N
12,0.6218253058115922,0.08999999999999998,Normal_5_range50-flw0-rtt,N,N
13,0.5861913866514838,0.11726949834085437,Normal_5_range50-flw1-rtt,N,N
14,0.5981044222942331,0.11095501570971719,Normal_5_range50-flw2-rtt,N,N
27,0.12432781482746624,0.36333333333333334,TCP_Congestion_1_range50-flw0-rtt,T,T
28,0.10860771139019025,0.3116018098771273,TCP_Congestion_1_range50-flw1-rtt,T,T
29,0.13136642773835014,0.7513532022791406,TCP_Congestion_1_range50-flw2-rtt,T,T
0,0.19272096153006116,0.43666666666666665,TCP_Congestion_5_range50-flw0-rtt,T,T
1,0.39288837278500877,0.4464917714755744,TCP_Congestion_5_range50-flw1-rtt,T,T
2,0.3343602484407545,0.44799572942176247,TCP_Congestion_5_range50-flw2-rtt,T,T
9,0.20554944733340805,0.7299999999999999,TCP_Congestion_8_range50-flw0-rtt,T,T
10,0.12395107584230242,0.7270221711274166,TCP_Congestion_8_range50-flw1-rtt,T,T
11,0.19493368098599437,0.7299568891497896,TCP_Congestion_8_range50-flw2-rtt,T,T
21,0.14363958245677852,0.24333333333333332,UDP_Congestion_2_range50-flw0-rtt,T,T
22,0.11757144178923941,0.2449027764493573,UDP_Congestion_2_range50-flw1-rtt,T,T
23,0.21044530405304077,0.24595867159810433,UDP_Congestion_2_range50-flw2-rtt,T,T
30,0.06527132341443811,0.18999999999999997,UDP_Congestion_4_range50-flw0-rtt,T,T
31,0.1335500031126267,0.1575712147295694,UDP_Congestion_4_range50-flw1-rtt,T,T
32,0.12856895996448017,0.1043155266056414,UDP_Congestion_4_range50-flw2-rtt,T,L
24,0.06215763354254784,0.33666666666666667,UDP_Congestion_8_range50-flw0-rtt,T,T
25,0.04630391900940706,0.5330243267274188,UDP_Congestion_8_range50-flw1-rtt,T,T
26,0.12277020845745813,0.39402500482680636,UDP_Congestion_8_range50-flw2-rtt,T,T
