,0,1,name,label,pred
24,0.24987401214091975,0.08999999999999998,Link_Error_4_range50-flw0-rtt,L,L
25,0.2517213984289615,0.31804717161822027,Link_Error_4_range50-flw1-rtt,L,T
26,0.25133606070635595,0.06387962765035735,Link_Error_4_range50-flw2-rtt,L,L
9,0.3177258069000951,0.06333333333333332,Link_Error_7_range50-flw0-rtt,L,L
10,0.44097750432933475,0.07715587865902948,Link_Error_7_range50-flw1-rtt,L,L
11,0.1013877915047222,0.05044427449581535,Link_Error_7_range50-flw2-rtt,L,L
0,0.08675801734329462,0.056666666666666664,Link_Error_8_range50-flw0-rtt,L,L
1,0.35203690242388946,0.03685365844424693,Link_Error_8_range50-flw1-rtt,L,L
2,0.31695614860491406,0.1381225566835602,Link_Error_8_range50-flw2-rtt,L,L
15,0.6812009266516337,0.07666666666666666,Normal_0_range50-flw0-rtt,N,N
16,0.6508112669729457,0.08382009618993069,Normal_0_range50-flw1-rtt,N,N
17,0.655077832391928,0.08410207394705128,Normal_0_range50-flw2-rtt,N,N
3,0.5664369487407124,0.12999999999999998,Normal_3_range50-flw0-rtt,N,N
4,0.7810483224049551,0.04365084521635257,Normal_3_range50-flw1-rtt,N,N
5,0.7306339924948672,0.057243330251285085,Normal_3_range50-flw2-rtt,N,N
6,0.6218253058115922,0.08999999999999998,Normal_5_range50-flw0-rtt,N,N
7,0.5861913866514838,0.11726949834085437,Normal_5_range50-flw1-rtt,N,N
8,0.5981044222942331,0.11095501570971719,Normal_5_range50-flw2-rtt,N,N
30,0.23625123462739805,0.5233333333333333,TCP_Congestion_3_range50-flw0-rtt,T,T
31,0.3210381072060153,0.5264608088657877,TCP_Congestion_3_range50-flw1-rtt,T,T
32,0.44482384446306006,0.5285166191377617,TCP_Congestion_3_range50-flw2-rtt,T,T
21,0.11825410963241059,0.3233333333333333,TCP_Congestion_4_range50-flw0-rtt,T,T
22,0.12236840028206376,0.7485787996508737,TCP_Congestion_4_range50-flw1-rtt,T,T
23,0.08140242179888206,0.6624123652818852,TCP_Congestion_4_range50-flw2-rtt,T,T
33,0.2749325497799579,0.33666666666666667,TCP_Congestion_9_range50-flw0-rtt,T,T
34,0.19250903686902798,0.3388831545310876,TCP_Congestion_9_range50-flw1-rtt,T,T
35,0.19641316185028582,0.33990959683591954,TCP_Congestion_9_range50-flw2-rtt,T,T
27,0.09943152482708972,0.39,UDP_Congestion_0_range50-flw0-rtt,T,T
28,0.151381113503645,0.3991442481485828,UDP_Congestion_0_range50-flw1-rtt,T,T
29,0.19214895991732084,0.400652531667795,UDP_Congestion_0_range50-flw2-rtt,T,T
12,0.33891278930068813,0.15666666666666665,UDP_Congestion_5_range50-flw0-rtt,T,T
13,0.3275615523912908,0.15772985527144753,UDP_Congestion_5_range50-flw1-rtt,T,T
14,0.28642864091126874,0.15822900402955406,UDP_Congestion_5_range50-flw2-rtt,T,T
18,0.12153589859792635,0.5366666666666666,UDP_Congestion_6_range50-flw0-rtt,T,T
19,0.12617559241369997,0.538934088126703,UDP_Congestion_6_range50-flw1-rtt,T,T
20,0.07295587768378077,0.6432374010420514,UDP_Congestion_6_range50-flw2-rtt,T,T
