,0,1,name,label,pred
21,0.32373749499401605,0.09666666666666665,Link_Error_2_range50-flw0-rtt,L,L
22,0.21693436456718784,2.465798949220745,Link_Error_2_range50-flw1-rtt,L,T
23,0.14890646809206837,0.03027470968824012,Link_Error_2_range50-flw2-rtt,L,L
3,0.11586214001659301,0.056666666666666664,Link_Error_5_range50-flw0-rtt,L,L
4,0.2638779780433013,0.09048323173127633,Link_Error_5_range50-flw1-rtt,L,L
5,0.12838702363461837,0.05713559180020907,Link_Error_5_range50-flw2-rtt,L,L
12,0.17850810985565316,0.04333333333333333,Link_Error_6_range50-flw0-rtt,L,L
13,0.5025535092208699,0.036831446876849,Link_Error_6_range50-flw1-rtt,L,N
14,0.33031315950732815,0.06391757619975898,Link_Error_6_range50-flw2-rtt,L,L
27,0.7105115647868145,0.056666666666666664,Normal_2_range50-flw0-rtt,N,N
28,0.5970483937936988,0.11058320476360277,Normal_2_range50-flw1-rtt,N,N
29,0.6170457180726924,0.10424448924117848,Normal_2_range50-flw2-rtt,N,N
30,0.5954197428952538,0.10999999999999999,Normal_7_range50-flw0-rtt,N,N
31,0.5979005320159907,0.15070437718854152,Normal_7_range50-flw1-rtt,N,N
32,0.5964666753230669,0.1914693163870224,Normal_7_range50-flw2-rtt,N,N
24,0.577115556695574,0.12333333333333332,Normal_8_range50-flw0-rtt,N,N
25,0.6519665815744221,0.09051356491597677,Normal_8_range50-flw1-rtt,N,N
26,0.7806672455961404,0.04380381108656264,Normal_8_range50-flw2-rtt,N,N
6,0.11825410963241059,0.3233333333333333,TCP_Congestion_4_range50-flw0-rtt,T,T
7,0.12236840028206376,0.7485787996508737,TCP_Congestion_4_range50-flw1-rtt,T,T
8,0.08140242179888206,0.6624123652818852,TCP_Congestion_4_range50-flw2-rtt,T,T
0,0.14502338856532113,0.1633333333333333,TCP_Congestion_6_range50-flw0-rtt,T,T
1,0.11443819590100436,0.30500288864548986,TCP_Congestion_6_range50-flw1-rtt,T,T
2,0.24592036980802381,0.1578888155695034,TCP_Congestion_6_range50-flw2-rtt,T,T
33,0.20554944733340805,0.7299999999999999,TCP_Congestion_8_range50-flw0-rtt,T,T
34,0.12395107584230242,0.7270221711274166,TCP_Congestion_8_range50-flw1-rtt,T,T
35,0.19493368098599437,0.7299568891497896,TCP_Congestion_8_range50-flw2-rtt,T,T
18,0.14363958245677852,0.24333333333333332,UDP_Congestion_2_range50-flw0-rtt,T,T
19,0.11757144178923941,0.2449027764493573,UDP_Congestion_2_range50-flw1-rtt,T,T
20,0.21044530405304077,0.24595867159810433,UDP_Congestion_2_range50-flw2-rtt,T,T
9,0.03802346292382121,0.43666666666666665,UDP_Congestion_3_range50-flw0-rtt,T,T
10,0.2001649517098655,0.21111506048932382,UDP_Congestion_3_range50-flw1-rtt,T,T
11,0.08625387673894813,0.2252877268929019,UDP_Congestion_3_range50-flw2-rtt,T,L
15,0.06527132341443811,0.18999999999999997,UDP_Congestion_4_range50-flw0-rtt,T,L
16,0.1335500031126267,0.1575712147295694,UDP_Congestion_4_range50-flw1-rtt,T,T
17,0.12856895996448017,0.1043155266056414,UDP_Congestion_4_range50-flw2-rtt,T,L
