,0,1,name,label,pred
9,0.1482921519118241,0.13666666666666666,Link_Error_1_range50-flw0-rtt,L,L
10,0.26673465397366747,0.06369473086679847,Link_Error_1_range50-flw1-rtt,L,L
11,0.08880607607162505,0.17157977502392613,Link_Error_1_range50-flw2-rtt,L,T
3,0.17314495642375546,0.08333333333333331,Link_Error_3_range50-flw0-rtt,L,L
4,0.162754411139824,2.4592542997444493,Link_Error_3_range50-flw1-rtt,L,T
5,0.13852215553108882,0.13813186357436816,Link_Error_3_range50-flw2-rtt,L,T
18,0.17850810985565316,0.04333333333333333,Link_Error_6_range50-flw0-rtt,L,L
19,0.5025535092208699,0.036831446876849,Link_Error_6_range50-flw1-rtt,L,N
20,0.33031315950732815,0.06391757619975898,Link_Error_6_range50-flw2-rtt,L,L
33,0.5664369487407124,0.12999999999999998,Normal_3_range50-flw0-rtt,N,N
34,0.7810483224049551,0.04365084521635257,Normal_3_range50-flw1-rtt,N,N
35,0.7306339924948672,0.057243330251285085,Normal_3_range50-flw2-rtt,N,N
27,0.6218253058115922,0.08999999999999998,Normal_5_range50-flw0-rtt,N,N
28,0.5861913866514838,0.11726949834085437,Normal_5_range50-flw1-rtt,N,N
29,0.5981044222942331,0.11095501570971719,Normal_5_range50-flw2-rtt,N,N
12,0.5954197428952538,0.10999999999999999,Normal_7_range50-flw0-rtt,N,N
13,0.5979005320159907,0.15070437718854152,Normal_7_range50-flw1-rtt,N,N
14,0.5964666753230669,0.1914693163870224,Normal_7_range50-flw2-rtt,N,N
0,0.12432781482746624,0.36333333333333334,TCP_Congestion_1_range50-flw0-rtt,T,T
1,0.10860771139019025,0.3116018098771273,TCP_Congestion_1_range50-flw1-rtt,T,T
2,0.13136642773835014,0.7513532022791406,TCP_Congestion_1_range50-flw2-rtt,T,T
21,0.23625123462739805,0.5233333333333333,TCP_Congestion_3_range50-flw0-rtt,T,T
22,0.3210381072060153,0.5264608088657877,TCP_Congestion_3_range50-flw1-rtt,T,T
23,0.44482384446306006,0.5285166191377617,TCP_Congestion_3_range50-flw2-rtt,T,T
15,0.2923624087160855,0.43666666666666665,TCP_Congestion_7_range50-flw0-rtt,T,T
16,0.22641756063889587,0.4389229795043406,TCP_Congestion_7_range50-flw1-rtt,T,T
17,0.39390930473435953,0.44116978964923403,TCP_Congestion_7_range50-flw2-rtt,T,T
24,0.14363958245677852,0.24333333333333332,UDP_Congestion_2_range50-flw0-rtt,T,T
25,0.11757144178923941,0.2449027764493573,UDP_Congestion_2_range50-flw1-rtt,T,T
26,0.21044530405304077,0.24595867159810433,UDP_Congestion_2_range50-flw2-rtt,T,T
30,0.03802346292382121,0.43666666666666665,UDP_Congestion_3_range50-flw0-rtt,T,T
31,0.2001649517098655,0.21111506048932382,UDP_Congestion_3_range50-flw1-rtt,T,T
32,0.08625387673894813,0.2252877268929019,UDP_Congestion_3_range50-flw2-rtt,T,T
6,0.33891278930068813,0.15666666666666665,UDP_Congestion_5_range50-flw0-rtt,T,T
7,0.3275615523912908,0.15772985527144753,UDP_Congestion_5_range50-flw1-rtt,T,T
8,0.28642864091126874,0.15822900402955406,UDP_Congestion_5_range50-flw2-rtt,T,T
