,0,1,2,3,name,label,pred
24,0.37021200687714195,0.08999999999999998,0.16266894931011394,0.016666666666666666,Link_Error_0_range10-flw0-rtt,L,L
25,0.15925570557854304,0.3314608251975046,0.1318992820745858,0.20423343774795738,Link_Error_0_range10-flw1-rtt,L,T
26,0.4283476971218321,0.06381453105908644,0.12162709077043678,0.1914435931772593,Link_Error_0_range10-flw2-rtt,L,L
27,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,Link_Error_3_range10-flw0-rtt,L,L
28,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,Link_Error_3_range10-flw1-rtt,L,L
29,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,Link_Error_3_range10-flw2-rtt,L,L
3,0.16936675995945422,0.16999999999999998,0.13010550975131607,0.06333333333333332,Link_Error_9_range10-flw0-rtt,L,L
4,0.2839459183422086,0.07030516425244869,0.2550339217069111,0.11047954382527651,Link_Error_9_range10-flw1-rtt,L,L
5,0.21090765819880206,0.030227935764830415,0.1099989100323612,0.12427040258874726,Link_Error_9_range10-flw2-rtt,L,L
15,0.5932059543533714,0.15,0.1702479013968319,0.2966666666666667,Normal_2_range10-flw0-rtt,N,N
16,0.5853623927049689,0.15739180744833625,0.14627085038493953,0.3181323767572754,Normal_2_range10-flw1-rtt,N,N
17,0.5934730268525623,0.21829820562569252,0.14931628379421163,0.439954845184088,Normal_2_range10-flw2-rtt,N,N
9,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,Normal_3_range10-flw0-rtt,N,N
10,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,Normal_3_range10-flw1-rtt,N,N
11,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,Normal_3_range10-flw2-rtt,N,N
6,0.47537496521308675,0.17666666666666664,0.07480425956007677,0.12333333333333332,Normal_9_range10-flw0-rtt,N,N
7,0.585253673266333,0.15739180744833625,0.14628777456964268,0.3181323767572754,Normal_9_range10-flw1-rtt,N,N
8,0.5921110130372428,0.2115813377602866,0.16088435302880344,0.4332379773186821,Normal_9_range10-flw2-rtt,N,N
30,0.0757548645395156,0.43666666666666665,0.06403261330372308,0.9033333333333332,TCP_Congestion_2_range10-flw0-rtt,T,T
31,0.05922258896383497,0.9878847488778552,0.05660145505408562,0.9075144642233856,TCP_Congestion_2_range10-flw1-rtt,T,T
32,0.05317327528832709,1.2462301119225492,0.052248320625119735,0.9103190305418082,TCP_Congestion_2_range10-flw2-rtt,T,T
12,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,TCP_Congestion_3_range10-flw0-rtt,T,T
13,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,TCP_Congestion_3_range10-flw1-rtt,T,T
14,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,TCP_Congestion_3_range10-flw2-rtt,T,T
18,0.05355504513532245,1.4633333333333334,0.05292886942293209,0.9099999999999999,TCP_Congestion_9_range10-flw0-rtt,T,T
19,0.05930054545820566,1.4629190363360636,0.0559041283184267,0.29124475094104696,TCP_Congestion_9_range10-flw1-rtt,T,T
20,0.09150965697429897,0.9105637252983128,0.07651185457601381,0.7291229829879479,TCP_Congestion_9_range10-flw2-rtt,T,T
21,0.05109406529556317,0.33,0.046027386118675497,0.6699999999999999,UDP_Congestion_0_range10-flw0-rtt,T,T
22,0.04481880090359483,0.4118149646393239,0.04112049445627535,0.23771432918204874,UDP_Congestion_0_range10-flw1-rtt,T,T
23,0.08765580577384932,0.6754081506575502,0.08084725686948602,0.3259432368844894,UDP_Congestion_0_range10-flw2-rtt,T,T
33,0.056230538075766674,0.6233333333333333,0.042332725623577434,0.6699999999999999,UDP_Congestion_3_range10-flw0-rtt,T,T
34,0.07982375615142584,0.659706086538771,0.07069563478922465,0.3449224716420986,UDP_Congestion_3_range10-flw1-rtt,T,T
35,0.17470960443476405,0.3326413609023357,0.06615437095784427,0.28560116845150035,UDP_Congestion_3_range10-flw2-rtt,T,T
0,0.0470642791248318,0.9633333333333333,0.03826174126241241,0.47,UDP_Congestion_8_range10-flw0-rtt,T,T
1,0.11541385369421336,0.3716876726568767,0.045955517249733395,0.6864502062581957,UDP_Congestion_8_range10-flw1-rtt,T,T
2,0.14069459772491033,0.3662173314401577,0.06711951654967688,0.7357944549118767,UDP_Congestion_8_range10-flw2-rtt,T,T
