,0,1,2,3,name,label,pred
6,0.17314495642375546,0.08333333333333331,41760.0,2054.0,Link_Error_3_range50-flw0-rtt,L,L
7,0.162754411139824,2.4592542997444493,38880.0,2054.0,Link_Error_3_range50-flw1-rtt,L,T
8,0.13852215553108882,0.13813186357436816,144000.0,2054.0,Link_Error_3_range50-flw2-rtt,L,L
15,0.3177258069000951,0.06333333333333332,31680.0,2217.0,Link_Error_7_range50-flw0-rtt,L,L
16,0.44097750432933475,0.07715587865902948,280800.0,2217.0,Link_Error_7_range50-flw1-rtt,L,L
17,0.1013877915047222,0.05044427449581535,30240.0,2217.0,Link_Error_7_range50-flw2-rtt,L,L
12,0.26498018407602486,0.06333333333333332,31680.0,3165.0,Link_Error_9_range50-flw0-rtt,L,L
13,0.328711563590175,0.056917515437955334,280800.0,3165.0,Link_Error_9_range50-flw1-rtt,L,L
14,0.17340228615941122,0.13105815040051874,30240.0,3165.0,Link_Error_9_range50-flw2-rtt,L,L
3,0.4752816935092991,0.17666666666666664,41760.0,2621.0,Normal_6_range50-flw0-rtt,N,T
4,0.7808238655434471,0.0436567087616966,38880.0,2621.0,Normal_6_range50-flw1-rtt,N,N
5,0.585677301901523,0.20487823129496172,144000.0,2621.0,Normal_6_range50-flw2-rtt,N,N
18,0.577115556695574,0.12333333333333332,151200.0,1756.0,Normal_8_range50-flw0-rtt,N,N
19,0.6519665815744221,0.09051356491597677,28800.0,1756.0,Normal_8_range50-flw1-rtt,N,N
20,0.7806672455961404,0.04380381108656264,280800.0,1756.0,Normal_8_range50-flw2-rtt,N,N
9,0.6381170019214999,0.08333333333333331,31680.0,1866.0,Normal_9_range50-flw0-rtt,N,N
10,0.5959139529922949,0.19751080810944566,280800.0,1866.0,Normal_9_range50-flw1-rtt,N,N
11,0.7372335729109982,0.05723947545340651,30240.0,1866.0,Normal_9_range50-flw2-rtt,N,N
0,0.11825410963241059,0.3233333333333333,41760.0,1931.0,TCP_Congestion_4_range50-flw0-rtt,T,T
1,0.12236840028206376,0.7485787996508737,38880.0,1931.0,TCP_Congestion_4_range50-flw1-rtt,T,T
2,0.08140242179888206,0.6624123652818852,144000.0,1931.0,TCP_Congestion_4_range50-flw2-rtt,T,T
21,0.19272096153006116,0.43666666666666665,151200.0,1548.0,TCP_Congestion_5_range50-flw0-rtt,T,T
22,0.39288837278500877,0.4464917714755744,28800.0,1548.0,TCP_Congestion_5_range50-flw1-rtt,T,T
23,0.3343602484407545,0.44799572942176247,280800.0,1548.0,TCP_Congestion_5_range50-flw2-rtt,T,T
24,0.20554944733340805,0.7299999999999999,151200.0,1938.0,TCP_Congestion_8_range50-flw0-rtt,T,T
25,0.12395107584230242,0.7270221711274166,28800.0,1938.0,TCP_Congestion_8_range50-flw1-rtt,T,T
26,0.19493368098599437,0.7299568891497896,280800.0,1938.0,TCP_Congestion_8_range50-flw2-rtt,T,T
