,0,1,2,name,label,pred
24,0.2614720567848309,0.12999999999999998,2914.0,Link_Error_5_range10-flw0-rtt,L,L
25,0.1589519424032332,0.19086664271569342,2914.0,Link_Error_5_range10-flw1-rtt,L,L
26,0.26051497101149884,0.09068380729449124,2914.0,Link_Error_5_range10-flw2-rtt,L,L
6,0.17104468617914687,0.12333333333333332,2684.0,Link_Error_7_range10-flw0-rtt,L,L
7,0.1934200995670174,0.05691370439483942,2684.0,Link_Error_7_range10-flw1-rtt,L,L
8,0.43580848715486253,0.05039401061136603,2684.0,Link_Error_7_range10-flw2-rtt,L,L
18,0.16936675995945422,0.16999999999999998,2846.0,Link_Error_9_range10-flw0-rtt,L,L
19,0.2839459183422086,0.07030516425244869,2846.0,Link_Error_9_range10-flw1-rtt,L,L
20,0.21090765819880206,0.030227935764830415,2846.0,Link_Error_9_range10-flw2-rtt,L,L
12,0.5914065024518609,0.15,1838.0,Normal_1_range10-flw0-rtt,N,N
13,0.5854662963974709,0.15739180744833625,1838.0,Normal_1_range10-flw1-rtt,N,N
14,0.5875319115989763,0.1579206460849472,1838.0,Normal_1_range10-flw2-rtt,N,N
21,0.578411078101052,0.21,2102.0,Normal_5_range10-flw0-rtt,N,N
22,0.5996679606862548,0.17076398097448173,2102.0,Normal_5_range10-flw1-rtt,N,N
23,0.593570754899289,0.21829820562569252,2102.0,Normal_5_range10-flw2-rtt,N,N
15,0.47537496521308675,0.17666666666666664,2685.0,Normal_9_range10-flw0-rtt,N,N
16,0.585253673266333,0.15739180744833625,2685.0,Normal_9_range10-flw1-rtt,N,N
17,0.5921110130372428,0.2115813377602866,2685.0,Normal_9_range10-flw2-rtt,N,N
3,0.09000682494573503,0.36333333333333334,2494.0,TCP_Congestion_1_range10-flw0-rtt,T,T
4,0.11865548659099723,0.5121204689430232,2494.0,TCP_Congestion_1_range10-flw1-rtt,T,T
5,0.06407968430340004,1.622450523068979,2494.0,TCP_Congestion_1_range10-flw2-rtt,T,T
0,0.08020274992693763,0.4766666666666667,2331.0,TCP_Congestion_3_range10-flw0-rtt,T,T
1,0.06073015783324932,0.49207025437655494,2331.0,TCP_Congestion_3_range10-flw1-rtt,T,T
2,0.06652496547882877,0.7493917157198993,2331.0,TCP_Congestion_3_range10-flw2-rtt,T,T
9,0.03868874171016264,0.36333333333333334,2258.0,TCP_Congestion_8_range10-flw0-rtt,T,T
10,0.07875636434042621,0.3314386314758295,2258.0,TCP_Congestion_8_range10-flw1-rtt,T,T
11,0.09184164888003142,1.4483605851954764,2258.0,TCP_Congestion_8_range10-flw2-rtt,T,T
