,0,1,2,name,label,pred
3,0.27455924808372184,0.08999999999999998,2512.0,Link_Error_3_range10-flw0-rtt,L,L
4,0.1932239153058543,0.07032399907266088,2512.0,Link_Error_3_range10-flw1-rtt,L,L
5,0.1866401839007284,0.13774205099862485,2512.0,Link_Error_3_range10-flw2-rtt,L,L
0,0.2614720567848309,0.12999999999999998,2914.0,Link_Error_5_range10-flw0-rtt,L,L
1,0.1589519424032332,0.19086664271569342,2914.0,Link_Error_5_range10-flw1-rtt,L,L
2,0.26051497101149884,0.09068380729449124,2914.0,Link_Error_5_range10-flw2-rtt,L,L
15,0.1946417106778721,0.06333333333333332,2696.0,Link_Error_6_range10-flw0-rtt,L,L
16,0.17249886285223778,0.3047577405368284,2696.0,Link_Error_6_range10-flw1-rtt,L,L
17,0.2353754115662184,0.05037989294138403,2696.0,Link_Error_6_range10-flw2-rtt,L,L
18,0.47514759379101645,0.17666666666666664,3357.0,Normal_3_range10-flw0-rtt,N,N
19,0.4705268370365323,0.17744872460068428,3357.0,Normal_3_range10-flw1-rtt,N,N
20,0.5874374736544345,0.1579206460849472,3357.0,Normal_3_range10-flw2-rtt,N,N
21,0.578411078101052,0.21,2102.0,Normal_5_range10-flw0-rtt,N,N
22,0.5996679606862548,0.17076398097448173,2102.0,Normal_5_range10-flw1-rtt,N,N
23,0.593570754899289,0.21829820562569252,2102.0,Normal_5_range10-flw2-rtt,N,N
24,0.4753795280461344,0.17666666666666664,2709.0,Normal_7_range10-flw0-rtt,N,N
25,0.5882940757787359,0.2175675194855981,2709.0,Normal_7_range10-flw1-rtt,N,N
26,0.5700812221685895,0.14450001198005913,2709.0,Normal_7_range10-flw2-rtt,N,N
12,0.08020274992693763,0.4766666666666667,2331.0,TCP_Congestion_3_range10-flw0-rtt,T,T
13,0.06073015783324932,0.49207025437655494,2331.0,TCP_Congestion_3_range10-flw1-rtt,T,T
14,0.06652496547882877,0.7493917157198993,2331.0,TCP_Congestion_3_range10-flw2-rtt,T,T
6,0.05222201997065502,1.6433333333333333,2194.0,TCP_Congestion_4_range10-flw0-rtt,T,T
7,0.07252173928100025,0.793709719859652,2194.0,TCP_Congestion_4_range10-flw1-rtt,T,T
8,0.10806043028683969,0.5004402698844147,2194.0,TCP_Congestion_4_range10-flw2-rtt,T,T
9,0.05355504513532245,1.4633333333333334,2246.0,TCP_Congestion_9_range10-flw0-rtt,T,T
10,0.05930054545820566,1.4629190363360636,2246.0,TCP_Congestion_9_range10-flw1-rtt,T,T
11,0.09150965697429897,0.9105637252983128,2246.0,TCP_Congestion_9_range10-flw2-rtt,T,T
