,0,1,2,name,label,pred
3,0.3338180001973678,0.056666666666666664,2336.0,Link_Error_1_range10-flw0-rtt,L,L
4,0.4280303726721927,0.01674156676220409,2336.0,Link_Error_1_range10-flw1-rtt,L,L
5,0.24473063734815306,0.04367137451922434,2336.0,Link_Error_1_range10-flw2-rtt,L,L
9,0.29159818375828095,0.07666666666666666,2604.0,Link_Error_4_range10-flw0-rtt,L,L
10,0.39706690582329546,0.11721451559108785,2604.0,Link_Error_4_range10-flw1-rtt,L,L
11,0.14901229933434457,0.13102292655966755,2604.0,Link_Error_4_range10-flw2-rtt,L,L
6,0.1406758731397391,0.21666666666666665,2191.0,Link_Error_8_range10-flw0-rtt,L,T
7,0.2047134140033716,0.14399676000592465,2191.0,Link_Error_8_range10-flw1-rtt,L,L
8,0.2582696968658807,0.0705271125867622,2191.0,Link_Error_8_range10-flw2-rtt,L,L
21,0.5932059543533714,0.15,1932.0,Normal_2_range10-flw0-rtt,N,N
22,0.5853623927049689,0.15739180744833625,1932.0,Normal_2_range10-flw1-rtt,N,N
23,0.5934730268525623,0.21829820562569252,1932.0,Normal_2_range10-flw2-rtt,N,N
0,0.47514759379101645,0.17666666666666664,3357.0,Normal_3_range10-flw0-rtt,N,N
1,0.4705268370365323,0.17744872460068428,3357.0,Normal_3_range10-flw1-rtt,N,N
2,0.5874374736544345,0.1579206460849472,3357.0,Normal_3_range10-flw2-rtt,N,N
15,0.5785793939189001,0.21,1932.0,Normal_4_range10-flw0-rtt,N,N
16,0.5878575603675156,0.15071447200215765,1932.0,Normal_4_range10-flw1-rtt,N,N
17,0.5875666988719287,0.1579206460849472,1932.0,Normal_4_range10-flw2-rtt,N,N
12,0.08020274992693763,0.4766666666666667,2331.0,TCP_Congestion_3_range10-flw0-rtt,T,T
13,0.06073015783324932,0.49207025437655494,2331.0,TCP_Congestion_3_range10-flw1-rtt,T,T
14,0.06652496547882877,0.7493917157198993,2331.0,TCP_Congestion_3_range10-flw2-rtt,T,T
24,0.11718951164775239,1.2033333333333334,2093.0,TCP_Congestion_6_range10-flw0-rtt,T,T
25,0.11619105617375924,1.2090649865061982,2093.0,TCP_Congestion_6_range10-flw1-rtt,T,T
26,0.15313185103551968,1.2131280075535196,2093.0,TCP_Congestion_6_range10-flw2-rtt,T,T
18,0.09288823119902406,0.49,2282.0,TCP_Congestion_7_range10-flw0-rtt,T,T
19,0.05399014377878553,1.5903423431193402,2282.0,TCP_Congestion_7_range10-flw1-rtt,T,T
20,0.06676969366915371,0.2721976969856928,2282.0,TCP_Congestion_7_range10-flw2-rtt,T,T
