,0,1,2,name,label,pred
12,0.29159818375828095,0.07666666666666666,2604.0,Link_Error_4_range10-flw0-rtt,L,L
13,0.39706690582329546,0.11721451559108785,2604.0,Link_Error_4_range10-flw1-rtt,L,L
14,0.14901229933434457,0.13102292655966755,2604.0,Link_Error_4_range10-flw2-rtt,L,L
15,0.2614720567848309,0.12999999999999998,2914.0,Link_Error_5_range10-flw0-rtt,L,L
16,0.1589519424032332,0.19086664271569342,2914.0,Link_Error_5_range10-flw1-rtt,L,L
17,0.26051497101149884,0.09068380729449124,2914.0,Link_Error_5_range10-flw2-rtt,L,L
24,0.16936675995945422,0.16999999999999998,2846.0,Link_Error_9_range10-flw0-rtt,L,L
25,0.2839459183422086,0.07030516425244869,2846.0,Link_Error_9_range10-flw1-rtt,L,L
26,0.21090765819880206,0.030227935764830415,2846.0,Link_Error_9_range10-flw2-rtt,L,L
9,0.5932059543533714,0.15,1932.0,Normal_2_range10-flw0-rtt,N,N
10,0.5853623927049689,0.15739180744833625,1932.0,Normal_2_range10-flw1-rtt,N,N
11,0.5934730268525623,0.21829820562569252,1932.0,Normal_2_range10-flw2-rtt,N,N
0,0.47514759379101645,0.17666666666666664,3357.0,Normal_3_range10-flw0-rtt,N,N
1,0.4705268370365323,0.17744872460068428,3357.0,Normal_3_range10-flw1-rtt,N,N
2,0.5874374736544345,0.1579206460849472,3357.0,Normal_3_range10-flw2-rtt,N,N
18,0.5918353318887168,0.15,1847.0,Normal_6_range10-flw0-rtt,N,N
19,0.5929254371935974,0.16407834198366628,1847.0,Normal_6_range10-flw1-rtt,N,N
20,0.5874884076827961,0.1579206460849472,1847.0,Normal_6_range10-flw2-rtt,N,N
21,0.09000682494573503,0.36333333333333334,2494.0,TCP_Congestion_1_range10-flw0-rtt,T,T
22,0.11865548659099723,0.5121204689430232,2494.0,TCP_Congestion_1_range10-flw1-rtt,T,T
23,0.06407968430340004,1.622450523068979,2494.0,TCP_Congestion_1_range10-flw2-rtt,T,T
3,0.03868874171016264,0.36333333333333334,2258.0,TCP_Congestion_8_range10-flw0-rtt,T,T
4,0.07875636434042621,0.3314386314758295,2258.0,TCP_Congestion_8_range10-flw1-rtt,T,T
5,0.09184164888003142,1.4483605851954764,2258.0,TCP_Congestion_8_range10-flw2-rtt,T,T
6,0.05355504513532245,1.4633333333333334,2246.0,TCP_Congestion_9_range10-flw0-rtt,T,T
7,0.05930054545820566,1.4629190363360636,2246.0,TCP_Congestion_9_range10-flw1-rtt,T,T
8,0.09150965697429897,0.9105637252983128,2246.0,TCP_Congestion_9_range10-flw2-rtt,T,T
