,0,1,2,name,label,pred
0,0.27455924808372184,0.08999999999999998,31680.0,Link_Error_3_range10-flw0-rtt,L,L
1,0.1932239153058543,0.07032399907266088,30240.0,Link_Error_3_range10-flw1-rtt,L,L
2,0.1866401839007284,0.13774205099862485,43200.0,Link_Error_3_range10-flw2-rtt,L,L
12,0.2614720567848309,0.12999999999999998,182880.0,Link_Error_5_range10-flw0-rtt,L,L
13,0.1589519424032332,0.19086664271569342,34560.0,Link_Error_5_range10-flw1-rtt,L,L
14,0.26051497101149884,0.09068380729449124,36000.0,Link_Error_5_range10-flw2-rtt,L,L
15,0.1946417106778721,0.06333333333333332,182880.0,Link_Error_6_range10-flw0-rtt,L,L
16,0.17249886285223778,0.3047577405368284,34560.0,Link_Error_6_range10-flw1-rtt,L,L
17,0.2353754115662184,0.05037989294138403,36000.0,Link_Error_6_range10-flw2-rtt,L,L
24,0.5914766441223195,0.16999999999999998,31680.0,Normal_0_range10-flw0-rtt,N,N
25,0.57646122693951,0.2041924184827881,30240.0,Normal_0_range10-flw1-rtt,N,N
26,0.5934849625421289,0.21829820562569252,30240.0,Normal_0_range10-flw2-rtt,N,N
6,0.5785793939189001,0.21,31680.0,Normal_4_range10-flw0-rtt,N,N
7,0.5878575603675156,0.15071447200215765,30240.0,Normal_4_range10-flw1-rtt,N,N
8,0.5875666988719287,0.1579206460849472,43200.0,Normal_4_range10-flw2-rtt,N,N
21,0.5918353318887168,0.15,31680.0,Normal_6_range10-flw0-rtt,N,N
22,0.5929254371935974,0.16407834198366628,30240.0,Normal_6_range10-flw1-rtt,N,N
23,0.5874884076827961,0.1579206460849472,30240.0,Normal_6_range10-flw2-rtt,N,N
18,0.0757548645395156,0.43666666666666665,31680.0,TCP_Congestion_2_range10-flw0-rtt,T,T
19,0.05922258896383497,0.9878847488778552,30240.0,TCP_Congestion_2_range10-flw1-rtt,T,T
20,0.05317327528832709,1.2462301119225492,30240.0,TCP_Congestion_2_range10-flw2-rtt,T,T
3,0.05222201997065502,1.6433333333333333,31680.0,TCP_Congestion_4_range10-flw0-rtt,T,T
4,0.07252173928100025,0.793709719859652,30240.0,TCP_Congestion_4_range10-flw1-rtt,T,T
5,0.10806043028683969,0.5004402698844147,43200.0,TCP_Congestion_4_range10-flw2-rtt,T,T
9,0.03868874171016264,0.36333333333333334,182880.0,TCP_Congestion_8_range10-flw0-rtt,T,T
10,0.07875636434042621,0.3314386314758295,34560.0,TCP_Congestion_8_range10-flw1-rtt,T,T
11,0.09184164888003142,1.4483605851954764,36000.0,TCP_Congestion_8_range10-flw2-rtt,T,T
