,0,1,2,name,label,pred
18,0.29159818375828095,0.07666666666666666,144000.0,Link_Error_4_range10-flw0-rtt,L,L
19,0.39706690582329546,0.11721451559108785,178560.0,Link_Error_4_range10-flw1-rtt,L,L
20,0.14901229933434457,0.13102292655966755,34560.0,Link_Error_4_range10-flw2-rtt,L,L
12,0.17104468617914687,0.12333333333333332,145440.0,Link_Error_7_range10-flw0-rtt,L,L
13,0.1934200995670174,0.05691370439483942,116640.0,Link_Error_7_range10-flw1-rtt,L,L
14,0.43580848715486253,0.05039401061136603,116640.0,Link_Error_7_range10-flw2-rtt,L,L
15,0.16936675995945422,0.16999999999999998,145440.0,Link_Error_9_range10-flw0-rtt,L,L
16,0.2839459183422086,0.07030516425244869,116640.0,Link_Error_9_range10-flw1-rtt,L,L
17,0.21090765819880206,0.030227935764830415,116640.0,Link_Error_9_range10-flw2-rtt,L,L
21,0.5914065024518609,0.15,144000.0,Normal_1_range10-flw0-rtt,N,N
22,0.5854662963974709,0.15739180744833625,178560.0,Normal_1_range10-flw1-rtt,N,N
23,0.5875319115989763,0.1579206460849472,34560.0,Normal_1_range10-flw2-rtt,N,N
24,0.578411078101052,0.21,144000.0,Normal_5_range10-flw0-rtt,N,N
25,0.5996679606862548,0.17076398097448173,178560.0,Normal_5_range10-flw1-rtt,N,N
26,0.593570754899289,0.21829820562569252,34560.0,Normal_5_range10-flw2-rtt,N,N
9,0.5918353318887168,0.15,145440.0,Normal_6_range10-flw0-rtt,N,N
10,0.5929254371935974,0.16407834198366628,116640.0,Normal_6_range10-flw1-rtt,N,N
11,0.5874884076827961,0.1579206460849472,116640.0,Normal_6_range10-flw2-rtt,N,N
6,0.08729392604669617,1.3766666666666667,146880.0,TCP_Congestion_0_range10-flw0-rtt,T,T
7,0.09323486175417765,1.382853414558058,146880.0,TCP_Congestion_0_range10-flw1-rtt,T,T
8,0.11149478607637481,1.3877789364257125,36000.0,TCP_Congestion_0_range10-flw2-rtt,T,T
3,0.0757548645395156,0.43666666666666665,146880.0,TCP_Congestion_2_range10-flw0-rtt,T,T
4,0.05922258896383497,0.9878847488778552,146880.0,TCP_Congestion_2_range10-flw1-rtt,T,T
5,0.05317327528832709,1.2462301119225492,36000.0,TCP_Congestion_2_range10-flw2-rtt,T,T
0,0.03868874171016264,0.36333333333333334,146880.0,TCP_Congestion_8_range10-flw0-rtt,T,T
1,0.07875636434042621,0.3314386314758295,146880.0,TCP_Congestion_8_range10-flw1-rtt,T,T
2,0.09184164888003142,1.4483605851954764,36000.0,TCP_Congestion_8_range10-flw2-rtt,T,T
