,0,1,2,name,label,pred
12,0.3338180001973678,0.056666666666666664,31680.0,Link_Error_1_range10-flw0-rtt,L,L
13,0.4280303726721927,0.01674156676220409,30240.0,Link_Error_1_range10-flw1-rtt,L,L
14,0.24473063734815306,0.04367137451922434,30240.0,Link_Error_1_range10-flw2-rtt,L,L
9,0.15042655364290222,0.09666666666666665,31680.0,Link_Error_2_range10-flw0-rtt,L,L
10,0.17633845050435604,0.11052394613491563,30240.0,Link_Error_2_range10-flw1-rtt,L,L
11,0.35025090504820927,0.030226200796279037,30240.0,Link_Error_2_range10-flw2-rtt,L,L
18,0.17104468617914687,0.12333333333333332,162720.0,Link_Error_7_range10-flw0-rtt,L,L
19,0.1934200995670174,0.05691370439483942,144000.0,Link_Error_7_range10-flw1-rtt,L,L
20,0.43580848715486253,0.05039401061136603,36000.0,Link_Error_7_range10-flw2-rtt,L,L
0,0.5914766441223195,0.16999999999999998,30240.0,Normal_0_range10-flw0-rtt,N,N
1,0.57646122693951,0.2041924184827881,31680.0,Normal_0_range10-flw1-rtt,N,N
2,0.5934849625421289,0.21829820562569252,30240.0,Normal_0_range10-flw2-rtt,N,N
24,0.5932059543533714,0.15,162720.0,Normal_2_range10-flw0-rtt,N,N
25,0.5853623927049689,0.15739180744833625,144000.0,Normal_2_range10-flw1-rtt,N,N
26,0.5934730268525623,0.21829820562569252,36000.0,Normal_2_range10-flw2-rtt,N,N
3,0.578411078101052,0.21,30240.0,Normal_5_range10-flw0-rtt,N,N
4,0.5996679606862548,0.17076398097448173,31680.0,Normal_5_range10-flw1-rtt,N,N
5,0.593570754899289,0.21829820562569252,30240.0,Normal_5_range10-flw2-rtt,N,N
15,0.08020274992693763,0.4766666666666667,31680.0,TCP_Congestion_3_range10-flw0-rtt,T,T
16,0.06073015783324932,0.49207025437655494,30240.0,TCP_Congestion_3_range10-flw1-rtt,T,T
17,0.06652496547882877,0.7493917157198993,30240.0,TCP_Congestion_3_range10-flw2-rtt,T,T
21,0.09288823119902406,0.49,162720.0,TCP_Congestion_7_range10-flw0-rtt,T,T
22,0.05399014377878553,1.5903423431193402,144000.0,TCP_Congestion_7_range10-flw1-rtt,T,T
23,0.06676969366915371,0.2721976969856928,36000.0,TCP_Congestion_7_range10-flw2-rtt,T,L
6,0.05355504513532245,1.4633333333333334,30240.0,TCP_Congestion_9_range10-flw0-rtt,T,T
7,0.05930054545820566,1.4629190363360636,31680.0,TCP_Congestion_9_range10-flw1-rtt,T,T
8,0.09150965697429897,0.9105637252983128,30240.0,TCP_Congestion_9_range10-flw2-rtt,T,T
