,0,1,2,name,label,pred
18,0.3338180001973678,0.056666666666666664,146880.0,Link_Error_1_range10-flw0-rtt,L,L
19,0.4280303726721927,0.01674156676220409,146880.0,Link_Error_1_range10-flw1-rtt,L,L
20,0.24473063734815306,0.04367137451922434,36000.0,Link_Error_1_range10-flw2-rtt,L,L
3,0.15042655364290222,0.09666666666666665,30240.0,Link_Error_2_range10-flw0-rtt,L,L
4,0.17633845050435604,0.11052394613491563,30240.0,Link_Error_2_range10-flw1-rtt,L,L
5,0.35025090504820927,0.030226200796279037,30240.0,Link_Error_2_range10-flw2-rtt,L,L
9,0.29159818375828095,0.07666666666666666,30240.0,Link_Error_4_range10-flw0-rtt,L,L
10,0.39706690582329546,0.11721451559108785,30240.0,Link_Error_4_range10-flw1-rtt,L,L
11,0.14901229933434457,0.13102292655966755,30240.0,Link_Error_4_range10-flw2-rtt,L,L
12,0.5914766441223195,0.16999999999999998,30240.0,Normal_0_range10-flw0-rtt,N,N
13,0.57646122693951,0.2041924184827881,30240.0,Normal_0_range10-flw1-rtt,N,N
14,0.5934849625421289,0.21829820562569252,30240.0,Normal_0_range10-flw2-rtt,N,N
15,0.5918353318887168,0.15,30240.0,Normal_6_range10-flw0-rtt,N,N
16,0.5929254371935974,0.16407834198366628,30240.0,Normal_6_range10-flw1-rtt,N,N
17,0.5874884076827961,0.1579206460849472,30240.0,Normal_6_range10-flw2-rtt,N,N
0,0.47537496521308675,0.17666666666666664,30240.0,Normal_9_range10-flw0-rtt,N,N
1,0.585253673266333,0.15739180744833625,30240.0,Normal_9_range10-flw1-rtt,N,N
2,0.5921110130372428,0.2115813377602866,30240.0,Normal_9_range10-flw2-rtt,N,N
24,0.0757548645395156,0.43666666666666665,146880.0,TCP_Congestion_2_range10-flw0-rtt,T,T
25,0.05922258896383497,0.9878847488778552,146880.0,TCP_Congestion_2_range10-flw1-rtt,T,T
26,0.05317327528832709,1.2462301119225492,36000.0,TCP_Congestion_2_range10-flw2-rtt,T,T
21,0.09288823119902406,0.49,146880.0,TCP_Congestion_7_range10-flw0-rtt,T,T
22,0.05399014377878553,1.5903423431193402,146880.0,TCP_Congestion_7_range10-flw1-rtt,T,T
23,0.06676969366915371,0.2721976969856928,36000.0,TCP_Congestion_7_range10-flw2-rtt,T,L
6,0.03868874171016264,0.36333333333333334,30240.0,TCP_Congestion_8_range10-flw0-rtt,T,T
7,0.07875636434042621,0.3314386314758295,30240.0,TCP_Congestion_8_range10-flw1-rtt,T,L
8,0.09184164888003142,1.4483605851954764,30240.0,TCP_Congestion_8_range10-flw2-rtt,T,T
