,0,1,2,name,label,pred
9,0.37021200687714195,0.08999999999999998,30240.0,Link_Error_0_range10-flw0-rtt,L,L
10,0.15925570557854304,0.3314608251975046,31680.0,Link_Error_0_range10-flw1-rtt,L,L
11,0.4283476971218321,0.06381453105908644,30240.0,Link_Error_0_range10-flw2-rtt,L,L
12,0.17104468617914687,0.12333333333333332,30240.0,Link_Error_7_range10-flw0-rtt,L,L
13,0.1934200995670174,0.05691370439483942,31680.0,Link_Error_7_range10-flw1-rtt,L,L
14,0.43580848715486253,0.05039401061136603,30240.0,Link_Error_7_range10-flw2-rtt,L,L
24,0.1406758731397391,0.21666666666666665,30240.0,Link_Error_8_range10-flw0-rtt,L,L
25,0.2047134140033716,0.14399676000592465,30240.0,Link_Error_8_range10-flw1-rtt,L,L
26,0.2582696968658807,0.0705271125867622,30240.0,Link_Error_8_range10-flw2-rtt,L,L
3,0.5914766441223195,0.16999999999999998,162720.0,Normal_0_range10-flw0-rtt,N,N
4,0.57646122693951,0.2041924184827881,144000.0,Normal_0_range10-flw1-rtt,N,N
5,0.5934849625421289,0.21829820562569252,36000.0,Normal_0_range10-flw2-rtt,N,N
15,0.47514759379101645,0.17666666666666664,30240.0,Normal_3_range10-flw0-rtt,N,N
16,0.4705268370365323,0.17744872460068428,31680.0,Normal_3_range10-flw1-rtt,N,N
17,0.5874374736544345,0.1579206460849472,30240.0,Normal_3_range10-flw2-rtt,N,N
6,0.4753795280461344,0.17666666666666664,162720.0,Normal_7_range10-flw0-rtt,N,N
7,0.5882940757787359,0.2175675194855981,144000.0,Normal_7_range10-flw1-rtt,N,N
8,0.5700812221685895,0.14450001198005913,36000.0,Normal_7_range10-flw2-rtt,N,N
18,0.10037237285747526,0.37666666666666665,30240.0,TCP_Congestion_5_range10-flw0-rtt,T,T
19,0.060272956751404344,0.59277055027493,30240.0,TCP_Congestion_5_range10-flw1-rtt,T,T
20,0.13653022536979648,1.2870582462409919,30240.0,TCP_Congestion_5_range10-flw2-rtt,T,T
21,0.03868874171016264,0.36333333333333334,30240.0,TCP_Congestion_8_range10-flw0-rtt,T,T
22,0.07875636434042621,0.3314386314758295,30240.0,TCP_Congestion_8_range10-flw1-rtt,T,T
23,0.09184164888003142,1.4483605851954764,30240.0,TCP_Congestion_8_range10-flw2-rtt,T,T
0,0.05355504513532245,1.4633333333333334,162720.0,TCP_Congestion_9_range10-flw0-rtt,T,T
1,0.05930054545820566,1.4629190363360636,144000.0,TCP_Congestion_9_range10-flw1-rtt,T,T
2,0.09150965697429897,0.9105637252983128,36000.0,TCP_Congestion_9_range10-flw2-rtt,T,T
