,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,name,label,pred
3,0.08546828916763076,0.08999999999999998,0.07422081278496431,0.049999999999999996,0.06606386629805683,0.33,0.05519840130039218,0.1633333333333333,Link_Error_6_range100-flw0-rtt,L,L
4,0.14377016122084316,1.8707733578900603,0.09003671362851552,1.763296252948441,0.05423100119728338,0.04366257388253282,0.0478757858048335,1.9177945913020187,Link_Error_6_range100-flw1-rtt,L,L
5,0.14973104285609642,0.12474804687546096,0.142087340066054,0.15846373522018015,0.13919476883359502,0.21240883657173085,0.08428633879458351,0.28658335093011306,Link_Error_6_range100-flw2-rtt,L,L
6,0.46636297121963594,0.056666666666666664,0.4619861173201052,0.06999999999999999,0.40503214042900576,0.02333333333333333,0.37996279151226303,0.09666666666666665,Link_Error_8_range100-flw0-rtt,L,L
7,0.41683130754137154,0.10395086034929568,0.3195672506058094,0.05029880339482049,0.18975358441817838,0.15089641018446148,0.1890483151754568,0.16430942442308027,Link_Error_8_range100-flw1-rtt,L,L
8,0.5878534971586465,0.06384026118327654,0.3148234884634166,0.11760048112708837,0.07264758695662617,0.18480075605685314,0.05971499352487435,0.23856097600066498,Link_Error_8_range100-flw2-rtt,L,N
0,0.26835606543167206,0.10333333333333332,0.226671933517612,0.1433333333333333,0.2092550268633038,0.18333333333333332,0.17107450486722714,0.06333333333333332,Link_Error_9_range100-flw0-rtt,L,L
1,0.5543823633143998,0.06378882166703492,0.49327179140197497,0.016786532017640767,0.4227038502423348,0.09736188570231646,0.0594594991117721,0.2450833674575552,Link_Error_9_range100-flw1-rtt,L,N
2,0.2612803663129507,0.1250769772734794,0.23563486815717824,0.09127238882118767,0.18480349260156165,0.17240340110668784,0.18040176054509735,0.04394596498797925,Link_Error_9_range100-flw2-rtt,L,L
9,0.5913234619057609,0.16999999999999998,0.1359556343947918,0.3433333333333333,0.05906449420270504,0.5099999999999999,0.04673065885374595,0.11666666666666665,Normal_0_range100-flw0-rtt,N,N
10,0.5873707475548264,0.16407834198366628,0.13375698123469723,0.3382022967418427,0.05780452429857979,0.5123262515000193,0.045834095274177526,0.11719881570261878,Normal_0_range100-flw1-rtt,N,N
11,0.6935868040216379,0.07066951592694025,0.12615768392123564,0.13124338672146044,0.11961179095212886,0.14470424689802047,0.05574771477393803,0.19854768760426067,Normal_0_range100-flw2-rtt,N,N
15,0.5656066761898765,0.10999999999999999,0.2154217819920793,0.22999999999999998,0.11382023037530228,0.3433333333333333,0.06193559030594844,0.45,Normal_3_range100-flw0-rtt,N,N
16,0.6039717878451101,0.050512222560354786,0.15924056262084604,0.09765696361668591,0.04675232997588344,0.17174155670520627,0.03983874138248816,4.791926180225657,Normal_3_range100-flw1-rtt,N,N
17,0.5988103503941775,0.05067262333488493,0.07611462586373505,0.09796707178077754,0.04757270579685658,0.1722869193386088,0.04633111447151416,4.969295261707716,Normal_3_range100-flw2-rtt,N,N
12,0.6965826886089571,0.049999999999999996,0.18595830288125717,0.10333333333333332,0.08712999170503162,0.15,0.05859064621912913,0.2033333333333333,Normal_8_range100-flw0-rtt,N,N
13,0.7021730712345211,0.06373746497919827,0.19345692806662457,0.12412032653843873,0.046616320149437306,0.19121239493759482,0.022502027325027412,0.32539653173590694,Normal_8_range100-flw1-rtt,N,N
14,0.5863824474941385,0.043937053343942656,0.22463567763059014,0.09801342669033362,0.06891200308495746,0.14533025336842573,0.034864546409884345,0.2940402800710009,Normal_8_range100-flw2-rtt,N,N
21,0.3017883227294878,0.2966666666666667,0.08300362871471019,0.06999999999999999,0.05258775020765091,0.24333333333333332,0.04918146763525824,0.15666666666666665,TCP_Congestion_5_range100-flw0-rtt,T,T
22,0.30457718164917175,0.2931485818869961,0.09044858685745275,1.0209657507098828,0.08728184087548375,0.25271429473016904,0.06152394041314699,0.07749905038391851,TCP_Congestion_5_range100-flw1-rtt,T,T
23,0.2255623373433975,0.12439574347351846,0.18556844000268716,0.2857740052770019,0.16392196901407968,0.16474030892438932,0.15923214378346837,0.08405117802264761,TCP_Congestion_5_range100-flw2-rtt,T,L
24,0.32627116386908606,0.1633333333333333,0.09640398989508471,0.12333333333333332,0.08393320376668324,0.24333333333333332,0.07357819003030944,0.2033333333333333,TCP_Congestion_7_range100-flw0-rtt,T,T
25,0.41597018816862164,0.16482897496930735,0.13068195459184972,0.1177349821209338,0.08472975106747362,0.08409641580066701,0.0585938569046304,0.24556153413794765,TCP_Congestion_7_range100-flw1-rtt,T,T
26,0.3978678030811263,0.165173459267871,0.07017222712460998,0.36068490085024885,0.06250026845025451,0.09101394694352075,0.05222517731431333,0.24607474543988944,TCP_Congestion_7_range100-flw2-rtt,T,T
18,0.26013705812391713,0.48333333333333334,0.04154635779095421,0.4033333333333333,0.038518134956566134,0.18999999999999997,0.03790466594311357,1.0233333333333334,TCP_Congestion_8_range100-flw0-rtt,T,T
19,0.2554387355949819,0.4864501328394667,0.04720240212846449,0.5334177318722428,0.04651144474028541,0.4059342487832791,0.04624057677268503,1.0366420072234155,TCP_Congestion_8_range100-flw1-rtt,T,T
20,0.20907276647864473,0.48074041285112584,0.09417950193897243,0.1311110216866707,0.07678298195705452,0.05715095817111286,0.06123482454990733,0.2050710852022285,TCP_Congestion_8_range100-flw2-rtt,T,T
