,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,name,label,pred
9,0.19880173442030677,0.16426535855121713,0.18189155744943694,0.1106276904528605,0.13465677712463156,0.20449360962498458,0.12492523628068164,0.23801715218645744,Link_Error_2_range100-flw0-rtt,L,L
10,0.1395986058066504,0.27,0.07330259370892016,0.5099999999999999,0.06320310188800703,4.076666666666666,0.05700595220661724,0.11666666666666665,Link_Error_2_range100-flw1-rtt,L,T
11,0.13318078291603877,0.1990836550530823,0.13074873190819397,0.11810047333657425,0.11787195675237996,0.33405562458059573,0.11509402283708801,0.246323844387712,Link_Error_2_range100-flw2-rtt,L,L
18,0.2538743914131486,0.02333333333333333,0.24223743238079432,0.15666666666666665,0.16601159052689607,0.12999999999999998,0.16183687570450225,0.056666666666666664,Link_Error_3_range100-flw0-rtt,L,L
19,0.11176617326577862,2.532725582068142,0.09610631281131594,0.13753874021826995,0.06478731970962162,2.579690029947551,0.05901337125540878,2.4857611341887327,Link_Error_3_range100-flw1-rtt,L,L
20,0.33923195062203254,4.633669241118876,0.1970734426644224,0.023658413339046048,0.1131610771452819,1.125464520271762,0.05578948625348948,3.525103587517861,Link_Error_3_range100-flw2-rtt,L,L
24,0.26835606543167206,0.10333333333333332,0.226671933517612,0.1433333333333333,0.2092550268633038,0.18333333333333332,0.17107450486722714,0.06333333333333332,Link_Error_9_range100-flw0-rtt,L,L
25,0.5543823633143998,0.06378882166703492,0.49327179140197497,0.016786532017640767,0.4227038502423348,0.09736188570231646,0.0594594991117721,0.2450833674575552,Link_Error_9_range100-flw1-rtt,L,L
26,0.2612803663129507,0.1250769772734794,0.23563486815717824,0.09127238882118767,0.18480349260156165,0.17240340110668784,0.18040176054509735,0.04394596498797925,Link_Error_9_range100-flw2-rtt,L,L
15,0.7021594909345226,0.06999999999999999,0.1900900964295677,0.12333333333333332,0.04814361300413985,0.18999999999999997,0.02377100063280007,0.33,Normal_1_range100-flw0-rtt,N,N
16,0.757597300428633,0.04366550703395897,0.10160296188159272,0.09740766953729307,0.04028587329020634,0.15114983204062718,0.02659991267515723,0.19817422423104455,Normal_1_range100-flw1-rtt,N,N
17,0.7382183019325571,0.05723947545340651,0.23156587732678302,0.11111192293896557,0.03764829388077014,0.15825031448882976,0.03355252048118121,0.28619737726703254,Normal_1_range100-flw2-rtt,N,N
21,0.5822718280148793,0.18333333333333332,0.1465936721760226,0.37666666666666665,0.06022506104430868,0.5633333333333332,0.03944046218472838,0.13666666666666666,Normal_5_range100-flw0-rtt,N,N
22,0.7083118274527103,0.0503562148280723,0.1515712735387417,0.09735534866760645,0.07280955060283822,0.14435448250714059,0.04692881834695035,0.19806777832375105,Normal_5_range100-flw1-rtt,N,N
23,0.7049712537162663,0.07067427260944863,0.17600828685300157,0.1312522205604046,0.05294134618273367,0.1985610516170223,0.020115450838247617,0.40721842789253726,Normal_5_range100-flw2-rtt,N,N
3,0.6965826886089571,0.049999999999999996,0.18595830288125717,0.10333333333333332,0.08712999170503162,0.15,0.05859064621912913,0.2033333333333333,Normal_8_range100-flw0-rtt,N,N
4,0.7021730712345211,0.06373746497919827,0.19345692806662457,0.12412032653843873,0.046616320149437306,0.19121239493759482,0.022502027325027412,0.32539653173590694,Normal_8_range100-flw1-rtt,N,N
5,0.5863824474941385,0.043937053343942656,0.22463567763059014,0.09801342669033362,0.06891200308495746,0.14533025336842573,0.034864546409884345,0.2940402800710009,Normal_8_range100-flw2-rtt,N,N
6,0.20008232378626029,0.23666666666666664,0.10930367376002684,0.12333333333333332,0.07453743307458867,0.35,0.05335656657902379,0.16999999999999998,TCP_Congestion_1_range100-flw0-rtt,T,T
7,0.20272788765461064,0.2324344956641366,0.17456029151867586,0.1179015557716635,0.12288712267874208,0.34023020379822894,0.0602699188216943,1.067851233703352,TCP_Congestion_1_range100-flw1-rtt,T,T
8,0.27848643107671545,0.11789361300572697,0.21983379792001423,0.06399938991739464,0.12691089693728574,0.23241883706843317,0.07825027601862697,0.34694406113113935,TCP_Congestion_1_range100-flw2-rtt,T,L
12,0.3017883227294878,0.2966666666666667,0.08300362871471019,0.06999999999999999,0.05258775020765091,0.24333333333333332,0.04918146763525824,0.15666666666666665,TCP_Congestion_5_range100-flw0-rtt,T,T
13,0.30457718164917175,0.2931485818869961,0.09044858685745275,1.0209657507098828,0.08728184087548375,0.25271429473016904,0.06152394041314699,0.07749905038391851,TCP_Congestion_5_range100-flw1-rtt,T,T
14,0.2255623373433975,0.12439574347351846,0.18556844000268716,0.2857740052770019,0.16392196901407968,0.16474030892438932,0.15923214378346837,0.08405117802264761,TCP_Congestion_5_range100-flw2-rtt,T,L
0,0.1679491707032011,0.04333333333333333,0.16139226179604305,0.23666666666666664,0.13342429309185594,0.27666666666666667,0.052938467247115074,0.19666666666666666,TCP_Congestion_9_range100-flw0-rtt,T,L
1,0.18102470739192095,0.03698251832996495,0.1711016948375906,0.2319812513425074,0.1203919666560024,0.070602989539024,0.11558734771984482,0.2790499110351901,TCP_Congestion_9_range100-flw1-rtt,T,L
2,0.21950283411362495,0.043839263273761725,0.14127346189229217,0.23268532045304302,0.13572926261012047,0.27989683474786337,0.06282763795209234,0.1315177898212852,TCP_Congestion_9_range100-flw2-rtt,T,L
