,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,name,label,pred
0,0.12406704428813432,0.056666666666666664,0.0993491997684664,0.13666666666666666,0.09333234085332383,0.16999999999999998,0.08138880763419284,0.21,Link_Error_5_range100-flw0-rtt,L,T
1,0.5202398582788051,0.06375885354601407,0.3967098022890037,0.10402760315402296,0.21350320668579548,0.14429635276203184,0.17374559320869506,0.17785364410203924,Link_Error_5_range100-flw1-rtt,L,L
2,0.21947509487945083,0.11135939005829934,0.13714083791571524,0.15185371371586273,0.13687853192995386,1.440923016814964,0.09378550449746231,0.07086506640073595,Link_Error_5_range100-flw2-rtt,L,L
18,0.10075525543649647,0.29,0.09958008905983778,0.06333333333333332,0.09233941665695515,0.21666666666666665,0.09112585170970765,0.1433333333333333,Link_Error_7_range100-flw0-rtt,L,L
19,0.1380864719373661,0.16459737533697114,0.12547236088114075,0.28552605925801117,0.12416509851800277,0.0638234720694378,0.1230320884648358,0.21162519686182005,Link_Error_7_range100-flw1-rtt,L,L
20,0.14058111872541215,1.2657893295174678,0.13297643124606615,0.037129820332512393,0.12042479577666072,0.12489121384572349,0.10099847944180941,4.256427585390738,Link_Error_7_range100-flw2-rtt,L,L
9,0.26835606543167206,0.10333333333333332,0.226671933517612,0.1433333333333333,0.2092550268633038,0.18333333333333332,0.17107450486722714,0.06333333333333332,Link_Error_9_range100-flw0-rtt,L,L
10,0.5543823633143998,0.06378882166703492,0.49327179140197497,0.016786532017640767,0.4227038502423348,0.09736188570231646,0.0594594991117721,0.2450833674575552,Link_Error_9_range100-flw1-rtt,L,L
11,0.2612803663129507,0.1250769772734794,0.23563486815717824,0.09127238882118767,0.18480349260156165,0.17240340110668784,0.18040176054509735,0.04394596498797925,Link_Error_9_range100-flw2-rtt,L,L
15,0.572194591931221,0.11666666666666665,0.22491326305685294,0.22999999999999998,0.12078872048783355,0.3433333333333333,0.059734367908415874,0.45666666666666667,Normal_2_range100-flw0-rtt,N,N
16,0.6519036602861192,0.09051356491597677,0.24412129975215285,0.17767477557580627,0.0717053086908581,0.26483598623563576,0.0607127245759464,0.1374465245020388,Normal_2_range100-flw1-rtt,N,N
17,0.5893686831714291,0.1243706550733496,0.15215355645505463,0.25210267920273566,0.07547309334792159,0.3798347033321217,0.04629820076915645,0.07058875017676598,Normal_2_range100-flw2-rtt,N,N
21,0.5910948876939286,0.1633333333333333,0.12106639484144165,0.33,0.06152007618549236,0.49666666666666665,0.04441874531303463,0.6633333333333332,Normal_4_range100-flw0-rtt,N,N
22,0.7060268862938665,0.07044194572327324,0.18114752819289218,0.1241119996076719,0.05064227603295775,0.19790832369872005,0.01950421983911164,0.33879221514526653,Normal_4_range100-flw1-rtt,N,N
23,0.5980671775216073,0.151210779997959,0.16257197219584493,0.3057817995514282,0.06954234856513265,0.4603528191048974,0.044974865107317394,0.6149238386583666,Normal_4_range100-flw2-rtt,N,N
6,0.5822718280148793,0.18333333333333332,0.1465936721760226,0.37666666666666665,0.06022506104430868,0.5633333333333332,0.03944046218472838,0.13666666666666666,Normal_5_range100-flw0-rtt,N,N
7,0.7083118274527103,0.0503562148280723,0.1515712735387417,0.09735534866760645,0.07280955060283822,0.14435448250714059,0.04692881834695035,0.19806777832375105,Normal_5_range100-flw1-rtt,N,N
8,0.7049712537162663,0.07067427260944863,0.17600828685300157,0.1312522205604046,0.05294134618273367,0.1985610516170223,0.020115450838247617,0.40721842789253726,Normal_5_range100-flw2-rtt,N,N
24,0.3480087637492762,0.21,0.16033582763850587,0.04333333333333333,0.07574902321880395,0.12999999999999998,0.07484853738085556,0.08333333333333331,TCP_Congestion_3_range100-flw0-rtt,T,T
25,0.33307771022951943,0.21165241982715527,0.1389801526016023,0.043674308853222515,0.08178928319079123,0.09742730436488099,0.04808191163475974,0.12430380212071022,TCP_Congestion_3_range100-flw1-rtt,T,L
26,0.28059072254426753,0.21223709929425102,0.13604638756206586,0.06400801407286935,0.08593635755846835,0.11117181391603626,0.05681618484487207,0.25266321344553694,TCP_Congestion_3_range100-flw2-rtt,T,T
3,0.28426316491206677,0.2033333333333333,0.273010841571884,0.15666666666666665,0.11210159940951075,0.056666666666666664,0.08242244851174824,0.30333333333333334,TCP_Congestion_4_range100-flw0-rtt,T,T
4,0.2663559228841584,0.2054855686306135,0.10572008932184437,0.41433975314041743,0.09442016286252165,0.3132812767647059,0.08702655069197714,0.36044189907337126,TCP_Congestion_4_range100-flw1-rtt,T,T
5,0.22352910094975115,0.20590173093484143,0.12206539932496928,0.313915753720332,0.10169657848348995,0.36117188868898414,0.08549813575200908,0.40842802365763625,TCP_Congestion_4_range100-flw2-rtt,T,T
12,0.3017883227294878,0.2966666666666667,0.08300362871471019,0.06999999999999999,0.05258775020765091,0.24333333333333332,0.04918146763525824,0.15666666666666665,TCP_Congestion_5_range100-flw0-rtt,T,L
13,0.30457718164917175,0.2931485818869961,0.09044858685745275,1.0209657507098828,0.08728184087548375,0.25271429473016904,0.06152394041314699,0.07749905038391851,TCP_Congestion_5_range100-flw1-rtt,T,T
14,0.2255623373433975,0.12439574347351846,0.18556844000268716,0.2857740052770019,0.16392196901407968,0.16474030892438932,0.15923214378346837,0.08405117802264761,TCP_Congestion_5_range100-flw2-rtt,T,L
