,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,name,label,pred
6,0.14321886591340707,0.016666666666666666,0.10233239669271624,0.10999999999999999,0.10086061199927353,0.18333333333333332,0.07010942238978199,1.3966666666666667,Link_Error_0_range100-flw0-rtt,L,L
7,0.1563471072105518,2.867224084092094,0.06573324616320073,0.03018130614833783,0.05545226596194661,0.1844413153509534,0.04466557363740065,2.920879739466917,Link_Error_0_range100-flw1-rtt,L,L
8,0.16437902124210296,4.995983114725573,0.16001802903668066,0.11147223988231503,0.1536198212202101,0.08444866657751138,0.09880314451506389,0.1722752798181232,Link_Error_0_range100-flw2-rtt,L,L
12,0.10075525543649647,0.29,0.09958008905983778,0.06333333333333332,0.09233941665695515,0.21666666666666665,0.09112585170970765,0.1433333333333333,Link_Error_7_range100-flw0-rtt,L,L
13,0.1380864719373661,0.16459737533697114,0.12547236088114075,0.28552605925801117,0.12416509851800277,0.0638234720694378,0.1230320884648358,0.21162519686182005,Link_Error_7_range100-flw1-rtt,L,L
14,0.14058111872541215,1.2657893295174678,0.13297643124606615,0.037129820332512393,0.12042479577666072,0.12489121384572349,0.10099847944180941,4.256427585390738,Link_Error_7_range100-flw2-rtt,L,L
24,0.26835606543167206,0.10333333333333332,0.226671933517612,0.1433333333333333,0.2092550268633038,0.18333333333333332,0.17107450486722714,0.06333333333333332,Link_Error_9_range100-flw0-rtt,L,L
25,0.5543823633143998,0.06378882166703492,0.49327179140197497,0.016786532017640767,0.4227038502423348,0.09736188570231646,0.0594594991117721,0.2450833674575552,Link_Error_9_range100-flw1-rtt,L,L
26,0.2612803663129507,0.1250769772734794,0.23563486815717824,0.09127238882118767,0.18480349260156165,0.17240340110668784,0.18040176054509735,0.04394596498797925,Link_Error_9_range100-flw2-rtt,L,L
0,0.5656066761898765,0.10999999999999999,0.2154217819920793,0.22999999999999998,0.11382023037530228,0.3433333333333333,0.06193559030594844,0.45,Normal_3_range100-flw0-rtt,N,N
1,0.6039717878451101,0.050512222560354786,0.15924056262084604,0.09765696361668591,0.04675232997588344,0.17174155670520627,0.03983874138248816,4.791926180225657,Normal_3_range100-flw1-rtt,N,N
2,0.5988103503941775,0.05067262333488493,0.07611462586373505,0.09796707178077754,0.04757270579685658,0.1722869193386088,0.04633111447151416,4.969295261707716,Normal_3_range100-flw2-rtt,N,N
9,0.5822718280148793,0.18333333333333332,0.1465936721760226,0.37666666666666665,0.06022506104430868,0.5633333333333332,0.03944046218472838,0.13666666666666666,Normal_5_range100-flw0-rtt,N,N
10,0.7083118274527103,0.0503562148280723,0.1515712735387417,0.09735534866760645,0.07280955060283822,0.14435448250714059,0.04692881834695035,0.19806777832375105,Normal_5_range100-flw1-rtt,N,N
11,0.7049712537162663,0.07067427260944863,0.17600828685300157,0.1312522205604046,0.05294134618273367,0.1985610516170223,0.020115450838247617,0.40721842789253726,Normal_5_range100-flw2-rtt,N,N
18,0.6577600027612178,0.04333333333333333,0.2213637445159273,0.08999999999999998,0.08093033769873711,0.13666666666666666,0.027492325433688736,0.2833333333333333,Normal_7_range100-flw0-rtt,N,N
19,0.7760470411999851,0.043647914034291746,0.13427112129073682,0.09065335991737516,0.055641753096946245,0.13765880580045858,0.030092065740837465,0.19137931538112535,Normal_7_range100-flw1-rtt,N,N
20,0.592135322310768,0.19817422423104455,0.12365686105022146,0.39298956330563073,0.06478003984614351,0.5945226726931336,0.042444988961248944,0.7960557820806367,Normal_7_range100-flw2-rtt,N,N
21,0.13003774150734174,0.15,0.1180354227613141,0.4633333333333333,0.10696874489086707,0.10333333333333332,0.09728485451206396,0.18333333333333332,TCP_Congestion_2_range100-flw0-rtt,T,L
22,0.13094347227582695,0.45982747474531854,0.09609910807754109,0.3792737565417591,0.08916197887534628,0.097335742829301,0.07102648914638209,0.16446384133226719,TCP_Congestion_2_range100-flw1-rtt,T,T
23,0.21083390279617126,0.44938834698173047,0.11743822409818888,0.25341448138067507,0.08408660279642431,0.10474465230401236,0.0699058654052643,0.17232184733885905,TCP_Congestion_2_range100-flw2-rtt,T,T
15,0.28426316491206677,0.2033333333333333,0.273010841571884,0.15666666666666665,0.11210159940951075,0.056666666666666664,0.08242244851174824,0.30333333333333334,TCP_Congestion_4_range100-flw0-rtt,T,T
16,0.2663559228841584,0.2054855686306135,0.10572008932184437,0.41433975314041743,0.09442016286252165,0.3132812767647059,0.08702655069197714,0.36044189907337126,TCP_Congestion_4_range100-flw1-rtt,T,T
17,0.22352910094975115,0.20590173093484143,0.12206539932496928,0.313915753720332,0.10169657848348995,0.36117188868898414,0.08549813575200908,0.40842802365763625,TCP_Congestion_4_range100-flw2-rtt,T,T
3,0.18934193796211232,0.24999999999999997,0.1886451132369534,0.30333333333333334,0.08022019256436205,0.12999999999999998,0.07976374200961021,0.43,TCP_Congestion_6_range100-flw0-rtt,T,T
4,0.1466211496528292,0.29900103753360024,0.1173950663897229,0.2519671664608991,0.09446931899794206,0.17133767319341142,0.08293800486104191,0.33931578416734415,TCP_Congestion_6_range100-flw1-rtt,T,L
5,0.27420687390785486,0.3004545675052714,0.16025122281026632,0.2531920512684871,0.07785437125436166,0.4287385401479715,0.0712746732548899,0.17217059486257122,TCP_Congestion_6_range100-flw2-rtt,T,T
