,0,1,2,name,label,pred
24,0.11586214001659301,0.056666666666666664,151200.0,Link_Error_5_range50-flw0-rtt,L,L
25,0.2638779780433013,0.09048323173127633,16806016.0,Link_Error_5_range50-flw1-rtt,L,L
26,0.12838702363461837,0.05713559180020907,279360.0,Link_Error_5_range50-flw2-rtt,L,L
21,0.3177258069000951,0.06333333333333332,151200.0,Link_Error_7_range50-flw0-rtt,L,L
22,0.44097750432933475,0.07715587865902948,16806016.0,Link_Error_7_range50-flw1-rtt,L,L
23,0.1013877915047222,0.05044427449581535,279360.0,Link_Error_7_range50-flw2-rtt,L,L
18,0.08675801734329462,0.056666666666666664,151200.0,Link_Error_8_range50-flw0-rtt,L,L
19,0.35203690242388946,0.03685365844424693,16806016.0,Link_Error_8_range50-flw1-rtt,L,L
20,0.31695614860491406,0.1381225566835602,279360.0,Link_Error_8_range50-flw2-rtt,L,L
30,0.5878082536086505,0.16999999999999998,151200.0,Normal_1_range50-flw0-rtt,N,N
31,0.7392981497350808,0.043644983245866,156960.0,Normal_1_range50-flw1-rtt,N,N
32,0.5975677650490292,0.14450001198005913,277920.0,Normal_1_range50-flw2-rtt,N,N
33,0.5664369487407124,0.12999999999999998,151200.0,Normal_3_range50-flw0-rtt,N,N
34,0.7810483224049551,0.04365084521635257,156960.0,Normal_3_range50-flw1-rtt,N,N
35,0.7306339924948672,0.057243330251285085,277920.0,Normal_3_range50-flw2-rtt,N,N
6,0.577115556695574,0.12333333333333332,99360.0,Normal_8_range50-flw0-rtt,N,N
7,0.6519665815744221,0.09051356491597677,144000.0,Normal_8_range50-flw1-rtt,N,N
8,0.7806672455961404,0.04380381108656264,185760.0,Normal_8_range50-flw2-rtt,N,N
9,0.10700017930156976,0.5366666666666666,152640.0,TCP_Congestion_0_range50-flw0-rtt,T,U
10,0.19342868142914169,0.5462140114080984,162720.0,TCP_Congestion_0_range50-flw1-rtt,T,T
11,0.24999286885854316,0.548714706493345,30240.0,TCP_Congestion_0_range50-flw2-rtt,T,T
0,0.20554944733340805,0.7299999999999999,99360.0,TCP_Congestion_8_range50-flw0-rtt,T,T
1,0.12395107584230242,0.7270221711274166,144000.0,TCP_Congestion_8_range50-flw1-rtt,T,T
2,0.19493368098599437,0.7299568891497896,185760.0,TCP_Congestion_8_range50-flw2-rtt,T,T
27,0.2749325497799579,0.33666666666666667,151200.0,TCP_Congestion_9_range50-flw0-rtt,T,T
28,0.19250903686902798,0.3388831545310876,156960.0,TCP_Congestion_9_range50-flw1-rtt,T,U
29,0.19641316185028582,0.33990959683591954,277920.0,TCP_Congestion_9_range50-flw2-rtt,T,U
3,0.16268684977740064,0.1633333333333333,99360.0,UDP_Congestion_1_range50-flw0-rtt,U,U
4,0.11814378475658073,0.08390449077978586,144000.0,UDP_Congestion_1_range50-flw1-rtt,U,L
5,0.2564067616477469,0.08420972357551926,185760.0,UDP_Congestion_1_range50-flw2-rtt,U,L
15,0.06527132341443811,0.18999999999999997,152640.0,UDP_Congestion_4_range50-flw0-rtt,U,U
16,0.1335500031126267,0.1575712147295694,162720.0,UDP_Congestion_4_range50-flw1-rtt,U,U
17,0.12856895996448017,0.1043155266056414,30240.0,UDP_Congestion_4_range50-flw2-rtt,U,L
12,0.15915689034751665,0.3433333333333333,152640.0,UDP_Congestion_9_range50-flw0-rtt,U,U
13,0.17790677154633544,0.345640518357421,162720.0,UDP_Congestion_9_range50-flw1-rtt,U,U
14,0.12242020977464418,0.33970422256048394,30240.0,UDP_Congestion_9_range50-flw2-rtt,U,U
