,0,1,2,name,label,pred
6,0.17850810985565316,0.04333333333333333,152640.0,Link_Error_6_range50-flw0-rtt,L,L
7,0.5025535092208699,0.036831446876849,149760.0,Link_Error_6_range50-flw1-rtt,L,N
8,0.33031315950732815,0.06391757619975898,149760.0,Link_Error_6_range50-flw2-rtt,L,L
12,0.08675801734329462,0.056666666666666664,152640.0,Link_Error_8_range50-flw0-rtt,L,L
13,0.35203690242388946,0.03685365844424693,162720.0,Link_Error_8_range50-flw1-rtt,L,L
14,0.31695614860491406,0.1381225566835602,30240.0,Link_Error_8_range50-flw2-rtt,L,L
30,0.26498018407602486,0.06333333333333332,99360.0,Link_Error_9_range50-flw0-rtt,L,L
31,0.328711563590175,0.056917515437955334,144000.0,Link_Error_9_range50-flw1-rtt,L,L
32,0.17340228615941122,0.13105815040051874,185760.0,Link_Error_9_range50-flw2-rtt,L,L
21,0.7803203543239953,0.04333333333333333,279360.0,Normal_4_range50-flw0-rtt,N,N
22,0.6192919954090449,0.10389511848115525,152640.0,Normal_4_range50-flw1-rtt,N,N
23,0.605740091384786,0.10424448924117848,152640.0,Normal_4_range50-flw2-rtt,N,N
0,0.6218253058115922,0.08999999999999998,152640.0,Normal_5_range50-flw0-rtt,N,N
1,0.5861913866514838,0.11726949834085437,149760.0,Normal_5_range50-flw1-rtt,N,N
2,0.5981044222942331,0.11095501570971719,149760.0,Normal_5_range50-flw2-rtt,N,N
33,0.6381170019214999,0.08333333333333331,99360.0,Normal_9_range50-flw0-rtt,N,N
34,0.5959139529922949,0.19751080810944566,144000.0,Normal_9_range50-flw1-rtt,N,N
35,0.7372335729109982,0.05723947545340651,185760.0,Normal_9_range50-flw2-rtt,N,N
18,0.14502338856532113,0.1633333333333333,279360.0,TCP_Congestion_6_range50-flw0-rtt,T,U
19,0.11443819590100436,0.30500288864548986,152640.0,TCP_Congestion_6_range50-flw1-rtt,T,U
20,0.24592036980802381,0.1578888155695034,152640.0,TCP_Congestion_6_range50-flw2-rtt,T,U
9,0.20554944733340805,0.7299999999999999,152640.0,TCP_Congestion_8_range50-flw0-rtt,T,T
10,0.12395107584230242,0.7270221711274166,162720.0,TCP_Congestion_8_range50-flw1-rtt,T,T
11,0.19493368098599437,0.7299568891497896,30240.0,TCP_Congestion_8_range50-flw2-rtt,T,T
15,0.2749325497799579,0.33666666666666667,152640.0,TCP_Congestion_9_range50-flw0-rtt,T,L
16,0.19250903686902798,0.3388831545310876,162720.0,TCP_Congestion_9_range50-flw1-rtt,T,U
17,0.19641316185028582,0.33990959683591954,30240.0,TCP_Congestion_9_range50-flw2-rtt,T,U
3,0.16268684977740064,0.1633333333333333,152640.0,UDP_Congestion_1_range50-flw0-rtt,U,U
4,0.11814378475658073,0.08390449077978586,149760.0,UDP_Congestion_1_range50-flw1-rtt,U,L
5,0.2564067616477469,0.08420972357551926,149760.0,UDP_Congestion_1_range50-flw2-rtt,U,L
27,0.14363958245677852,0.24333333333333332,99360.0,UDP_Congestion_2_range50-flw0-rtt,U,U
28,0.11757144178923941,0.2449027764493573,144000.0,UDP_Congestion_2_range50-flw1-rtt,U,U
29,0.21044530405304077,0.24595867159810433,185760.0,UDP_Congestion_2_range50-flw2-rtt,U,U
24,0.03802346292382121,0.43666666666666665,279360.0,UDP_Congestion_3_range50-flw0-rtt,U,U
25,0.2001649517098655,0.21111506048932382,152640.0,UDP_Congestion_3_range50-flw1-rtt,U,U
26,0.08625387673894813,0.2252877268929019,152640.0,UDP_Congestion_3_range50-flw2-rtt,U,U
