,0,1,2,name,label,pred
6,0.11586214001659301,0.056666666666666664,230400.0,Link_Error_5_range50-flw0-rtt,L,L
7,0.2638779780433013,0.09048323173127633,34560.0,Link_Error_5_range50-flw1-rtt,L,L
8,0.12838702363461837,0.05713559180020907,31680.0,Link_Error_5_range50-flw2-rtt,L,L
30,0.08675801734329462,0.056666666666666664,31680.0,Link_Error_8_range50-flw0-rtt,L,L
31,0.35203690242388946,0.03685365844424693,280800.0,Link_Error_8_range50-flw1-rtt,L,L
32,0.31695614860491406,0.1381225566835602,30240.0,Link_Error_8_range50-flw2-rtt,L,L
24,0.26498018407602486,0.06333333333333332,149760.0,Link_Error_9_range50-flw0-rtt,L,L
25,0.328711563590175,0.056917515437955334,149760.0,Link_Error_9_range50-flw1-rtt,L,L
26,0.17340228615941122,0.13105815040051874,30240.0,Link_Error_9_range50-flw2-rtt,L,L
18,0.7105115647868145,0.056666666666666664,149760.0,Normal_2_range50-flw0-rtt,N,N
19,0.5970483937936988,0.11058320476360277,149760.0,Normal_2_range50-flw1-rtt,N,N
20,0.6170457180726924,0.10424448924117848,30240.0,Normal_2_range50-flw2-rtt,N,N
9,0.4752816935092991,0.17666666666666664,144000.0,Normal_6_range50-flw0-rtt,N,U
10,0.7808238655434471,0.0436567087616966,116640.0,Normal_6_range50-flw1-rtt,N,N
11,0.585677301901523,0.20487823129496172,211680.0,Normal_6_range50-flw2-rtt,N,N
33,0.577115556695574,0.12333333333333332,31680.0,Normal_8_range50-flw0-rtt,N,N
34,0.6519665815744221,0.09051356491597677,280800.0,Normal_8_range50-flw1-rtt,N,N
35,0.7806672455961404,0.04380381108656264,30240.0,Normal_8_range50-flw2-rtt,N,N
3,0.20461595921209152,0.6099999999999999,230400.0,TCP_Congestion_2_range50-flw0-rtt,T,T
4,0.3135834906458596,0.6136454014168099,34560.0,TCP_Congestion_2_range50-flw1-rtt,T,T
5,0.23393636070312065,0.6153373748557613,31680.0,TCP_Congestion_2_range50-flw2-rtt,T,T
27,0.14502338856532113,0.1633333333333333,31680.0,TCP_Congestion_6_range50-flw0-rtt,T,U
28,0.11443819590100436,0.30500288864548986,280800.0,TCP_Congestion_6_range50-flw1-rtt,T,U
29,0.24592036980802381,0.1578888155695034,30240.0,TCP_Congestion_6_range50-flw2-rtt,T,U
21,0.20554944733340805,0.7299999999999999,149760.0,TCP_Congestion_8_range50-flw0-rtt,T,T
22,0.12395107584230242,0.7270221711274166,149760.0,TCP_Congestion_8_range50-flw1-rtt,T,T
23,0.19493368098599437,0.7299568891497896,30240.0,TCP_Congestion_8_range50-flw2-rtt,T,T
12,0.09943152482708972,0.39,144000.0,UDP_Congestion_0_range50-flw0-rtt,U,T
13,0.151381113503645,0.3991442481485828,116640.0,UDP_Congestion_0_range50-flw1-rtt,U,T
14,0.19214895991732084,0.400652531667795,211680.0,UDP_Congestion_0_range50-flw2-rtt,U,T
0,0.03802346292382121,0.43666666666666665,230400.0,UDP_Congestion_3_range50-flw0-rtt,U,U
1,0.2001649517098655,0.21111506048932382,34560.0,UDP_Congestion_3_range50-flw1-rtt,U,U
2,0.08625387673894813,0.2252877268929019,31680.0,UDP_Congestion_3_range50-flw2-rtt,U,U
15,0.06527132341443811,0.18999999999999997,144000.0,UDP_Congestion_4_range50-flw0-rtt,U,L
16,0.1335500031126267,0.1575712147295694,116640.0,UDP_Congestion_4_range50-flw1-rtt,U,U
17,0.12856895996448017,0.1043155266056414,211680.0,UDP_Congestion_4_range50-flw2-rtt,U,L
