,0,1,2,name,label,pred
3,0.1482921519118241,0.13666666666666666,30240.0,Link_Error_1_range50-flw0-rtt,L,U
4,0.26673465397366747,0.06369473086679847,159840.0,Link_Error_1_range50-flw1-rtt,L,L
5,0.08880607607162505,0.17157977502392613,122400.0,Link_Error_1_range50-flw2-rtt,L,U
30,0.17314495642375546,0.08333333333333331,152640.0,Link_Error_3_range50-flw0-rtt,L,L
31,0.162754411139824,2.4592542997444493,152640.0,Link_Error_3_range50-flw1-rtt,L,T
32,0.13852215553108882,0.13813186357436816,152640.0,Link_Error_3_range50-flw2-rtt,L,U
33,0.26498018407602486,0.06333333333333332,152640.0,Link_Error_9_range50-flw0-rtt,L,L
34,0.328711563590175,0.056917515437955334,152640.0,Link_Error_9_range50-flw1-rtt,L,L
35,0.17340228615941122,0.13105815040051874,152640.0,Link_Error_9_range50-flw2-rtt,L,U
9,0.6812009266516337,0.07666666666666666,211680.0,Normal_0_range50-flw0-rtt,N,N
10,0.6508112669729457,0.08382009618993069,152640.0,Normal_0_range50-flw1-rtt,N,N
11,0.655077832391928,0.08410207394705128,152640.0,Normal_0_range50-flw2-rtt,N,N
6,0.5878082536086505,0.16999999999999998,30240.0,Normal_1_range50-flw0-rtt,N,N
7,0.7392981497350808,0.043644983245866,159840.0,Normal_1_range50-flw1-rtt,N,N
8,0.5975677650490292,0.14450001198005913,122400.0,Normal_1_range50-flw2-rtt,N,N
15,0.7105115647868145,0.056666666666666664,211680.0,Normal_2_range50-flw0-rtt,N,N
16,0.5970483937936988,0.11058320476360277,152640.0,Normal_2_range50-flw1-rtt,N,N
17,0.6170457180726924,0.10424448924117848,152640.0,Normal_2_range50-flw2-rtt,N,N
27,0.10700017930156976,0.5366666666666666,152640.0,TCP_Congestion_0_range50-flw0-rtt,T,U
28,0.19342868142914169,0.5462140114080984,152640.0,TCP_Congestion_0_range50-flw1-rtt,T,T
29,0.24999286885854316,0.548714706493345,152640.0,TCP_Congestion_0_range50-flw2-rtt,T,T
12,0.20461595921209152,0.6099999999999999,211680.0,TCP_Congestion_2_range50-flw0-rtt,T,T
13,0.3135834906458596,0.6136454014168099,152640.0,TCP_Congestion_2_range50-flw1-rtt,T,T
14,0.23393636070312065,0.6153373748557613,152640.0,TCP_Congestion_2_range50-flw2-rtt,T,T
21,0.20554944733340805,0.7299999999999999,31680.0,TCP_Congestion_8_range50-flw0-rtt,T,T
22,0.12395107584230242,0.7270221711274166,279360.0,TCP_Congestion_8_range50-flw1-rtt,T,U
23,0.19493368098599437,0.7299568891497896,31680.0,TCP_Congestion_8_range50-flw2-rtt,T,T
18,0.03802346292382121,0.43666666666666665,31680.0,UDP_Congestion_3_range50-flw0-rtt,U,U
19,0.2001649517098655,0.21111506048932382,279360.0,UDP_Congestion_3_range50-flw1-rtt,U,U
20,0.08625387673894813,0.2252877268929019,31680.0,UDP_Congestion_3_range50-flw2-rtt,U,U
0,0.33891278930068813,0.15666666666666665,30240.0,UDP_Congestion_5_range50-flw0-rtt,U,T
1,0.3275615523912908,0.15772985527144753,159840.0,UDP_Congestion_5_range50-flw1-rtt,U,T
2,0.28642864091126874,0.15822900402955406,122400.0,UDP_Congestion_5_range50-flw2-rtt,U,T
24,0.1964702373481483,0.15666666666666665,31680.0,UDP_Congestion_7_range50-flw0-rtt,U,T
25,0.15602703816874125,0.3115391800885059,279360.0,UDP_Congestion_7_range50-flw1-rtt,U,U
26,0.1779631347308705,0.15161835920431088,31680.0,UDP_Congestion_7_range50-flw2-rtt,U,T
