,0,1,2,name,label,pred
30,0.2946277338416856,0.04333333333333333,122400.0,Link_Error_0_range50-flw0-rtt,L,L
31,0.22034856734189556,0.09712059863261564,28800.0,Link_Error_0_range50-flw1-rtt,L,U
32,0.2362133804285677,0.09078137648976861,224640.0,Link_Error_0_range50-flw2-rtt,L,L
24,0.17314495642375546,0.08333333333333331,30240.0,Link_Error_3_range50-flw0-rtt,L,L
25,0.162754411139824,2.4592542997444493,31680.0,Link_Error_3_range50-flw1-rtt,L,T
26,0.13852215553108882,0.13813186357436816,348480.0,Link_Error_3_range50-flw2-rtt,L,L
0,0.17850810985565316,0.04333333333333333,279360.0,Link_Error_6_range50-flw0-rtt,L,L
1,0.5025535092208699,0.036831446876849,152640.0,Link_Error_6_range50-flw1-rtt,L,N
2,0.33031315950732815,0.06391757619975898,152640.0,Link_Error_6_range50-flw2-rtt,L,L
27,0.7105115647868145,0.056666666666666664,122400.0,Normal_2_range50-flw0-rtt,N,N
28,0.5970483937936988,0.11058320476360277,28800.0,Normal_2_range50-flw1-rtt,N,N
29,0.6170457180726924,0.10424448924117848,224640.0,Normal_2_range50-flw2-rtt,N,N
18,0.6218253058115922,0.08999999999999998,30240.0,Normal_5_range50-flw0-rtt,N,N
19,0.5861913866514838,0.11726949834085437,31680.0,Normal_5_range50-flw1-rtt,N,N
20,0.5981044222942331,0.11095501570971719,348480.0,Normal_5_range50-flw2-rtt,N,N
33,0.6381170019214999,0.08333333333333331,122400.0,Normal_9_range50-flw0-rtt,N,N
34,0.5959139529922949,0.19751080810944566,28800.0,Normal_9_range50-flw1-rtt,N,N
35,0.7372335729109982,0.05723947545340651,224640.0,Normal_9_range50-flw2-rtt,N,N
21,0.19272096153006116,0.43666666666666665,30240.0,TCP_Congestion_5_range50-flw0-rtt,T,U
22,0.39288837278500877,0.4464917714755744,31680.0,TCP_Congestion_5_range50-flw1-rtt,T,T
23,0.3343602484407545,0.44799572942176247,348480.0,TCP_Congestion_5_range50-flw2-rtt,T,T
3,0.14502338856532113,0.1633333333333333,279360.0,TCP_Congestion_6_range50-flw0-rtt,T,U
4,0.11443819590100436,0.30500288864548986,152640.0,TCP_Congestion_6_range50-flw1-rtt,T,U
5,0.24592036980802381,0.1578888155695034,152640.0,TCP_Congestion_6_range50-flw2-rtt,T,U
15,0.2749325497799579,0.33666666666666667,16797376.0,TCP_Congestion_9_range50-flw0-rtt,T,U
16,0.19250903686902798,0.3388831545310876,220320.0,TCP_Congestion_9_range50-flw1-rtt,T,U
17,0.19641316185028582,0.33990959683591954,47520.0,TCP_Congestion_9_range50-flw2-rtt,T,U
12,0.06527132341443811,0.18999999999999997,16797376.0,UDP_Congestion_4_range50-flw0-rtt,U,U
13,0.1335500031126267,0.1575712147295694,220320.0,UDP_Congestion_4_range50-flw1-rtt,U,U
14,0.12856895996448017,0.1043155266056414,47520.0,UDP_Congestion_4_range50-flw2-rtt,U,L
6,0.12153589859792635,0.5366666666666666,279360.0,UDP_Congestion_6_range50-flw0-rtt,U,T
7,0.12617559241369997,0.538934088126703,152640.0,UDP_Congestion_6_range50-flw1-rtt,U,T
8,0.07295587768378077,0.6432374010420514,152640.0,UDP_Congestion_6_range50-flw2-rtt,U,T
9,0.15915689034751665,0.3433333333333333,16797376.0,UDP_Congestion_9_range50-flw0-rtt,U,U
10,0.17790677154633544,0.345640518357421,220320.0,UDP_Congestion_9_range50-flw1-rtt,U,U
11,0.12242020977464418,0.33970422256048394,47520.0,UDP_Congestion_9_range50-flw2-rtt,U,U
