,0,1,2,3,4,name,label,pred
24,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,31680.0,Link_Error_3_range10-flw0-rtt,L,L
25,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,30240.0,Link_Error_3_range10-flw1-rtt,L,L
26,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,16800256.0,Link_Error_3_range10-flw2-rtt,L,L
0,0.29159818375828095,0.07666666666666666,0.25456184888931094,0.12333333333333332,30240.0,Link_Error_4_range10-flw0-rtt,L,L
1,0.39706690582329546,0.11721451559108785,0.2369196740292765,0.23108004502243032,30240.0,Link_Error_4_range10-flw1-rtt,L,L
2,0.14901229933434457,0.13102292655966755,0.14611742974896064,0.17133767319341142,30240.0,Link_Error_4_range10-flw2-rtt,L,L
6,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,30240.0,Link_Error_6_range10-flw0-rtt,L,L
7,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,30240.0,Link_Error_6_range10-flw1-rtt,L,L
8,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,30240.0,Link_Error_6_range10-flw2-rtt,L,L
12,0.5914766441223195,0.16999999999999998,0.13594174671255413,0.3433333333333333,36000.0,Normal_0_range10-flw0-rtt,N,N
13,0.57646122693951,0.2041924184827881,0.14960477883386722,0.4184270870548937,169920.0,Normal_0_range10-flw1-rtt,N,N
14,0.5934849625421289,0.21829820562569252,0.1492992628596986,0.439954845184088,36000.0,Normal_0_range10-flw2-rtt,N,N
15,0.578411078101052,0.21,0.1493401455488387,0.4166666666666667,36000.0,Normal_5_range10-flw0-rtt,N,N
16,0.5996679606862548,0.17076398097448173,0.14468025030765572,0.3448762753014043,169920.0,Normal_5_range10-flw1-rtt,N,N
17,0.593570754899289,0.21829820562569252,0.14934285901719588,0.439954845184088,36000.0,Normal_5_range10-flw2-rtt,N,N
18,0.5918353318887168,0.15,0.15902816750573,0.30333333333333334,31680.0,Normal_6_range10-flw0-rtt,N,N
19,0.5929254371935974,0.16407834198366628,0.12203962569659911,0.33150522155883594,30240.0,Normal_6_range10-flw1-rtt,N,N
20,0.5874884076827961,0.1579206460849472,0.14859595909539483,0.31920130591638274,16800256.0,Normal_6_range10-flw2-rtt,N,N
9,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,36000.0,TCP_Congestion_3_range10-flw0-rtt,T,T
10,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,169920.0,TCP_Congestion_3_range10-flw1-rtt,T,T
11,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,36000.0,TCP_Congestion_3_range10-flw2-rtt,T,T
3,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,30240.0,TCP_Congestion_5_range10-flw0-rtt,T,T
4,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,30240.0,TCP_Congestion_5_range10-flw1-rtt,T,T
5,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,30240.0,TCP_Congestion_5_range10-flw2-rtt,T,T
21,0.03868874171016264,0.36333333333333334,0.036956790128555295,1.15,31680.0,TCP_Congestion_8_range10-flw0-rtt,T,T
22,0.07875636434042621,0.3314386314758295,0.0647047834110999,0.41178739062148517,30240.0,TCP_Congestion_8_range10-flw1-rtt,T,T
23,0.09184164888003142,1.4483605851954764,0.08824380385474799,0.3326860740936245,16800256.0,TCP_Congestion_8_range10-flw2-rtt,T,T
