,0,1,2,3,4,name,label,pred
12,0.32373749499401605,0.09666666666666665,0.2928341877822139,0.06999999999999999,151200.0,Link_Error_2_range50-flw0-rtt,L,L
13,0.21693436456718784,2.465798949220745,0.16774102375591168,0.12412865458662253,156960.0,Link_Error_2_range50-flw1-rtt,L,T
14,0.14890646809206837,0.03027470968824012,0.11210250089951788,3.1317505244168395,277920.0,Link_Error_2_range50-flw2-rtt,L,L
6,0.11586214001659301,0.056666666666666664,0.10576548060049829,0.23666666666666664,30240.0,Link_Error_5_range50-flw0-rtt,L,L
7,0.2638779780433013,0.09048323173127633,0.23154891545655015,0.20442507909658725,280800.0,Link_Error_5_range50-flw1-rtt,L,L
8,0.12838702363461837,0.05713559180020907,0.08810763521678983,0.13107576942400903,214560.0,Link_Error_5_range50-flw2-rtt,L,L
15,0.3177258069000951,0.06333333333333332,0.26064389632046414,0.11666666666666665,151200.0,Link_Error_7_range50-flw0-rtt,L,L
16,0.44097750432933475,0.07715587865902948,0.22392463372377852,0.12412032653843873,156960.0,Link_Error_7_range50-flw1-rtt,L,L
17,0.1013877915047222,0.05044427449581535,0.09463811459236858,0.2522213724790768,277920.0,Link_Error_7_range50-flw2-rtt,L,L
21,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,149760.0,Normal_0_range50-flw0-rtt,N,N
22,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,149760.0,Normal_0_range50-flw1-rtt,N,N
23,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,30240.0,Normal_0_range50-flw2-rtt,N,N
9,0.5878082536086505,0.16999999999999998,0.1367450783357951,0.3433333333333333,151200.0,Normal_1_range50-flw0-rtt,N,N
10,0.7392981497350808,0.043644983245866,0.12973005059537718,0.09736188570231646,156960.0,Normal_1_range50-flw1-rtt,N,N
11,0.5975677650490292,0.14450001198005913,0.17283564810667018,0.29908142014477357,277920.0,Normal_1_range50-flw2-rtt,N,N
0,0.5664369487407124,0.12999999999999998,0.16787102744775173,0.25666666666666665,30240.0,Normal_3_range50-flw0-rtt,N,N
1,0.7810483224049551,0.04365084521635257,0.130778861260415,0.09065944775703995,280800.0,Normal_3_range50-flw1-rtt,N,N
2,0.7306339924948672,0.057243330251285085,0.23575307644528945,0.11111940578190635,214560.0,Normal_3_range50-flw2-rtt,N,N
3,0.10700017930156976,0.5366666666666666,0.09638821582307107,0.18333333333333332,30240.0,TCP_Congestion_0_range50-flw0-rtt,T,T
4,0.19342868142914169,0.5462140114080984,0.07324738533303272,0.20441137850241722,280800.0,TCP_Congestion_0_range50-flw1-rtt,T,T
5,0.24999286885854316,0.548714706493345,0.06628633242822499,0.5015858359969841,214560.0,TCP_Congestion_0_range50-flw2-rtt,T,T
18,0.12432781482746624,0.36333333333333334,0.09723782851016638,0.2966666666666667,149760.0,TCP_Congestion_1_range50-flw0-rtt,T,T
19,0.10860771139019025,0.3116018098771273,0.08291077941224567,0.21778621120444383,149760.0,TCP_Congestion_1_range50-flw1-rtt,T,L
20,0.13136642773835014,0.7513532022791406,0.11022434146534213,0.7041830460822439,30240.0,TCP_Congestion_1_range50-flw2-rtt,T,T
24,0.14502338856532113,0.1633333333333333,0.10767538498974154,0.30333333333333334,149760.0,TCP_Congestion_6_range50-flw0-rtt,T,L
25,0.11443819590100436,0.30500288864548986,0.1041178201942253,0.7876448223262651,149760.0,TCP_Congestion_6_range50-flw1-rtt,T,T
26,0.24592036980802381,0.1578888155695034,0.16670152229609517,0.312418294637528,30240.0,TCP_Congestion_6_range50-flw2-rtt,T,L
