,0,1,2,3,4,name,label,pred
15,0.1482921519118241,0.13666666666666666,0.1343581953202899,0.21,152640.0,Link_Error_1_range50-flw0-rtt,L,L
16,0.26673465397366747,0.06369473086679847,0.17278523041974123,0.20449360962498458,152640.0,Link_Error_1_range50-flw1-rtt,L,L
17,0.08880607607162505,0.17157977502392613,0.07713159208654825,0.057193258341308714,152640.0,Link_Error_1_range50-flw2-rtt,L,L
18,0.32373749499401605,0.09666666666666665,0.2928341877822139,0.06999999999999999,103680.0,Link_Error_2_range50-flw0-rtt,L,L
19,0.21693436456718784,2.465798949220745,0.16774102375591168,0.12412865458662253,211680.0,Link_Error_2_range50-flw1-rtt,L,T
20,0.14890646809206837,0.03027470968824012,0.11210250089951788,3.1317505244168395,152640.0,Link_Error_2_range50-flw2-rtt,L,L
6,0.3177258069000951,0.06333333333333332,0.26064389632046414,0.11666666666666665,214560.0,Link_Error_7_range50-flw0-rtt,L,L
7,0.44097750432933475,0.07715587865902948,0.22392463372377852,0.12412032653843873,151200.0,Link_Error_7_range50-flw1-rtt,L,L
8,0.1013877915047222,0.05044427449581535,0.09463811459236858,0.2522213724790768,149760.0,Link_Error_7_range50-flw2-rtt,L,L
3,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,214560.0,Normal_0_range50-flw0-rtt,N,N
4,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,151200.0,Normal_0_range50-flw1-rtt,N,N
5,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,149760.0,Normal_0_range50-flw2-rtt,N,N
0,0.7105115647868145,0.056666666666666664,0.2204783298481406,0.10333333333333332,214560.0,Normal_2_range50-flw0-rtt,N,N
1,0.5970483937936988,0.11058320476360277,0.19144723986665274,0.21781540332224786,151200.0,Normal_2_range50-flw1-rtt,N,N
2,0.6170457180726924,0.10424448924117848,0.15548084059136932,0.2051262530229641,149760.0,Normal_2_range50-flw2-rtt,N,N
24,0.5954197428952538,0.10999999999999999,0.19153974144922237,0.2233333333333333,103680.0,Normal_7_range50-flw0-rtt,N,N
25,0.5979005320159907,0.15070437718854152,0.16166087026409987,0.3047577405368284,211680.0,Normal_7_range50-flw1-rtt,N,N
26,0.5964666753230669,0.1914693163870224,0.14596479716062546,0.3862977435878522,152640.0,Normal_7_range50-flw2-rtt,N,N
21,0.10700017930156976,0.5366666666666666,0.09638821582307107,0.18333333333333332,103680.0,TCP_Congestion_0_range50-flw0-rtt,T,T
22,0.19342868142914169,0.5462140114080984,0.07324738533303272,0.20441137850241722,211680.0,TCP_Congestion_0_range50-flw1-rtt,T,T
23,0.24999286885854316,0.548714706493345,0.06628633242822499,0.5015858359969841,152640.0,TCP_Congestion_0_range50-flw2-rtt,T,T
9,0.12432781482746624,0.36333333333333334,0.09723782851016638,0.2966666666666667,152640.0,TCP_Congestion_1_range50-flw0-rtt,T,T
10,0.10860771139019025,0.3116018098771273,0.08291077941224567,0.21778621120444383,152640.0,TCP_Congestion_1_range50-flw1-rtt,T,L
11,0.13136642773835014,0.7513532022791406,0.11022434146534213,0.7041830460822439,152640.0,TCP_Congestion_1_range50-flw2-rtt,T,T
12,0.14502338856532113,0.1633333333333333,0.10767538498974154,0.30333333333333334,152640.0,TCP_Congestion_6_range50-flw0-rtt,T,L
13,0.11443819590100436,0.30500288864548986,0.1041178201942253,0.7876448223262651,152640.0,TCP_Congestion_6_range50-flw1-rtt,T,T
14,0.24592036980802381,0.1578888155695034,0.16670152229609517,0.312418294637528,152640.0,TCP_Congestion_6_range50-flw2-rtt,T,L
