,0,1,2,3,4,name,label,pred
12,0.24987401214091975,0.08999999999999998,0.12300741874675196,0.18999999999999997,31680.0,Link_Error_4_range50-flw0-rtt,L,L
13,0.2517213984289615,0.31804717161822027,0.14552510554403014,0.1640453832557136,279360.0,Link_Error_4_range50-flw1-rtt,L,T
14,0.25133606070635595,0.06387962765035735,0.15975322927807542,0.10422465564005673,31680.0,Link_Error_4_range50-flw2-rtt,L,L
9,0.11586214001659301,0.056666666666666664,0.10576548060049829,0.23666666666666664,31680.0,Link_Error_5_range50-flw0-rtt,L,L
10,0.2638779780433013,0.09048323173127633,0.23154891545655015,0.20442507909658725,279360.0,Link_Error_5_range50-flw1-rtt,L,L
11,0.12838702363461837,0.05713559180020907,0.08810763521678983,0.13107576942400903,31680.0,Link_Error_5_range50-flw2-rtt,L,L
6,0.26498018407602486,0.06333333333333332,0.26246836476153473,0.12999999999999998,151200.0,Link_Error_9_range50-flw0-rtt,L,L
7,0.328711563590175,0.056917515437955334,0.30274484856814143,0.10379076344568325,16806016.0,Link_Error_9_range50-flw1-rtt,L,L
8,0.17340228615941122,0.13105815040051874,0.17276844382153006,0.09073256566189758,279360.0,Link_Error_9_range50-flw2-rtt,L,L
3,0.5878082536086505,0.16999999999999998,0.1367450783357951,0.3433333333333333,151200.0,Normal_1_range50-flw0-rtt,N,N
4,0.7392981497350808,0.043644983245866,0.12973005059537718,0.09736188570231646,16806016.0,Normal_1_range50-flw1-rtt,N,N
5,0.5975677650490292,0.14450001198005913,0.17283564810667018,0.29908142014477357,279360.0,Normal_1_range50-flw2-rtt,N,N
15,0.7105115647868145,0.056666666666666664,0.2204783298481406,0.10333333333333332,31680.0,Normal_2_range50-flw0-rtt,N,N
16,0.5970483937936988,0.11058320476360277,0.19144723986665274,0.21781540332224786,279360.0,Normal_2_range50-flw1-rtt,N,N
17,0.6170457180726924,0.10424448924117848,0.15548084059136932,0.2051262530229641,31680.0,Normal_2_range50-flw2-rtt,N,N
0,0.577115556695574,0.12333333333333332,0.20742746590065025,0.24333333333333332,151200.0,Normal_8_range50-flw0-rtt,N,N
1,0.6519665815744221,0.09051356491597677,0.245397649758686,0.17767477557580627,16806016.0,Normal_8_range50-flw1-rtt,N,N
2,0.7806672455961404,0.04380381108656264,0.12315374966789124,0.09097714610286087,279360.0,Normal_8_range50-flw2-rtt,N,N
24,0.23625123462739805,0.5233333333333333,0.07954799183871972,0.4033333333333333,154080.0,TCP_Congestion_3_range50-flw0-rtt,T,T
25,0.3210381072060153,0.5264608088657877,0.06891308956978358,0.47951525903062203,31680.0,TCP_Congestion_3_range50-flw1-rtt,T,T
26,0.44482384446306006,0.5285166191377617,0.07246906787932397,0.4813877486414009,31680.0,TCP_Congestion_3_range50-flw2-rtt,T,T
21,0.11825410963241059,0.3233333333333333,0.1177171250504938,0.37,154080.0,TCP_Congestion_4_range50-flw0-rtt,T,T
22,0.12236840028206376,0.7485787996508737,0.09745876513538224,0.3726109720235291,31680.0,TCP_Congestion_4_range50-flw1-rtt,T,T
23,0.08140242179888206,0.6624123652818852,0.0760980337204805,0.3194374350344116,31680.0,TCP_Congestion_4_range50-flw2-rtt,T,T
18,0.20554944733340805,0.7299999999999999,0.09538679872209593,0.30333333333333334,154080.0,TCP_Congestion_8_range50-flw0-rtt,T,T
19,0.12395107584230242,0.7270221711274166,0.10030571531240476,0.6533148542389228,31680.0,TCP_Congestion_8_range50-flw1-rtt,T,T
20,0.19493368098599437,0.7299568891497896,0.13555271447270117,0.6559520432452026,31680.0,TCP_Congestion_8_range50-flw2-rtt,T,T
