,0,1,2,3,4,name,label,pred
18,0.1482921519118241,0.13666666666666666,0.1343581953202899,0.21,214560.0,Link_Error_1_range50-flw0-rtt,L,L
19,0.26673465397366747,0.06369473086679847,0.17278523041974123,0.20449360962498458,151200.0,Link_Error_1_range50-flw1-rtt,L,L
20,0.08880607607162505,0.17157977502392613,0.07713159208654825,0.057193258341308714,149760.0,Link_Error_1_range50-flw2-rtt,L,T
21,0.3177258069000951,0.06333333333333332,0.26064389632046414,0.11666666666666665,214560.0,Link_Error_7_range50-flw0-rtt,L,L
22,0.44097750432933475,0.07715587865902948,0.22392463372377852,0.12412032653843873,151200.0,Link_Error_7_range50-flw1-rtt,L,L
23,0.1013877915047222,0.05044427449581535,0.09463811459236858,0.2522213724790768,149760.0,Link_Error_7_range50-flw2-rtt,L,L
3,0.08675801734329462,0.056666666666666664,0.07937038125914816,0.2033333333333333,144000.0,Link_Error_8_range50-flw0-rtt,L,L
4,0.35203690242388946,0.03685365844424693,0.20954724788202397,0.1574656315345096,116640.0,Link_Error_8_range50-flw1-rtt,L,L
5,0.31695614860491406,0.1381225566835602,0.2563312732949141,0.09769644253227429,211680.0,Link_Error_8_range50-flw2-rtt,L,L
9,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,214560.0,Normal_0_range50-flw0-rtt,N,N
10,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,16780096.0,Normal_0_range50-flw1-rtt,N,N
11,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,279360.0,Normal_0_range50-flw2-rtt,N,N
6,0.7105115647868145,0.056666666666666664,0.2204783298481406,0.10333333333333332,144000.0,Normal_2_range50-flw0-rtt,N,N
7,0.5970483937936988,0.11058320476360277,0.19144723986665274,0.21781540332224786,116640.0,Normal_2_range50-flw1-rtt,N,N
8,0.6170457180726924,0.10424448924117848,0.15548084059136932,0.2051262530229641,211680.0,Normal_2_range50-flw2-rtt,N,N
24,0.6381170019214999,0.08333333333333331,0.213117749452631,0.1633333333333333,214560.0,Normal_9_range50-flw0-rtt,N,N
25,0.5959139529922949,0.19751080810944566,0.12404481706880344,0.39836925703430565,151200.0,Normal_9_range50-flw1-rtt,N,N
26,0.7372335729109982,0.05723947545340651,0.22112051520997023,0.11111192293896557,149760.0,Normal_9_range50-flw2-rtt,N,N
0,0.20461595921209152,0.6099999999999999,0.06827799872321243,0.3833333333333333,144000.0,TCP_Congestion_2_range50-flw0-rtt,T,T
1,0.3135834906458596,0.6136454014168099,0.09836040583220411,0.11736387458791447,116640.0,TCP_Congestion_2_range50-flw1-rtt,T,T
2,0.23393636070312065,0.6153373748557613,0.07263661754133414,0.18493746238834358,211680.0,TCP_Congestion_2_range50-flw2-rtt,T,T
12,0.23625123462739805,0.5233333333333333,0.07954799183871972,0.4033333333333333,214560.0,TCP_Congestion_3_range50-flw0-rtt,T,T
13,0.3210381072060153,0.5264608088657877,0.06891308956978358,0.47951525903062203,16780096.0,TCP_Congestion_3_range50-flw1-rtt,T,T
14,0.44482384446306006,0.5285166191377617,0.07246906787932397,0.4813877486414009,279360.0,TCP_Congestion_3_range50-flw2-rtt,T,T
15,0.11825410963241059,0.3233333333333333,0.1177171250504938,0.37,214560.0,TCP_Congestion_4_range50-flw0-rtt,T,T
16,0.12236840028206376,0.7485787996508737,0.09745876513538224,0.3726109720235291,16780096.0,TCP_Congestion_4_range50-flw1-rtt,T,T
17,0.08140242179888206,0.6624123652818852,0.0760980337204805,0.3194374350344116,279360.0,TCP_Congestion_4_range50-flw2-rtt,T,T
