,0,1,2,3,4,name,label,pred
12,0.2946277338416856,0.04333333333333333,0.10984951031739668,0.15666666666666665,31680.0,Link_Error_0_range50-flw0-rtt,L,L
13,0.22034856734189556,0.09712059863261564,0.1542726358869715,0.18419423878599517,279360.0,Link_Error_0_range50-flw1-rtt,L,L
14,0.2362133804285677,0.09078137648976861,0.22132173870388105,0.13785320133631532,31680.0,Link_Error_0_range50-flw2-rtt,L,L
24,0.17314495642375546,0.08333333333333331,0.1699596192766062,0.09666666666666665,214560.0,Link_Error_3_range50-flw0-rtt,L,L
25,0.162754411139824,2.4592542997444493,0.07106777821212486,0.08387634037327589,16780096.0,Link_Error_3_range50-flw1-rtt,L,T
26,0.13852215553108882,0.13813186357436816,0.10885841891859784,0.24594209855924087,279360.0,Link_Error_3_range50-flw2-rtt,L,L
6,0.08675801734329462,0.056666666666666664,0.07937038125914816,0.2033333333333333,151200.0,Link_Error_8_range50-flw0-rtt,L,L
7,0.35203690242388946,0.03685365844424693,0.20954724788202397,0.1574656315345096,126720.0,Link_Error_8_range50-flw1-rtt,L,L
8,0.31695614860491406,0.1381225566835602,0.2563312732949141,0.09769644253227429,43200.0,Link_Error_8_range50-flw2-rtt,L,L
15,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,31680.0,Normal_0_range50-flw0-rtt,N,N
16,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,279360.0,Normal_0_range50-flw1-rtt,N,N
17,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,31680.0,Normal_0_range50-flw2-rtt,N,N
3,0.5878082536086505,0.16999999999999998,0.1367450783357951,0.3433333333333333,151200.0,Normal_1_range50-flw0-rtt,N,N
4,0.7392981497350808,0.043644983245866,0.12973005059537718,0.09736188570231646,126720.0,Normal_1_range50-flw1-rtt,N,N
5,0.5975677650490292,0.14450001198005913,0.17283564810667018,0.29908142014477357,43200.0,Normal_1_range50-flw2-rtt,N,N
9,0.4752816935092991,0.17666666666666664,0.07477586160025265,0.12333333333333332,31680.0,Normal_6_range50-flw0-rtt,N,L
10,0.7808238655434471,0.0436567087616966,0.10827448428655576,0.09067162588967755,279360.0,Normal_6_range50-flw1-rtt,N,N
11,0.585677301901523,0.20487823129496172,0.14675075773247248,0.41983244117820023,31680.0,Normal_6_range50-flw2-rtt,N,N
18,0.11825410963241059,0.3233333333333333,0.1177171250504938,0.37,214560.0,TCP_Congestion_4_range50-flw0-rtt,T,T
19,0.12236840028206376,0.7485787996508737,0.09745876513538224,0.3726109720235291,16780096.0,TCP_Congestion_4_range50-flw1-rtt,T,T
20,0.08140242179888206,0.6624123652818852,0.0760980337204805,0.3194374350344116,279360.0,TCP_Congestion_4_range50-flw2-rtt,T,T
0,0.19272096153006116,0.43666666666666665,0.08809848842796146,0.39,151200.0,TCP_Congestion_5_range50-flw0-rtt,T,T
1,0.39288837278500877,0.4464917714755744,0.08953093276221204,0.37263598972773504,126720.0,TCP_Congestion_5_range50-flw1-rtt,T,T
2,0.3343602484407545,0.44799572942176247,0.0772406737182847,0.3941015063334301,43200.0,TCP_Congestion_5_range50-flw2-rtt,T,T
21,0.2749325497799579,0.33666666666666667,0.1899357062144465,0.26333333333333336,214560.0,TCP_Congestion_9_range50-flw0-rtt,T,T
22,0.19250903686902798,0.3388831545310876,0.12079808663240706,0.13756642906707514,16780096.0,TCP_Congestion_9_range50-flw1-rtt,T,T
23,0.19641316185028582,0.33990959683591954,0.1314491059661784,0.1985610516170223,279360.0,TCP_Congestion_9_range50-flw2-rtt,T,T
