,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,name,label,pred
12,0.1482921519118241,0.13666666666666666,0.1343581953202899,0.21,0.12724723326976264,0.27666666666666667,0.12441871784476975,0.15666666666666665,0.11773185534548611,0.23666666666666664,0.10528486658562332,0.04333333333333333,0.10132997726031391,0.09666666666666665,0.08478664014094615,0.33666666666666667,Link_Error_1_range50-flw0-rtt,L,L
13,0.26673465397366747,0.06369473086679847,0.17278523041974123,0.20449360962498458,0.1598287456281902,0.12403710747744966,0.14681578468016696,0.1709700670635117,0.10293186755787662,0.0838088564036822,0.09381536831105902,0.10392298194056593,0.08307102583023208,0.419044282018411,0.08205860877337648,0.2983595287971086,Link_Error_1_range50-flw1-rtt,L,L
14,0.08880607607162505,0.17157977502392613,0.07713159208654825,0.057193258341308714,0.07121637865160617,0.23886596130781873,0.07038971439385801,0.13120806325359058,0.06061919416419799,0.09083635148325502,0.05341644499146376,0.27250905444976503,0.04618535152854678,0.33979524073365763,0.04473238969381861,0.4138100456459395,Link_Error_1_range50-flw2-rtt,L,T
30,0.17850810985565316,0.04333333333333333,0.13850207764143205,0.12333333333333332,0.12342917503652585,0.19666666666666666,0.11655503673694348,0.17666666666666664,0.11620237936659296,0.24999999999999997,0.08607028458724508,0.2833333333333333,0.06514884264942068,0.3433333333333333,0.05311407401071718,1.3699999999999999,Link_Error_6_range50-flw0-rtt,L,L
31,0.5025535092208699,0.036831446876849,0.1721997866328367,0.08370783381102045,0.08465003895069022,0.2511235014330614,0.06480853355239266,0.1305842207451919,0.05953227151153586,0.17076398097448173,0.04798527997181248,0.2846066349574695,0.03050088434989578,0.3582695287111676,0.017362338500811196,0.5390784497429717,Link_Error_6_range50-flw1-rtt,L,L
32,0.33031315950732815,0.06391757619975898,0.2862842571418454,0.1042865716943436,0.2589288070378755,0.1311992353574,0.23442531405724062,0.1715682308519846,0.17637259052833493,0.21193722634656922,0.10217062233435512,0.24557805592538975,0.04137540917444499,0.28594705141997434,0.01531296103180453,0.31958788099879487,Link_Error_6_range50-flw2-rtt,L,L
21,0.26498018407602486,0.06333333333333332,0.26246836476153473,0.12999999999999998,0.24400790432397754,0.09666666666666665,0.18579289692409356,0.16999999999999998,0.167633388537378,0.21,0.13283050863994716,0.24333333333333332,0.09695574481396492,0.27,0.09124067585573514,0.31666666666666665,Link_Error_9_range50-flw0-rtt,L,L
22,0.328711563590175,0.056917515437955334,0.30274484856814143,0.10379076344568325,0.1759505950130163,0.17075254631386602,0.05341121505086277,0.21762579432159393,0.03186476593113838,0.3515493600579594,0.02737570559520699,0.4854729257943249,0.027342072607218573,0.4185111429261421,0.023925257302080453,0.2845875771897767,Link_Error_9_range50-flw1-rtt,L,L
23,0.17340228615941122,0.13105815040051874,0.17276844382153006,0.09073256566189758,0.1315631286453742,0.043686050133506245,0.10890154678146576,0.2721976969856928,0.10118725628839276,0.22515118145730142,0.09356555253339688,0.17810466592891008,0.06941892562606648,0.31252328172431393,0.041604395501362385,0.48726748225833894,Link_Error_9_range50-flw2-rtt,L,L
6,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,0.04988072740387956,0.22999999999999998,0.019869448672954405,0.39666666666666667,0.017488615255011226,0.31,0.015715423630090142,0.47,0.010623192365057238,0.5433333333333332,0.010472145408000675,0.19666666666666666,Normal_0_range50-flw0-rtt,N,N
