,0,1,2,name,label,pred
6,0.17314495642375546,0.08333333333333331,2054.0,Link_Error_3_range50-flw0-rtt,L,L
7,0.162754411139824,2.4592542997444493,2054.0,Link_Error_3_range50-flw1-rtt,L,T
8,0.13852215553108882,0.13813186357436816,2054.0,Link_Error_3_range50-flw2-rtt,L,L
24,0.17850810985565316,0.04333333333333333,2315.0,Link_Error_6_range50-flw0-rtt,L,L
25,0.5025535092208699,0.036831446876849,2315.0,Link_Error_6_range50-flw1-rtt,L,L
26,0.33031315950732815,0.06391757619975898,2315.0,Link_Error_6_range50-flw2-rtt,L,L
3,0.26498018407602486,0.06333333333333332,3165.0,Link_Error_9_range50-flw0-rtt,L,L
4,0.328711563590175,0.056917515437955334,3165.0,Link_Error_9_range50-flw1-rtt,L,L
5,0.17340228615941122,0.13105815040051874,3165.0,Link_Error_9_range50-flw2-rtt,L,L
12,0.6218253058115922,0.08999999999999998,1780.0,Normal_5_range50-flw0-rtt,N,N
13,0.5861913866514838,0.11726949834085437,1780.0,Normal_5_range50-flw1-rtt,N,N
14,0.5981044222942331,0.11095501570971719,1780.0,Normal_5_range50-flw2-rtt,N,N
9,0.4752816935092991,0.17666666666666664,2621.0,Normal_6_range50-flw0-rtt,N,L
10,0.7808238655434471,0.0436567087616966,2621.0,Normal_6_range50-flw1-rtt,N,N
11,0.585677301901523,0.20487823129496172,2621.0,Normal_6_range50-flw2-rtt,N,N
15,0.577115556695574,0.12333333333333332,1756.0,Normal_8_range50-flw0-rtt,N,N
16,0.6519665815744221,0.09051356491597677,1756.0,Normal_8_range50-flw1-rtt,N,N
17,0.7806672455961404,0.04380381108656264,1756.0,Normal_8_range50-flw2-rtt,N,N
18,0.20461595921209152,0.6099999999999999,2075.0,TCP_Congestion_2_range50-flw0-rtt,T,T
19,0.3135834906458596,0.6136454014168099,2075.0,TCP_Congestion_2_range50-flw1-rtt,T,T
20,0.23393636070312065,0.6153373748557613,2075.0,TCP_Congestion_2_range50-flw2-rtt,T,T
21,0.19272096153006116,0.43666666666666665,1548.0,TCP_Congestion_5_range50-flw0-rtt,T,T
22,0.39288837278500877,0.4464917714755744,1548.0,TCP_Congestion_5_range50-flw1-rtt,T,T
23,0.3343602484407545,0.44799572942176247,1548.0,TCP_Congestion_5_range50-flw2-rtt,T,T
0,0.2923624087160855,0.43666666666666665,1941.0,TCP_Congestion_7_range50-flw0-rtt,T,T
1,0.22641756063889587,0.4389229795043406,1941.0,TCP_Congestion_7_range50-flw1-rtt,T,T
2,0.39390930473435953,0.44116978964923403,1941.0,TCP_Congestion_7_range50-flw2-rtt,T,T
