,0,1,2,name,label,pred
9,0.32373749499401605,0.09666666666666665,1336.0,Link_Error_2_range50-flw0-rtt,L,T
10,0.21693436456718784,2.465798949220745,1336.0,Link_Error_2_range50-flw1-rtt,L,T
11,0.14890646809206837,0.03027470968824012,1336.0,Link_Error_2_range50-flw2-rtt,L,L
24,0.17850810985565316,0.04333333333333333,2315.0,Link_Error_6_range50-flw0-rtt,L,L
25,0.5025535092208699,0.036831446876849,2315.0,Link_Error_6_range50-flw1-rtt,L,L
26,0.33031315950732815,0.06391757619975898,2315.0,Link_Error_6_range50-flw2-rtt,L,L
0,0.3177258069000951,0.06333333333333332,2217.0,Link_Error_7_range50-flw0-rtt,L,L
1,0.44097750432933475,0.07715587865902948,2217.0,Link_Error_7_range50-flw1-rtt,L,L
2,0.1013877915047222,0.05044427449581535,2217.0,Link_Error_7_range50-flw2-rtt,L,L
18,0.7803203543239953,0.04333333333333333,1669.0,Normal_4_range50-flw0-rtt,N,N
19,0.6192919954090449,0.10389511848115525,1669.0,Normal_4_range50-flw1-rtt,N,N
20,0.605740091384786,0.10424448924117848,1669.0,Normal_4_range50-flw2-rtt,N,N
3,0.4752816935092991,0.17666666666666664,2621.0,Normal_6_range50-flw0-rtt,N,L
4,0.7808238655434471,0.0436567087616966,2621.0,Normal_6_range50-flw1-rtt,N,N
5,0.585677301901523,0.20487823129496172,2621.0,Normal_6_range50-flw2-rtt,N,N
6,0.6381170019214999,0.08333333333333331,1866.0,Normal_9_range50-flw0-rtt,N,N
7,0.5959139529922949,0.19751080810944566,1866.0,Normal_9_range50-flw1-rtt,N,N
8,0.7372335729109982,0.05723947545340651,1866.0,Normal_9_range50-flw2-rtt,N,N
21,0.12432781482746624,0.36333333333333334,1995.0,TCP_Congestion_1_range50-flw0-rtt,T,T
22,0.10860771139019025,0.3116018098771273,1995.0,TCP_Congestion_1_range50-flw1-rtt,T,T
23,0.13136642773835014,0.7513532022791406,1995.0,TCP_Congestion_1_range50-flw2-rtt,T,T
12,0.20461595921209152,0.6099999999999999,2075.0,TCP_Congestion_2_range50-flw0-rtt,T,T
13,0.3135834906458596,0.6136454014168099,2075.0,TCP_Congestion_2_range50-flw1-rtt,T,T
14,0.23393636070312065,0.6153373748557613,2075.0,TCP_Congestion_2_range50-flw2-rtt,T,T
15,0.2923624087160855,0.43666666666666665,1941.0,TCP_Congestion_7_range50-flw0-rtt,T,T
16,0.22641756063889587,0.4389229795043406,1941.0,TCP_Congestion_7_range50-flw1-rtt,T,T
17,0.39390930473435953,0.44116978964923403,1941.0,TCP_Congestion_7_range50-flw2-rtt,T,T
