,0,1,2,name,label,pred
12,0.2946277338416856,0.04333333333333333,2082.0,Link_Error_0_range50-flw0-rtt,L,L
13,0.22034856734189556,0.09712059863261564,2082.0,Link_Error_0_range50-flw1-rtt,L,L
14,0.2362133804285677,0.09078137648976861,2082.0,Link_Error_0_range50-flw2-rtt,L,L
0,0.11586214001659301,0.056666666666666664,2625.0,Link_Error_5_range50-flw0-rtt,L,L
1,0.2638779780433013,0.09048323173127633,2625.0,Link_Error_5_range50-flw1-rtt,L,L
2,0.12838702363461837,0.05713559180020907,2625.0,Link_Error_5_range50-flw2-rtt,L,L
24,0.17850810985565316,0.04333333333333333,2315.0,Link_Error_6_range50-flw0-rtt,L,L
25,0.5025535092208699,0.036831446876849,2315.0,Link_Error_6_range50-flw1-rtt,L,L
26,0.33031315950732815,0.06391757619975898,2315.0,Link_Error_6_range50-flw2-rtt,L,L
15,0.7105115647868145,0.056666666666666664,1734.0,Normal_2_range50-flw0-rtt,N,N
16,0.5970483937936988,0.11058320476360277,1734.0,Normal_2_range50-flw1-rtt,N,N
17,0.6170457180726924,0.10424448924117848,1734.0,Normal_2_range50-flw2-rtt,N,N
18,0.4752816935092991,0.17666666666666664,2621.0,Normal_6_range50-flw0-rtt,N,L
19,0.7808238655434471,0.0436567087616966,2621.0,Normal_6_range50-flw1-rtt,N,N
20,0.585677301901523,0.20487823129496172,2621.0,Normal_6_range50-flw2-rtt,N,N
3,0.6381170019214999,0.08333333333333331,1866.0,Normal_9_range50-flw0-rtt,N,N
4,0.5959139529922949,0.19751080810944566,1866.0,Normal_9_range50-flw1-rtt,N,N
5,0.7372335729109982,0.05723947545340651,1866.0,Normal_9_range50-flw2-rtt,N,N
9,0.10700017930156976,0.5366666666666666,2246.0,TCP_Congestion_0_range50-flw0-rtt,T,T
10,0.19342868142914169,0.5462140114080984,2246.0,TCP_Congestion_0_range50-flw1-rtt,T,T
11,0.24999286885854316,0.548714706493345,2246.0,TCP_Congestion_0_range50-flw2-rtt,T,T
6,0.23625123462739805,0.5233333333333333,2004.0,TCP_Congestion_3_range50-flw0-rtt,T,T
7,0.3210381072060153,0.5264608088657877,2004.0,TCP_Congestion_3_range50-flw1-rtt,T,T
8,0.44482384446306006,0.5285166191377617,2004.0,TCP_Congestion_3_range50-flw2-rtt,T,T
21,0.14502338856532113,0.1633333333333333,2715.0,TCP_Congestion_6_range50-flw0-rtt,T,L
22,0.11443819590100436,0.30500288864548986,2715.0,TCP_Congestion_6_range50-flw1-rtt,T,L
23,0.24592036980802381,0.1578888155695034,2715.0,TCP_Congestion_6_range50-flw2-rtt,T,L
