,0,1,2,name,label,pred
9,0.1482921519118241,0.13666666666666666,2651.0,Link_Error_1_range50-flw0-rtt,L,L
10,0.26673465397366747,0.06369473086679847,2651.0,Link_Error_1_range50-flw1-rtt,L,L
11,0.08880607607162505,0.17157977502392613,2651.0,Link_Error_1_range50-flw2-rtt,L,T
3,0.17314495642375546,0.08333333333333331,2054.0,Link_Error_3_range50-flw0-rtt,L,L
4,0.162754411139824,2.4592542997444493,2054.0,Link_Error_3_range50-flw1-rtt,L,T
5,0.13852215553108882,0.13813186357436816,2054.0,Link_Error_3_range50-flw2-rtt,L,L
18,0.24987401214091975,0.08999999999999998,3136.0,Link_Error_4_range50-flw0-rtt,L,L
19,0.2517213984289615,0.31804717161822027,3136.0,Link_Error_4_range50-flw1-rtt,L,T
20,0.25133606070635595,0.06387962765035735,3136.0,Link_Error_4_range50-flw2-rtt,L,L
21,0.5664369487407124,0.12999999999999998,1694.0,Normal_3_range50-flw0-rtt,N,N
22,0.7810483224049551,0.04365084521635257,1694.0,Normal_3_range50-flw1-rtt,N,N
23,0.7306339924948672,0.057243330251285085,1694.0,Normal_3_range50-flw2-rtt,N,N
0,0.6218253058115922,0.08999999999999998,1780.0,Normal_5_range50-flw0-rtt,N,N
1,0.5861913866514838,0.11726949834085437,1780.0,Normal_5_range50-flw1-rtt,N,N
2,0.5981044222942331,0.11095501570971719,1780.0,Normal_5_range50-flw2-rtt,N,N
24,0.4752816935092991,0.17666666666666664,2621.0,Normal_6_range50-flw0-rtt,N,L
25,0.7808238655434471,0.0436567087616966,2621.0,Normal_6_range50-flw1-rtt,N,N
26,0.585677301901523,0.20487823129496172,2621.0,Normal_6_range50-flw2-rtt,N,N
15,0.23625123462739805,0.5233333333333333,2004.0,TCP_Congestion_3_range50-flw0-rtt,T,T
16,0.3210381072060153,0.5264608088657877,2004.0,TCP_Congestion_3_range50-flw1-rtt,T,T
17,0.44482384446306006,0.5285166191377617,2004.0,TCP_Congestion_3_range50-flw2-rtt,T,T
6,0.2923624087160855,0.43666666666666665,1941.0,TCP_Congestion_7_range50-flw0-rtt,T,T
7,0.22641756063889587,0.4389229795043406,1941.0,TCP_Congestion_7_range50-flw1-rtt,T,T
8,0.39390930473435953,0.44116978964923403,1941.0,TCP_Congestion_7_range50-flw2-rtt,T,T
12,0.20554944733340805,0.7299999999999999,1938.0,TCP_Congestion_8_range50-flw0-rtt,T,T
13,0.12395107584230242,0.7270221711274166,1938.0,TCP_Congestion_8_range50-flw1-rtt,T,T
14,0.19493368098599437,0.7299568891497896,1938.0,TCP_Congestion_8_range50-flw2-rtt,T,T
