,0,1,2,name,label,pred
18,0.2946277338416856,0.04333333333333333,2082.0,Link_Error_0_range50-flw0-rtt,L,L
19,0.22034856734189556,0.09712059863261564,2082.0,Link_Error_0_range50-flw1-rtt,L,L
20,0.2362133804285677,0.09078137648976861,2082.0,Link_Error_0_range50-flw2-rtt,L,L
3,0.1482921519118241,0.13666666666666666,2651.0,Link_Error_1_range50-flw0-rtt,L,L
4,0.26673465397366747,0.06369473086679847,2651.0,Link_Error_1_range50-flw1-rtt,L,L
5,0.08880607607162505,0.17157977502392613,2651.0,Link_Error_1_range50-flw2-rtt,L,L
24,0.32373749499401605,0.09666666666666665,1336.0,Link_Error_2_range50-flw0-rtt,L,T
25,0.21693436456718784,2.465798949220745,1336.0,Link_Error_2_range50-flw1-rtt,L,T
26,0.14890646809206837,0.03027470968824012,1336.0,Link_Error_2_range50-flw2-rtt,L,T
21,0.5878082536086505,0.16999999999999998,1894.0,Normal_1_range50-flw0-rtt,N,N
22,0.7392981497350808,0.043644983245866,1894.0,Normal_1_range50-flw1-rtt,N,N
23,0.5975677650490292,0.14450001198005913,1894.0,Normal_1_range50-flw2-rtt,N,N
15,0.6218253058115922,0.08999999999999998,1780.0,Normal_5_range50-flw0-rtt,N,N
16,0.5861913866514838,0.11726949834085437,1780.0,Normal_5_range50-flw1-rtt,N,N
17,0.5981044222942331,0.11095501570971719,1780.0,Normal_5_range50-flw2-rtt,N,N
6,0.4752816935092991,0.17666666666666664,2621.0,Normal_6_range50-flw0-rtt,N,L
7,0.7808238655434471,0.0436567087616966,2621.0,Normal_6_range50-flw1-rtt,N,N
8,0.585677301901523,0.20487823129496172,2621.0,Normal_6_range50-flw2-rtt,N,N
0,0.20461595921209152,0.6099999999999999,2075.0,TCP_Congestion_2_range50-flw0-rtt,T,T
1,0.3135834906458596,0.6136454014168099,2075.0,TCP_Congestion_2_range50-flw1-rtt,T,T
2,0.23393636070312065,0.6153373748557613,2075.0,TCP_Congestion_2_range50-flw2-rtt,T,T
12,0.11825410963241059,0.3233333333333333,1931.0,TCP_Congestion_4_range50-flw0-rtt,T,T
13,0.12236840028206376,0.7485787996508737,1931.0,TCP_Congestion_4_range50-flw1-rtt,T,T
14,0.08140242179888206,0.6624123652818852,1931.0,TCP_Congestion_4_range50-flw2-rtt,T,T
9,0.14502338856532113,0.1633333333333333,2715.0,TCP_Congestion_6_range50-flw0-rtt,T,L
10,0.11443819590100436,0.30500288864548986,2715.0,TCP_Congestion_6_range50-flw1-rtt,T,L
11,0.24592036980802381,0.1578888155695034,2715.0,TCP_Congestion_6_range50-flw2-rtt,T,L
