,0,1,2,3,4,5,name,label,pred
3,0.24987401214091975,0.08999999999999998,0.12300741874675196,0.18999999999999997,227520.0,3136.0,Link_Error_4_range50-flw0-rtt,L,L
4,0.2517213984289615,0.31804717161822027,0.14552510554403014,0.1640453832557136,309600.0,3136.0,Link_Error_4_range50-flw1-rtt,L,T
5,0.25133606070635595,0.06387962765035735,0.15975322927807542,0.10422465564005673,279360.0,3136.0,Link_Error_4_range50-flw2-rtt,L,L
9,0.11586214001659301,0.056666666666666664,0.10576548060049829,0.23666666666666664,31680.0,2625.0,Link_Error_5_range50-flw0-rtt,L,L
10,0.2638779780433013,0.09048323173127633,0.23154891545655015,0.20442507909658725,95040.0,2625.0,Link_Error_5_range50-flw1-rtt,L,L
11,0.12838702363461837,0.05713559180020907,0.08810763521678983,0.13107576942400903,149760.0,2625.0,Link_Error_5_range50-flw2-rtt,L,L
24,0.17850810985565316,0.04333333333333333,0.13850207764143205,0.12333333333333332,31680.0,2315.0,Link_Error_6_range50-flw0-rtt,L,L
25,0.5025535092208699,0.036831446876849,0.1721997866328367,0.08370783381102045,280800.0,2315.0,Link_Error_6_range50-flw1-rtt,L,L
26,0.33031315950732815,0.06391757619975898,0.2862842571418454,0.1042865716943436,30240.0,2315.0,Link_Error_6_range50-flw2-rtt,L,L
15,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,31680.0,1765.0,Normal_0_range50-flw0-rtt,N,N
16,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,95040.0,1765.0,Normal_0_range50-flw1-rtt,N,N
17,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,149760.0,1765.0,Normal_0_range50-flw2-rtt,N,N
18,0.5664369487407124,0.12999999999999998,0.16787102744775173,0.25666666666666665,31680.0,1694.0,Normal_3_range50-flw0-rtt,N,N
19,0.7810483224049551,0.04365084521635257,0.130778861260415,0.09065944775703995,280800.0,1694.0,Normal_3_range50-flw1-rtt,N,N
20,0.7306339924948672,0.057243330251285085,0.23575307644528945,0.11111940578190635,30240.0,1694.0,Normal_3_range50-flw2-rtt,N,N
6,0.4752816935092991,0.17666666666666664,0.07477586160025265,0.12333333333333332,227520.0,2621.0,Normal_6_range50-flw0-rtt,N,L
7,0.7808238655434471,0.0436567087616966,0.10827448428655576,0.09067162588967755,309600.0,2621.0,Normal_6_range50-flw1-rtt,N,L
8,0.585677301901523,0.20487823129496172,0.14675075773247248,0.41983244117820023,279360.0,2621.0,Normal_6_range50-flw2-rtt,N,N
12,0.23625123462739805,0.5233333333333333,0.07954799183871972,0.4033333333333333,31680.0,2004.0,TCP_Congestion_3_range50-flw0-rtt,T,T
13,0.3210381072060153,0.5264608088657877,0.06891308956978358,0.47951525903062203,95040.0,2004.0,TCP_Congestion_3_range50-flw1-rtt,T,T
14,0.44482384446306006,0.5285166191377617,0.07246906787932397,0.4813877486414009,149760.0,2004.0,TCP_Congestion_3_range50-flw2-rtt,T,T
21,0.19272096153006116,0.43666666666666665,0.08809848842796146,0.39,31680.0,1548.0,TCP_Congestion_5_range50-flw0-rtt,T,T
22,0.39288837278500877,0.4464917714755744,0.08953093276221204,0.37263598972773504,280800.0,1548.0,TCP_Congestion_5_range50-flw1-rtt,T,T
23,0.3343602484407545,0.44799572942176247,0.0772406737182847,0.3941015063334301,30240.0,1548.0,TCP_Congestion_5_range50-flw2-rtt,T,T
0,0.2749325497799579,0.33666666666666667,0.1899357062144465,0.26333333333333336,227520.0,2012.0,TCP_Congestion_9_range50-flw0-rtt,T,T
1,0.19250903686902798,0.3388831545310876,0.12079808663240706,0.13756642906707514,309600.0,2012.0,TCP_Congestion_9_range50-flw1-rtt,T,T
2,0.19641316185028582,0.33990959683591954,0.1314491059661784,0.1985610516170223,279360.0,2012.0,TCP_Congestion_9_range50-flw2-rtt,T,T
