,0,1,2,3,4,5,name,label,pred
18,0.17314495642375546,0.08333333333333331,0.1699596192766062,0.09666666666666665,144000.0,2054.0,Link_Error_3_range50-flw0-rtt,L,L
19,0.162754411139824,2.4592542997444493,0.07106777821212486,0.08387634037327589,116640.0,2054.0,Link_Error_3_range50-flw1-rtt,L,T
20,0.13852215553108882,0.13813186357436816,0.10885841891859784,0.24594209855924087,211680.0,2054.0,Link_Error_3_range50-flw2-rtt,L,L
9,0.17850810985565316,0.04333333333333333,0.13850207764143205,0.12333333333333332,214560.0,2315.0,Link_Error_6_range50-flw0-rtt,L,L
10,0.5025535092208699,0.036831446876849,0.1721997866328367,0.08370783381102045,151200.0,2315.0,Link_Error_6_range50-flw1-rtt,L,N
11,0.33031315950732815,0.06391757619975898,0.2862842571418454,0.1042865716943436,149760.0,2315.0,Link_Error_6_range50-flw2-rtt,L,L
21,0.3177258069000951,0.06333333333333332,0.26064389632046414,0.11666666666666665,144000.0,2217.0,Link_Error_7_range50-flw0-rtt,L,L
22,0.44097750432933475,0.07715587865902948,0.22392463372377852,0.12412032653843873,116640.0,2217.0,Link_Error_7_range50-flw1-rtt,L,L
23,0.1013877915047222,0.05044427449581535,0.09463811459236858,0.2522213724790768,211680.0,2217.0,Link_Error_7_range50-flw2-rtt,L,L
12,0.5878082536086505,0.16999999999999998,0.1367450783357951,0.3433333333333333,214560.0,1894.0,Normal_1_range50-flw0-rtt,N,N
13,0.7392981497350808,0.043644983245866,0.12973005059537718,0.09736188570231646,151200.0,1894.0,Normal_1_range50-flw1-rtt,N,N
14,0.5975677650490292,0.14450001198005913,0.17283564810667018,0.29908142014477357,149760.0,1894.0,Normal_1_range50-flw2-rtt,N,N
3,0.7105115647868145,0.056666666666666664,0.2204783298481406,0.10333333333333332,152640.0,1734.0,Normal_2_range50-flw0-rtt,N,N
4,0.5970483937936988,0.11058320476360277,0.19144723986665274,0.21781540332224786,149760.0,1734.0,Normal_2_range50-flw1-rtt,N,N
5,0.6170457180726924,0.10424448924117848,0.15548084059136932,0.2051262530229641,149760.0,1734.0,Normal_2_range50-flw2-rtt,N,N
0,0.6218253058115922,0.08999999999999998,0.2149891667577417,0.18333333333333332,152640.0,1780.0,Normal_5_range50-flw0-rtt,N,N
1,0.5861913866514838,0.11726949834085437,0.22590234922126856,0.23788955377716173,149760.0,1780.0,Normal_5_range50-flw1-rtt,N,N
2,0.5981044222942331,0.11095501570971719,0.19759987360798945,0.21854775821610964,149760.0,1780.0,Normal_5_range50-flw2-rtt,N,N
6,0.20461595921209152,0.6099999999999999,0.06827799872321243,0.3833333333333333,152640.0,2075.0,TCP_Congestion_2_range50-flw0-rtt,T,T
7,0.3135834906458596,0.6136454014168099,0.09836040583220411,0.11736387458791447,149760.0,2075.0,TCP_Congestion_2_range50-flw1-rtt,T,T
8,0.23393636070312065,0.6153373748557613,0.07263661754133414,0.18493746238834358,149760.0,2075.0,TCP_Congestion_2_range50-flw2-rtt,T,T
15,0.19272096153006116,0.43666666666666665,0.08809848842796146,0.39,214560.0,1548.0,TCP_Congestion_5_range50-flw0-rtt,T,T
16,0.39288837278500877,0.4464917714755744,0.08953093276221204,0.37263598972773504,151200.0,1548.0,TCP_Congestion_5_range50-flw1-rtt,T,T
17,0.3343602484407545,0.44799572942176247,0.0772406737182847,0.3941015063334301,149760.0,1548.0,TCP_Congestion_5_range50-flw2-rtt,T,T
24,0.2749325497799579,0.33666666666666667,0.1899357062144465,0.26333333333333336,144000.0,2012.0,TCP_Congestion_9_range50-flw0-rtt,T,T
25,0.19250903686902798,0.3388831545310876,0.12079808663240706,0.13756642906707514,116640.0,2012.0,TCP_Congestion_9_range50-flw1-rtt,T,T
26,0.19641316185028582,0.33990959683591954,0.1314491059661784,0.1985610516170223,211680.0,2012.0,TCP_Congestion_9_range50-flw2-rtt,T,T
