,0,1,2,3,name,label,pred
9,0.24987401214091975,0.08999999999999998,224640.0,3136.0,Link_Error_4_range50-flw0-rtt,L,L
10,0.2517213984289615,0.31804717161822027,16803136.0,3136.0,Link_Error_4_range50-flw1-rtt,L,T
11,0.25133606070635595,0.06387962765035735,31680.0,3136.0,Link_Error_4_range50-flw2-rtt,L,L
33,0.3177258069000951,0.06333333333333332,31680.0,2217.0,Link_Error_7_range50-flw0-rtt,L,L
34,0.44097750432933475,0.07715587865902948,95040.0,2217.0,Link_Error_7_range50-flw1-rtt,L,L
35,0.1013877915047222,0.05044427449581535,149760.0,2217.0,Link_Error_7_range50-flw2-rtt,L,L
21,0.08675801734329462,0.056666666666666664,99360.0,2129.0,Link_Error_8_range50-flw0-rtt,L,L
22,0.35203690242388946,0.03685365844424693,144000.0,2129.0,Link_Error_8_range50-flw1-rtt,L,L
23,0.31695614860491406,0.1381225566835602,185760.0,2129.0,Link_Error_8_range50-flw2-rtt,L,L
15,0.6812009266516337,0.07666666666666666,224640.0,1765.0,Normal_0_range50-flw0-rtt,N,N
16,0.6508112669729457,0.08382009618993069,16803136.0,1765.0,Normal_0_range50-flw1-rtt,N,N
17,0.655077832391928,0.08410207394705128,31680.0,1765.0,Normal_0_range50-flw2-rtt,N,N
30,0.5878082536086505,0.16999999999999998,31680.0,1894.0,Normal_1_range50-flw0-rtt,N,N
31,0.7392981497350808,0.043644983245866,95040.0,1894.0,Normal_1_range50-flw1-rtt,N,N
32,0.5975677650490292,0.14450001198005913,149760.0,1894.0,Normal_1_range50-flw2-rtt,N,N
27,0.577115556695574,0.12333333333333332,31680.0,1756.0,Normal_8_range50-flw0-rtt,N,N
28,0.6519665815744221,0.09051356491597677,95040.0,1756.0,Normal_8_range50-flw1-rtt,N,N
29,0.7806672455961404,0.04380381108656264,149760.0,1756.0,Normal_8_range50-flw2-rtt,N,N
0,0.12432781482746624,0.36333333333333334,37440.0,1995.0,TCP_Congestion_1_range50-flw0-rtt,T,T
1,0.10860771139019025,0.3116018098771273,155520.0,1995.0,TCP_Congestion_1_range50-flw1-rtt,T,T
2,0.13136642773835014,0.7513532022791406,37440.0,1995.0,TCP_Congestion_1_range50-flw2-rtt,T,T
18,0.2923624087160855,0.43666666666666665,99360.0,1941.0,TCP_Congestion_7_range50-flw0-rtt,T,T
19,0.22641756063889587,0.4389229795043406,144000.0,1941.0,TCP_Congestion_7_range50-flw1-rtt,T,T
20,0.39390930473435953,0.44116978964923403,185760.0,1941.0,TCP_Congestion_7_range50-flw2-rtt,T,T
6,0.20554944733340805,0.7299999999999999,37440.0,1938.0,TCP_Congestion_8_range50-flw0-rtt,T,T
7,0.12395107584230242,0.7270221711274166,155520.0,1938.0,TCP_Congestion_8_range50-flw1-rtt,T,T
8,0.19493368098599437,0.7299568891497896,37440.0,1938.0,TCP_Congestion_8_range50-flw2-rtt,T,T
24,0.09943152482708972,0.39,99360.0,2227.0,UDP_Congestion_0_range50-flw0-rtt,U,T
25,0.151381113503645,0.3991442481485828,144000.0,2227.0,UDP_Congestion_0_range50-flw1-rtt,U,T
26,0.19214895991732084,0.400652531667795,185760.0,2227.0,UDP_Congestion_0_range50-flw2-rtt,U,T
12,0.14363958245677852,0.24333333333333332,224640.0,1745.0,UDP_Congestion_2_range50-flw0-rtt,U,U
13,0.11757144178923941,0.2449027764493573,16803136.0,1745.0,UDP_Congestion_2_range50-flw1-rtt,U,U
14,0.21044530405304077,0.24595867159810433,31680.0,1745.0,UDP_Congestion_2_range50-flw2-rtt,U,U
3,0.06527132341443811,0.18999999999999997,37440.0,2293.0,UDP_Congestion_4_range50-flw0-rtt,U,T
4,0.1335500031126267,0.1575712147295694,155520.0,2293.0,UDP_Congestion_4_range50-flw1-rtt,U,T
5,0.12856895996448017,0.1043155266056414,37440.0,2293.0,UDP_Congestion_4_range50-flw2-rtt,U,L
