,0,1,2,3,name,label,pred
30,0.2946277338416856,0.04333333333333333,303840.0,2082.0,Link_Error_0_range50-flw0-rtt,L,L
31,0.22034856734189556,0.09712059863261564,152640.0,2082.0,Link_Error_0_range50-flw1-rtt,L,L
32,0.2362133804285677,0.09078137648976861,116640.0,2082.0,Link_Error_0_range50-flw2-rtt,L,L
18,0.17850810985565316,0.04333333333333333,152640.0,2315.0,Link_Error_6_range50-flw0-rtt,L,L
19,0.5025535092208699,0.036831446876849,162720.0,2315.0,Link_Error_6_range50-flw1-rtt,L,N
20,0.33031315950732815,0.06391757619975898,30240.0,2315.0,Link_Error_6_range50-flw2-rtt,L,L
0,0.08675801734329462,0.056666666666666664,214560.0,2129.0,Link_Error_8_range50-flw0-rtt,L,L
1,0.35203690242388946,0.03685365844424693,16780096.0,2129.0,Link_Error_8_range50-flw1-rtt,L,L
2,0.31695614860491406,0.1381225566835602,279360.0,2129.0,Link_Error_8_range50-flw2-rtt,L,L
24,0.5878082536086505,0.16999999999999998,152640.0,1894.0,Normal_1_range50-flw0-rtt,N,N
25,0.7392981497350808,0.043644983245866,162720.0,1894.0,Normal_1_range50-flw1-rtt,N,N
26,0.5975677650490292,0.14450001198005913,30240.0,1894.0,Normal_1_range50-flw2-rtt,N,N
15,0.7105115647868145,0.056666666666666664,37440.0,1734.0,Normal_2_range50-flw0-rtt,N,N
16,0.5970483937936988,0.11058320476360277,155520.0,1734.0,Normal_2_range50-flw1-rtt,N,N
17,0.6170457180726924,0.10424448924117848,37440.0,1734.0,Normal_2_range50-flw2-rtt,N,N
21,0.577115556695574,0.12333333333333332,152640.0,1756.0,Normal_8_range50-flw0-rtt,N,N
22,0.6519665815744221,0.09051356491597677,162720.0,1756.0,Normal_8_range50-flw1-rtt,N,N
23,0.7806672455961404,0.04380381108656264,30240.0,1756.0,Normal_8_range50-flw2-rtt,N,N
3,0.12432781482746624,0.36333333333333334,214560.0,1995.0,TCP_Congestion_1_range50-flw0-rtt,T,T
4,0.10860771139019025,0.3116018098771273,16780096.0,1995.0,TCP_Congestion_1_range50-flw1-rtt,T,T
5,0.13136642773835014,0.7513532022791406,279360.0,1995.0,TCP_Congestion_1_range50-flw2-rtt,T,T
27,0.19272096153006116,0.43666666666666665,303840.0,1548.0,TCP_Congestion_5_range50-flw0-rtt,T,U
28,0.39288837278500877,0.4464917714755744,152640.0,1548.0,TCP_Congestion_5_range50-flw1-rtt,T,U
29,0.3343602484407545,0.44799572942176247,116640.0,1548.0,TCP_Congestion_5_range50-flw2-rtt,T,U
9,0.2923624087160855,0.43666666666666665,37440.0,1941.0,TCP_Congestion_7_range50-flw0-rtt,T,T
10,0.22641756063889587,0.4389229795043406,155520.0,1941.0,TCP_Congestion_7_range50-flw1-rtt,T,T
11,0.39390930473435953,0.44116978964923403,37440.0,1941.0,TCP_Congestion_7_range50-flw2-rtt,T,T
6,0.16268684977740064,0.1633333333333333,214560.0,1549.0,UDP_Congestion_1_range50-flw0-rtt,U,U
7,0.11814378475658073,0.08390449077978586,16780096.0,1549.0,UDP_Congestion_1_range50-flw1-rtt,U,L
8,0.2564067616477469,0.08420972357551926,279360.0,1549.0,UDP_Congestion_1_range50-flw2-rtt,U,L
12,0.03802346292382121,0.43666666666666665,37440.0,1779.0,UDP_Congestion_3_range50-flw0-rtt,U,U
13,0.2001649517098655,0.21111506048932382,155520.0,1779.0,UDP_Congestion_3_range50-flw1-rtt,U,U
14,0.08625387673894813,0.2252877268929019,37440.0,1779.0,UDP_Congestion_3_range50-flw2-rtt,U,U
33,0.12153589859792635,0.5366666666666666,303840.0,2453.0,UDP_Congestion_6_range50-flw0-rtt,U,T
34,0.12617559241369997,0.538934088126703,152640.0,2453.0,UDP_Congestion_6_range50-flw1-rtt,U,T
35,0.07295587768378077,0.6432374010420514,116640.0,2453.0,UDP_Congestion_6_range50-flw2-rtt,U,T
