,0,1,2,3,name,label,pred
33,0.2946277338416856,0.04333333333333333,152640.0,2082.0,Link_Error_0_range50-flw0-rtt,L,L
34,0.22034856734189556,0.09712059863261564,152640.0,2082.0,Link_Error_0_range50-flw1-rtt,L,L
35,0.2362133804285677,0.09078137648976861,152640.0,2082.0,Link_Error_0_range50-flw2-rtt,L,L
15,0.11586214001659301,0.056666666666666664,155520.0,2625.0,Link_Error_5_range50-flw0-rtt,L,L
16,0.2638779780433013,0.09048323173127633,537120.0,2625.0,Link_Error_5_range50-flw1-rtt,L,L
17,0.12838702363461837,0.05713559180020907,30240.0,2625.0,Link_Error_5_range50-flw2-rtt,L,L
18,0.17850810985565316,0.04333333333333333,152640.0,2315.0,Link_Error_6_range50-flw0-rtt,L,L
19,0.5025535092208699,0.036831446876849,266400.0,2315.0,Link_Error_6_range50-flw1-rtt,L,L
20,0.33031315950732815,0.06391757619975898,28800.0,2315.0,Link_Error_6_range50-flw2-rtt,L,L
9,0.6812009266516337,0.07666666666666666,155520.0,1765.0,Normal_0_range50-flw0-rtt,N,N
10,0.6508112669729457,0.08382009618993069,537120.0,1765.0,Normal_0_range50-flw1-rtt,N,N
11,0.655077832391928,0.08410207394705128,30240.0,1765.0,Normal_0_range50-flw2-rtt,N,N
21,0.4752816935092991,0.17666666666666664,152640.0,2621.0,Normal_6_range50-flw0-rtt,N,L
22,0.7808238655434471,0.0436567087616966,266400.0,2621.0,Normal_6_range50-flw1-rtt,N,N
23,0.585677301901523,0.20487823129496172,28800.0,2621.0,Normal_6_range50-flw2-rtt,N,N
0,0.6381170019214999,0.08333333333333331,152640.0,1866.0,Normal_9_range50-flw0-rtt,N,N
1,0.5959139529922949,0.19751080810944566,30240.0,1866.0,Normal_9_range50-flw1-rtt,N,N
2,0.7372335729109982,0.05723947545340651,214560.0,1866.0,Normal_9_range50-flw2-rtt,N,N
30,0.10700017930156976,0.5366666666666666,152640.0,2246.0,TCP_Congestion_0_range50-flw0-rtt,T,T
31,0.19342868142914169,0.5462140114080984,152640.0,2246.0,TCP_Congestion_0_range50-flw1-rtt,T,T
32,0.24999286885854316,0.548714706493345,152640.0,2246.0,TCP_Congestion_0_range50-flw2-rtt,T,T
12,0.14502338856532113,0.1633333333333333,155520.0,2715.0,TCP_Congestion_6_range50-flw0-rtt,T,L
13,0.11443819590100436,0.30500288864548986,537120.0,2715.0,TCP_Congestion_6_range50-flw1-rtt,T,L
14,0.24592036980802381,0.1578888155695034,30240.0,2715.0,TCP_Congestion_6_range50-flw2-rtt,T,L
24,0.20554944733340805,0.7299999999999999,152640.0,1938.0,TCP_Congestion_8_range50-flw0-rtt,T,T
25,0.12395107584230242,0.7270221711274166,266400.0,1938.0,TCP_Congestion_8_range50-flw1-rtt,T,T
26,0.19493368098599437,0.7299568891497896,28800.0,1938.0,TCP_Congestion_8_range50-flw2-rtt,T,T
3,0.09943152482708972,0.39,152640.0,2227.0,UDP_Congestion_0_range50-flw0-rtt,U,T
4,0.151381113503645,0.3991442481485828,30240.0,2227.0,UDP_Congestion_0_range50-flw1-rtt,U,T
5,0.19214895991732084,0.400652531667795,214560.0,2227.0,UDP_Congestion_0_range50-flw2-rtt,U,T
27,0.06527132341443811,0.18999999999999997,152640.0,2293.0,UDP_Congestion_4_range50-flw0-rtt,U,L
28,0.1335500031126267,0.1575712147295694,152640.0,2293.0,UDP_Congestion_4_range50-flw1-rtt,U,L
29,0.12856895996448017,0.1043155266056414,152640.0,2293.0,UDP_Congestion_4_range50-flw2-rtt,U,L
6,0.06215763354254784,0.33666666666666667,152640.0,1808.0,UDP_Congestion_8_range50-flw0-rtt,U,U
7,0.04630391900940706,0.5330243267274188,30240.0,1808.0,UDP_Congestion_8_range50-flw1-rtt,U,U
8,0.12277020845745813,0.39402500482680636,214560.0,1808.0,UDP_Congestion_8_range50-flw2-rtt,U,U
