,0,1,2,3,name,label,pred
27,0.2946277338416856,0.04333333333333333,0.10984951031739668,0.15666666666666665,Link_Error_0_range50-flw0-rtt,L,L
28,0.22034856734189556,0.09712059863261564,0.1542726358869715,0.18419423878599517,Link_Error_0_range50-flw1-rtt,L,L
29,0.2362133804285677,0.09078137648976861,0.22132173870388105,0.13785320133631532,Link_Error_0_range50-flw2-rtt,L,L
3,0.24987401214091975,0.08999999999999998,0.12300741874675196,0.18999999999999997,Link_Error_4_range50-flw0-rtt,L,L
4,0.2517213984289615,0.31804717161822027,0.14552510554403014,0.1640453832557136,Link_Error_4_range50-flw1-rtt,L,U
5,0.25133606070635595,0.06387962765035735,0.15975322927807542,0.10422465564005673,Link_Error_4_range50-flw2-rtt,L,L
33,0.17850810985565316,0.04333333333333333,0.13850207764143205,0.12333333333333332,Link_Error_6_range50-flw0-rtt,L,L
34,0.5025535092208699,0.036831446876849,0.1721997866328367,0.08370783381102045,Link_Error_6_range50-flw1-rtt,L,N
35,0.33031315950732815,0.06391757619975898,0.2862842571418454,0.1042865716943436,Link_Error_6_range50-flw2-rtt,L,L
0,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,Normal_0_range50-flw0-rtt,N,N
1,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,Normal_0_range50-flw1-rtt,N,N
2,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,Normal_0_range50-flw2-rtt,N,N
12,0.5878082536086505,0.16999999999999998,0.1367450783357951,0.3433333333333333,Normal_1_range50-flw0-rtt,N,N
13,0.7392981497350808,0.043644983245866,0.12973005059537718,0.09736188570231646,Normal_1_range50-flw1-rtt,N,N
14,0.5975677650490292,0.14450001198005913,0.17283564810667018,0.29908142014477357,Normal_1_range50-flw2-rtt,N,N
21,0.577115556695574,0.12333333333333332,0.20742746590065025,0.24333333333333332,Normal_8_range50-flw0-rtt,N,N
22,0.6519665815744221,0.09051356491597677,0.245397649758686,0.17767477557580627,Normal_8_range50-flw1-rtt,N,N
23,0.7806672455961404,0.04380381108656264,0.12315374966789124,0.09097714610286087,Normal_8_range50-flw2-rtt,N,N
18,0.20461595921209152,0.6099999999999999,0.06827799872321243,0.3833333333333333,TCP_Congestion_2_range50-flw0-rtt,T,T
19,0.3135834906458596,0.6136454014168099,0.09836040583220411,0.11736387458791447,TCP_Congestion_2_range50-flw1-rtt,T,T
20,0.23393636070312065,0.6153373748557613,0.07263661754133414,0.18493746238834358,TCP_Congestion_2_range50-flw2-rtt,T,T
9,0.14502338856532113,0.1633333333333333,0.10767538498974154,0.30333333333333334,TCP_Congestion_6_range50-flw0-rtt,T,U
10,0.11443819590100436,0.30500288864548986,0.1041178201942253,0.7876448223262651,TCP_Congestion_6_range50-flw1-rtt,T,U
11,0.24592036980802381,0.1578888155695034,0.16670152229609517,0.312418294637528,TCP_Congestion_6_range50-flw2-rtt,T,U
24,0.2749325497799579,0.33666666666666667,0.1899357062144465,0.26333333333333336,TCP_Congestion_9_range50-flw0-rtt,T,U
25,0.19250903686902798,0.3388831545310876,0.12079808663240706,0.13756642906707514,TCP_Congestion_9_range50-flw1-rtt,T,U
26,0.19641316185028582,0.33990959683591954,0.1314491059661784,0.1985610516170223,TCP_Congestion_9_range50-flw2-rtt,T,U
30,0.09943152482708972,0.39,0.08952113282750272,0.21,UDP_Congestion_0_range50-flw0-rtt,U,T
31,0.151381113503645,0.3991442481485828,0.05221359710729746,0.11068706041095153,UDP_Congestion_0_range50-flw1-rtt,U,U
32,0.19214895991732084,0.400652531667795,0.12686781994203203,0.11110532390787592,UDP_Congestion_0_range50-flw2-rtt,U,U
6,0.06527132341443811,0.18999999999999997,0.06508292853091108,0.31666666666666665,UDP_Congestion_4_range50-flw0-rtt,U,U
7,0.1335500031126267,0.1575712147295694,0.09384264104539239,0.432482695747116,UDP_Congestion_4_range50-flw1-rtt,U,U
8,0.12856895996448017,0.1043155266056414,0.12335082141375885,0.27256637596957917,UDP_Congestion_4_range50-flw2-rtt,U,U
15,0.12153589859792635,0.5366666666666666,0.07790448504583632,0.6166666666666666,UDP_Congestion_6_range50-flw0-rtt,U,T
16,0.12617559241369997,0.538934088126703,0.08299029316086626,0.6192720888412425,UDP_Congestion_6_range50-flw1-rtt,U,T
17,0.07295587768378077,0.6432374010420514,0.0652270151951797,0.5624117590262963,UDP_Congestion_6_range50-flw2-rtt,U,T
