,0,1,2,name,label,pred
9,0.32373749499401605,0.09666666666666665,151200.0,Link_Error_2_range50-flw0-rtt,L,L
10,0.21693436456718784,2.465798949220745,156960.0,Link_Error_2_range50-flw1-rtt,L,T
11,0.14890646809206837,0.03027470968824012,277920.0,Link_Error_2_range50-flw2-rtt,L,L
12,0.17314495642375546,0.08333333333333331,151200.0,Link_Error_3_range50-flw0-rtt,L,L
13,0.162754411139824,2.4592542997444493,156960.0,Link_Error_3_range50-flw1-rtt,L,T
14,0.13852215553108882,0.13813186357436816,277920.0,Link_Error_3_range50-flw2-rtt,L,L
21,0.3177258069000951,0.06333333333333332,279360.0,Link_Error_7_range50-flw0-rtt,L,L
22,0.44097750432933475,0.07715587865902948,149760.0,Link_Error_7_range50-flw1-rtt,L,L
23,0.1013877915047222,0.05044427449581535,149760.0,Link_Error_7_range50-flw2-rtt,L,L
0,0.6812009266516337,0.07666666666666666,152640.0,Normal_0_range50-flw0-rtt,N,N
1,0.6508112669729457,0.08382009618993069,152640.0,Normal_0_range50-flw1-rtt,N,N
2,0.655077832391928,0.08410207394705128,152640.0,Normal_0_range50-flw2-rtt,N,N
15,0.7105115647868145,0.056666666666666664,151200.0,Normal_2_range50-flw0-rtt,N,N
16,0.5970483937936988,0.11058320476360277,156960.0,Normal_2_range50-flw1-rtt,N,N
17,0.6170457180726924,0.10424448924117848,277920.0,Normal_2_range50-flw2-rtt,N,N
6,0.7803203543239953,0.04333333333333333,152640.0,Normal_4_range50-flw0-rtt,N,N
7,0.6192919954090449,0.10389511848115525,152640.0,Normal_4_range50-flw1-rtt,N,N
8,0.605740091384786,0.10424448924117848,152640.0,Normal_4_range50-flw2-rtt,N,N
3,0.10700017930156976,0.5366666666666666,152640.0,TCP_Congestion_0_range50-flw0-rtt,T,T
4,0.19342868142914169,0.5462140114080984,152640.0,TCP_Congestion_0_range50-flw1-rtt,T,T
5,0.24999286885854316,0.548714706493345,152640.0,TCP_Congestion_0_range50-flw2-rtt,T,T
24,0.23625123462739805,0.5233333333333333,279360.0,TCP_Congestion_3_range50-flw0-rtt,T,T
25,0.3210381072060153,0.5264608088657877,149760.0,TCP_Congestion_3_range50-flw1-rtt,T,T
26,0.44482384446306006,0.5285166191377617,149760.0,TCP_Congestion_3_range50-flw2-rtt,T,T
18,0.14502338856532113,0.1633333333333333,279360.0,TCP_Congestion_6_range50-flw0-rtt,T,L
19,0.11443819590100436,0.30500288864548986,149760.0,TCP_Congestion_6_range50-flw1-rtt,T,T
20,0.24592036980802381,0.1578888155695034,149760.0,TCP_Congestion_6_range50-flw2-rtt,T,L
