,0,1,2,name,label,pred
18,0.2946277338416856,0.04333333333333333,151200.0,Link_Error_0_range50-flw0-rtt,L,L
19,0.22034856734189556,0.09712059863261564,28800.0,Link_Error_0_range50-flw1-rtt,L,L
20,0.2362133804285677,0.09078137648976861,280800.0,Link_Error_0_range50-flw2-rtt,L,L
6,0.17314495642375546,0.08333333333333331,214560.0,Link_Error_3_range50-flw0-rtt,L,L
7,0.162754411139824,2.4592542997444493,151200.0,Link_Error_3_range50-flw1-rtt,L,T
8,0.13852215553108882,0.13813186357436816,149760.0,Link_Error_3_range50-flw2-rtt,L,L
3,0.11586214001659301,0.056666666666666664,214560.0,Link_Error_5_range50-flw0-rtt,L,L
4,0.2638779780433013,0.09048323173127633,151200.0,Link_Error_5_range50-flw1-rtt,L,L
5,0.12838702363461837,0.05713559180020907,149760.0,Link_Error_5_range50-flw2-rtt,L,L
9,0.6812009266516337,0.07666666666666666,149760.0,Normal_0_range50-flw0-rtt,N,N
10,0.6508112669729457,0.08382009618993069,149760.0,Normal_0_range50-flw1-rtt,N,N
11,0.655077832391928,0.08410207394705128,30240.0,Normal_0_range50-flw2-rtt,N,N
0,0.7105115647868145,0.056666666666666664,214560.0,Normal_2_range50-flw0-rtt,N,N
1,0.5970483937936988,0.11058320476360277,151200.0,Normal_2_range50-flw1-rtt,N,N
2,0.6170457180726924,0.10424448924117848,149760.0,Normal_2_range50-flw2-rtt,N,N
12,0.7803203543239953,0.04333333333333333,149760.0,Normal_4_range50-flw0-rtt,N,N
13,0.6192919954090449,0.10389511848115525,149760.0,Normal_4_range50-flw1-rtt,N,N
14,0.605740091384786,0.10424448924117848,30240.0,Normal_4_range50-flw2-rtt,N,N
21,0.23625123462739805,0.5233333333333333,151200.0,TCP_Congestion_3_range50-flw0-rtt,T,T
22,0.3210381072060153,0.5264608088657877,28800.0,TCP_Congestion_3_range50-flw1-rtt,T,T
23,0.44482384446306006,0.5285166191377617,280800.0,TCP_Congestion_3_range50-flw2-rtt,T,T
24,0.11825410963241059,0.3233333333333333,151200.0,TCP_Congestion_4_range50-flw0-rtt,T,T
25,0.12236840028206376,0.7485787996508737,28800.0,TCP_Congestion_4_range50-flw1-rtt,T,T
26,0.08140242179888206,0.6624123652818852,280800.0,TCP_Congestion_4_range50-flw2-rtt,T,T
15,0.14502338856532113,0.1633333333333333,149760.0,TCP_Congestion_6_range50-flw0-rtt,T,L
16,0.11443819590100436,0.30500288864548986,149760.0,TCP_Congestion_6_range50-flw1-rtt,T,T
17,0.24592036980802381,0.1578888155695034,30240.0,TCP_Congestion_6_range50-flw2-rtt,T,L
