,0,1,2,name,label,pred
24,0.2946277338416856,0.04333333333333333,214560.0,Link_Error_0_range50-flw0-rtt,L,L
25,0.22034856734189556,0.09712059863261564,151200.0,Link_Error_0_range50-flw1-rtt,L,L
26,0.2362133804285677,0.09078137648976861,149760.0,Link_Error_0_range50-flw2-rtt,L,L
18,0.17850810985565316,0.04333333333333333,214560.0,Link_Error_6_range50-flw0-rtt,L,L
19,0.5025535092208699,0.036831446876849,151200.0,Link_Error_6_range50-flw1-rtt,L,L
20,0.33031315950732815,0.06391757619975898,149760.0,Link_Error_6_range50-flw2-rtt,L,L
12,0.08675801734329462,0.056666666666666664,151200.0,Link_Error_8_range50-flw0-rtt,L,L
13,0.35203690242388946,0.03685365844424693,126720.0,Link_Error_8_range50-flw1-rtt,L,L
14,0.31695614860491406,0.1381225566835602,43200.0,Link_Error_8_range50-flw2-rtt,L,L
6,0.7105115647868145,0.056666666666666664,246240.0,Normal_2_range50-flw0-rtt,N,N
7,0.5970483937936988,0.11058320476360277,221760.0,Normal_2_range50-flw1-rtt,N,N
8,0.6170457180726924,0.10424448924117848,36000.0,Normal_2_range50-flw2-rtt,N,N
21,0.7803203543239953,0.04333333333333333,214560.0,Normal_4_range50-flw0-rtt,N,N
22,0.6192919954090449,0.10389511848115525,151200.0,Normal_4_range50-flw1-rtt,N,N
23,0.605740091384786,0.10424448924117848,149760.0,Normal_4_range50-flw2-rtt,N,N
9,0.4752816935092991,0.17666666666666664,151200.0,Normal_6_range50-flw0-rtt,N,L
10,0.7808238655434471,0.0436567087616966,126720.0,Normal_6_range50-flw1-rtt,N,N
11,0.585677301901523,0.20487823129496172,43200.0,Normal_6_range50-flw2-rtt,N,N
15,0.10700017930156976,0.5366666666666666,151200.0,TCP_Congestion_0_range50-flw0-rtt,T,T
16,0.19342868142914169,0.5462140114080984,126720.0,TCP_Congestion_0_range50-flw1-rtt,T,T
17,0.24999286885854316,0.548714706493345,43200.0,TCP_Congestion_0_range50-flw2-rtt,T,T
0,0.23625123462739805,0.5233333333333333,246240.0,TCP_Congestion_3_range50-flw0-rtt,T,T
1,0.3210381072060153,0.5264608088657877,221760.0,TCP_Congestion_3_range50-flw1-rtt,T,T
2,0.44482384446306006,0.5285166191377617,36000.0,TCP_Congestion_3_range50-flw2-rtt,T,T
3,0.19272096153006116,0.43666666666666665,246240.0,TCP_Congestion_5_range50-flw0-rtt,T,T
4,0.39288837278500877,0.4464917714755744,221760.0,TCP_Congestion_5_range50-flw1-rtt,T,T
5,0.3343602484407545,0.44799572942176247,36000.0,TCP_Congestion_5_range50-flw2-rtt,T,T
