,0,1,2,name,label,pred
18,0.32373749499401605,0.09666666666666665,16797376.0,Link_Error_2_range50-flw0-rtt,L,L
19,0.21693436456718784,2.465798949220745,220320.0,Link_Error_2_range50-flw1-rtt,L,T
20,0.14890646809206837,0.03027470968824012,47520.0,Link_Error_2_range50-flw2-rtt,L,L
9,0.17314495642375546,0.08333333333333331,303840.0,Link_Error_3_range50-flw0-rtt,L,L
10,0.162754411139824,2.4592542997444493,152640.0,Link_Error_3_range50-flw1-rtt,L,T
11,0.13852215553108882,0.13813186357436816,116640.0,Link_Error_3_range50-flw2-rtt,L,L
21,0.24987401214091975,0.08999999999999998,16797376.0,Link_Error_4_range50-flw0-rtt,L,L
22,0.2517213984289615,0.31804717161822027,220320.0,Link_Error_4_range50-flw1-rtt,L,T
23,0.25133606070635595,0.06387962765035735,47520.0,Link_Error_4_range50-flw2-rtt,L,L
0,0.5878082536086505,0.16999999999999998,31680.0,Normal_1_range50-flw0-rtt,N,N
1,0.7392981497350808,0.043644983245866,279360.0,Normal_1_range50-flw1-rtt,N,N
2,0.5975677650490292,0.14450001198005913,31680.0,Normal_1_range50-flw2-rtt,N,N
24,0.6218253058115922,0.08999999999999998,16797376.0,Normal_5_range50-flw0-rtt,N,N
25,0.5861913866514838,0.11726949834085437,220320.0,Normal_5_range50-flw1-rtt,N,N
26,0.5981044222942331,0.11095501570971719,47520.0,Normal_5_range50-flw2-rtt,N,N
12,0.4752816935092991,0.17666666666666664,303840.0,Normal_6_range50-flw0-rtt,N,L
13,0.7808238655434471,0.0436567087616966,152640.0,Normal_6_range50-flw1-rtt,N,N
14,0.585677301901523,0.20487823129496172,116640.0,Normal_6_range50-flw2-rtt,N,N
15,0.19272096153006116,0.43666666666666665,303840.0,TCP_Congestion_5_range50-flw0-rtt,T,T
16,0.39288837278500877,0.4464917714755744,152640.0,TCP_Congestion_5_range50-flw1-rtt,T,T
17,0.3343602484407545,0.44799572942176247,116640.0,TCP_Congestion_5_range50-flw2-rtt,T,T
6,0.14502338856532113,0.1633333333333333,31680.0,TCP_Congestion_6_range50-flw0-rtt,T,L
7,0.11443819590100436,0.30500288864548986,279360.0,TCP_Congestion_6_range50-flw1-rtt,T,T
8,0.24592036980802381,0.1578888155695034,31680.0,TCP_Congestion_6_range50-flw2-rtt,T,L
3,0.2923624087160855,0.43666666666666665,31680.0,TCP_Congestion_7_range50-flw0-rtt,T,T
4,0.22641756063889587,0.4389229795043406,279360.0,TCP_Congestion_7_range50-flw1-rtt,T,T
5,0.39390930473435953,0.44116978964923403,31680.0,TCP_Congestion_7_range50-flw2-rtt,T,T
